A,Coef.(Intercept),Coef.DiagnosisFactorBipolar,Coef.DiagnosisFactorDepression,Coef.DiagnosisFactorSchizophrenia,Coef.BrainpH,Coef.RNADegradPerSample,Coef.RateofDeathFactorOn respirator,Coef.RateofDeathFactorPossible anoxia,t.(Intercept),t.DiagnosisFactorBipolar,t.DiagnosisFactorDepression,t.DiagnosisFactorSchizophrenia,t.BrainpH,t.RNADegradPerSample,t.RateofDeathFactorOn respirator,t.RateofDeathFactorPossible anoxia,p.value.(Intercept),p.value.DiagnosisFactorBipolar,p.value.DiagnosisFactorDepression,p.value.DiagnosisFactorSchizophrenia,p.value.BrainpH,p.value.RNADegradPerSample,p.value.RateofDeathFactorOn respirator,p.value.RateofDeathFactorPossible anoxia,p.value.adj.(Intercept),p.value.adj.DiagnosisFactorBipolar,p.value.adj.DiagnosisFactorDepression,p.value.adj.DiagnosisFactorSchizophrenia,p.value.adj.BrainpH,p.value.adj.RNADegradPerSample,p.value.adj.RateofDeathFactorOn respirator,p.value.adj.RateofDeathFactorPossible anoxia,F,F.p.value
4.875777536,5.560555484,0.003260318,-0.00902175,-0.016126215,-0.058290441,-0.379931016,0.012327052,-0.051197625,9.612091442,0.065219597,-0.185811433,-0.346355403,-0.679832454,-1.649458386,0.180587779,-0.600980307,1.06E-12,0.948273984,0.85338706,0.730611407,0.499923826,0.105679156,0.85746255,0.550721875,7.23E-12,0.999843863,0.999951772,0.994145966,0.720656723,0.186168615,0.999396546,0.859527213,10341.11667,5.47E-74
6.301664761,7.041941231,-0.01592604,-0.038634489,0.024087053,0.047671137,-1.244924227,-0.007883987,0.034667953,7.595352161,-0.198784132,-0.49649244,0.322796632,0.34690924,-3.372370921,-0.072066067,0.253918549,9.89E-10,0.843283457,0.621846228,0.748271648,0.730197962,0.00149353,0.942853147,0.800658849,3.33E-09,0.999843863,0.999951772,0.994145966,0.867879391,0.010391515,0.999396546,0.952724098,6726.514055,1.42E-69
8.964422187,6.542785083,0.073717455,-0.056626476,-0.054003598,0.173156177,1.654497363,-0.030647372,-0.223813049,5.234901174,0.682550128,-0.539817943,-0.536856654,0.934735329,3.324672036,-0.207810968,-1.216023431,3.73E-06,0.498219891,0.591854648,0.593882615,0.354671581,0.001715984,0.836268598,0.230008953,6.47E-06,0.999843863,0.999951772,0.991234928,0.600918175,0.011243967,0.999396546,0.654795813,7491.158963,1.12E-70
9.609888551,6.050738784,-0.025170516,-0.090233853,0.032915539,0.371670064,1.540962056,0.049474222,-0.253412341,5.54856669,-0.267105545,-0.985879542,0.375027565,2.299507471,3.548961185,0.38448622,-1.578014079,1.27E-06,0.790548868,0.329207769,0.709316069,0.025935359,0.000885937,0.702341073,0.121226447,2.36E-06,0.999843863,0.999951772,0.993934909,0.135641132,0.007880285,0.999396546,0.517251135,11308.46194,6.61E-75
7.271420006,4.756699291,0.045192089,-0.073670857,0.013371847,0.329829026,0.565654898,-0.042786964,0.039482675,6.019461184,0.661809084,-1.110783936,0.210248613,2.816084163,1.797795843,-0.458873308,0.339288542,2.46E-07,0.511304494,0.272275156,0.834376553,0.007067969,0.07859286,0.648426514,0.735893952,5.19E-07,0.999843863,0.999951772,0.997223088,0.062160114,0.148870217,0.999396546,0.932883004,12327.89357,8.59E-76
8.804725806,9.0228419,0.025249803,-0.059179378,0.057426768,-0.182294241,1.130567707,-0.010635702,-0.489192845,8.802925906,0.285075614,-0.687916999,0.696126049,-1.199945396,2.770238584,-0.087938545,-3.240966209,1.57E-11,0.776830547,0.494864341,0.489755966,0.236135355,0.007979736,0.930296716,0.002184219,7.89E-11,0.999843863,0.999951772,0.991234928,0.47504796,0.029386187,0.999396546,0.110516299,10744.56399,2.21E-74
7.092606505,4.258398926,0.09841629,-0.00131869,0.096875077,0.279953469,1.269766466,0.012634,-0.096570308,4.159231986,1.112377442,-0.015345871,1.175624611,1.844834837,3.114781257,0.104577213,-0.640502934,0.000133448,0.27159668,0.987820783,0.245627564,0.071326974,0.003123741,0.917153417,0.524936096,0.000185457,0.999843863,0.999951772,0.991234928,0.244448885,0.016129895,0.999396546,0.848846032,6988.199307,5.77E-70
7.695978104,6.804868177,0.002949595,0.08318597,0.174155656,0.042109161,0.676424347,-2.95E-05,0.07277916,7.646166335,0.038353479,1.113668812,2.431372036,0.319231287,1.908886711,-0.000280953,0.55531803,8.29E-10,0.969567245,0.271047723,0.018882274,0.750956507,0.062353262,0.999777013,0.58129371,2.84E-09,0.999843863,0.999951772,0.95452584,0.878444472,0.125899114,0.999893946,0.872166156,10886.61903,1.62E-74
11.16210741,9.684676854,-0.021933949,0.013799299,0.057955192,0.18877221,0.336452668,0.021328159,0.174157912,20.11549941,-0.527206662,0.341495234,1.495642655,2.645383147,1.755118971,0.375429548,2.456402907,7.95E-25,0.600513837,0.734243031,0.141388425,0.011041526,0.085713148,0.709019122,0.017757692,6.80E-22,0.999843863,0.999951772,0.991234928,0.081393178,0.158643534,0.999396546,0.248520494,78244.69062,9.01E-95
5.346601364,4.623684339,-0.078846636,-0.091272208,-0.147242088,0.191876691,-0.494149296,0.138333537,0.082591266,5.525990957,-1.090494669,-1.299698137,-2.186471242,1.54720924,-1.483259275,1.401131418,0.670296301,1.37E-06,0.281018568,0.200002035,0.033761379,0.128476983,0.14463748,0.16770083,0.505927993,2.54E-06,0.999843863,0.999951772,0.95452584,0.338989325,0.236707195,0.999396546,0.842559332,5945.29062,2.63E-68
2.986325878,1.921809915,-0.053720932,-0.00034045,0.035890677,0.216502267,-0.350337227,0.028420843,0.165615609,2.268235492,-0.73373568,-0.004787548,0.526319142,1.724030705,-1.038486606,0.28427853,1.327362932,0.02792008,0.466730708,0.996200236,0.601125448,0.091232133,0.304322381,0.777437556,0.190758942,0.030274487,0.999843863,0.999951772,0.991234928,0.27783622,0.416095408,0.999396546,0.612995008,1809.118768,4.13E-56
3.962753732,5.060631427,-0.035054928,-0.052410934,-0.059792968,-0.09400697,-0.56510759,-0.13295604,0.004312713,6.45905942,-0.517764218,-0.797018522,-0.94820992,-0.809523509,-1.811476108,-1.438142903,0.037378845,5.27E-08,0.607035677,0.429422315,0.347841314,0.422267149,0.076418238,0.15697622,0.970340226,1.25E-07,0.999843863,0.999951772,0.991234928,0.659524839,0.145599901,0.999396546,0.992568182,3724.630998,1.65E-63
5.791943523,4.451926828,0.111308592,0.067648262,0.027014862,0.191510337,0.092468659,0.120828646,0.287359101,3.668592956,1.061447654,0.664186586,0.276594835,1.064752253,0.191374016,0.843821947,1.608004184,0.000617602,0.293875347,0.50979529,0.783296109,0.292392463,0.849051577,0.403015631,0.114488571,0.000786941,0.999843863,0.999951772,0.994145966,0.538951347,0.897766791,0.999396546,0.50672452,3316.707089,2.55E-62
6.517442177,9.689308622,0.194798768,0.153387905,0.035679058,-0.64623471,0.940787266,-0.258233943,-0.023750654,5.898068423,1.372213243,1.112474533,0.269848623,-2.654068545,1.438286308,-1.332170285,-0.098175541,3.76E-07,0.176468774,0.27155538,0.78845035,0.010797831,0.156935734,0.189186378,0.922207697,7.65E-07,0.999843863,0.999951772,0.994145966,0.080120211,0.250931103,0.999396546,0.98131406,2292.926095,1.55E-58
8.340217914,7.564833854,-0.056120353,0.034207182,-0.005259355,0.101266263,0.152479989,0.020291995,0.404226172,11.54129148,-0.990817779,0.621805067,-0.099695906,1.042376553,0.584258131,0.262366974,4.187840693,2.34E-15,0.32681543,0.537055273,0.92100703,0.302534808,0.561822535,0.794177669,0.000121759,3.31E-14,0.999843863,0.999951772,0.999083706,0.547640444,0.667613188,0.999396546,0.065871896,23570.53835,1.90E-82
3.963872893,0.588459632,0.045053524,0.12361106,-0.07572265,0.480485188,0.45559764,-0.1000202,0.041807065,0.269689689,0.238943277,0.67497384,-0.431184637,1.485704737,0.524404043,-0.388476529,0.130109215,0.788571895,0.812181675,0.502978029,0.668292613,0.143991222,0.602446177,0.699406242,0.89703168,0.792184948,0.999843863,0.999951772,0.991234928,0.36256447,0.70083403,0.999396546,0.976230881,481.0639594,1.32E-42
8.451805373,12.92435764,0.052566368,0.005418801,-0.033012092,-0.755029869,0.280497042,-0.142831768,-0.101906412,12.74590584,0.599912756,0.063671762,-0.404505647,-5.0237811,0.694747388,-1.193757046,-0.682454904,6.54E-17,0.551427205,0.949499866,0.687664015,7.66E-06,0.490611836,0.23852485,0.49827954,1.57E-15,0.999843863,0.999951772,0.991613333,0.000735783,0.601293078,0.999396546,0.840929233,10116.67782,9.19E-74
8.36925099,10.03856309,-0.053608259,-0.064139655,-0.033890083,-0.205516911,-0.433122376,0.017291473,0.003678559,15.23736518,-0.941647611,-1.159970355,-0.639147004,-2.104702532,-1.651147392,0.222433253,0.037916371,7.13E-20,0.351156898,0.251881618,0.525810071,0.040655939,0.105332324,0.824934153,0.969913912,5.92E-18,0.999843863,0.999951772,0.991234928,0.177100832,0.185685434,0.999396546,0.992548332,23492.92572,2.05E-82
9.952373076,7.250310825,-0.010536218,-0.000357744,0.048225724,0.244911101,1.429015913,-0.189926104,0.006429868,7.503638598,-0.12618811,-0.004411325,0.620131576,1.710127897,3.714404927,-1.665824871,0.045188513,1.36E-09,0.900117799,0.996498833,0.538146997,0.093793996,0.000537138,0.102357442,0.964147259,4.44E-09,0.999843863,0.999951772,0.991234928,0.282887062,0.006088968,0.999396546,0.990678108,15446.80128,4.15E-78
8.434139976,8.174274123,-0.030962891,-0.053750656,0.046071338,0.044660074,0.001993648,-0.157341801,-0.000984604,11.05832396,-0.484730117,-0.866374832,0.774391802,0.40762835,0.006773693,-1.803904852,-0.009045083,1.03E-14,0.630104699,0.390657507,0.442552273,0.685385369,0.9946239,0.077615429,0.992821202,1.21E-13,0.999843863,0.999951772,0.991234928,0.842444753,0.996255004,0.999396546,0.998512592,18951.37092,3.30E-80
5.642154905,6.263995873,0.088687227,-0.059739352,-0.019073786,0.04746696,-1.11761976,0.047839293,0.077058568,5.2881274,0.866422869,-0.600887127,-0.20006778,0.270362653,-2.369634788,0.342266664,0.441755623,3.11E-06,0.390631441,0.55078342,0.842285123,0.788057282,0.021935472,0.733666189,0.660678811,5.45E-06,0.999843863,0.999951772,0.997993495,0.895386369,0.059170417,0.999396546,0.906258601,3303.795558,2.79E-62
3.674623828,2.937804269,-0.002545183,-0.018354117,0.090623855,0.198541879,-0.611428147,-0.082470008,-0.038805276,3.493245532,-0.035022225,-0.260028947,1.338870565,1.592807237,-1.825948739,-0.831058682,-0.313334153,0.00104606,0.972209376,0.795969833,0.187011083,0.11786388,0.074173002,0.410115361,0.755404126,0.001299936,0.999843863,0.999951772,0.991234928,0.321998095,0.142308681,0.999396546,0.9388751,2780.245822,1.64E-60
7.051266715,6.580289039,-0.056955356,-0.12781207,-0.036079082,0.152541089,-0.505938241,-0.080656952,-0.015637273,8.882818713,-0.889731118,-2.055699551,-0.605133391,1.389304706,-1.715300578,-0.922735087,-0.143343348,1.20E-11,0.378112504,0.045353436,0.547982299,0.171245001,0.092833957,0.360827577,0.886627851,6.20E-11,0.999843863,0.999951772,0.991234928,0.39777576,0.168283245,0.999396546,0.974616922,13190.29284,1.74E-76
6.483068608,6.779696803,0.013105146,-0.041651131,-0.070590665,0.025365494,-0.509280891,-0.114469355,0.030097363,8.037129527,0.179783963,-0.5883008,-1.039747235,0.202879825,-1.516299443,-1.150030428,0.242286853,2.14E-10,0.858090038,0.559128691,0.303742285,0.84009902,0.136097747,0.255911753,0.809605197,8.34E-10,0.999843863,0.999951772,0.991234928,0.924541406,0.225993026,0.999396546,0.955096642,8598.903306,4.29E-72
2.749670111,2.857359561,-0.02865903,0.032594839,-0.033668912,0.07174125,-0.662133042,-0.009076384,0.06873385,3.635383085,-0.421954055,0.49410139,-0.532235922,0.61582748,-2.115765093,-0.09786503,0.593836194,0.000683036,0.674969942,0.623521086,0.597053549,0.540960101,0.039656307,0.922452938,0.555450694,0.000864512,0.999843863,0.999951772,0.991234928,0.752972909,0.089923385,0.999396546,0.862082154,1782.373991,5.86E-56
6.553730537,8.178890823,0.044450532,-0.014475158,-0.035767947,-0.118679249,-1.071914665,0.010212216,0.049425312,10.05405604,0.63232775,-0.212007948,-0.546299385,-0.984297806,-3.309359914,0.106388886,0.4125789,2.50E-13,0.530217085,0.83301161,0.587427478,0.329976515,0.001793826,0.915723674,0.681778988,2.00E-12,0.999843863,0.999951772,0.991234928,0.57502123,0.011596665,0.999396546,0.914419124,9449.907983,4.61E-73
5.386367154,8.984488852,0.055017544,0.001480517,0.02787662,-0.651336112,0.529936035,0.030763143,-0.204126369,9.7086045,0.687991417,0.019061574,0.374277186,-4.748685738,1.438214906,0.281723797,-1.497867,7.70E-13,0.4948179,0.984872153,0.709870501,1.93E-05,0.156955891,0.779384022,0.140810996,5.47E-12,0.999843863,0.999951772,0.993934909,0.001345049,0.250931103,0.999396546,0.547862505,4935.168447,2.14E-66
6.523112189,6.346978509,-0.050813678,-0.042265221,-0.028431513,0.107613048,-0.559467939,-0.058032453,0.0635717,6.799297593,-0.629935429,-0.53946356,-0.378431079,0.777797941,-1.505251693,-0.526862575,0.462457207,1.60E-08,0.531767723,0.592097166,0.706803317,0.440560714,0.138907376,0.600750921,0.645873515,4.21E-08,0.999843863,0.999951772,0.993934909,0.672086507,0.229437314,0.999396546,0.899929025,7108.812846,3.85E-70
4.310912498,3.614720548,-0.019412617,0.03452792,0.066211259,0.145550258,-0.285284802,0.016747556,0.106715447,4.953247264,-0.307834822,0.563725458,1.127293325,1.345653042,-0.981817605,0.194489479,0.993009207,9.72E-06,0.759559279,0.575603634,0.265303771,0.184828571,0.331184339,0.846625429,0.32575753,1.58E-05,0.999843863,0.999951772,0.991234928,0.414821288,0.444118039,0.999396546,0.742461873,5080.212752,1.08E-66
7.877546031,6.343987537,0.047835182,-0.070169771,0.028114156,0.16741757,0.581355402,0.054693927,0.073840975,7.596271233,0.662832754,-1.001083132,0.418266425,1.352520984,1.748303203,0.555017464,0.600407728,9.86E-10,0.510654388,0.321879737,0.677644982,0.182638428,0.086898694,0.581497633,0.55110012,3.32E-09,0.999843863,0.999951772,0.991423821,0.412340741,0.160455784,0.999396546,0.859527213,12952.6137,2.67E-76
6.5501866,9.050210531,0.108354899,0.041048749,0.05893193,-0.490649639,0.632488411,-0.044017351,-0.336946089,9.890277533,1.370303394,0.534480258,0.800184743,-3.617646416,1.735958215,-0.407664692,-2.500465832,4.25E-13,0.177060027,0.595512402,0.427603809,0.000720656,0.089080773,0.685358867,0.015924255,3.22E-12,0.999843863,0.999951772,0.991234928,0.015291139,0.163438846,0.999396546,0.239065157,7461.464794,1.23E-70
7.620115522,8.192544261,-0.053214148,-0.062638717,-0.021253161,-0.023163069,-0.478253265,-0.083504337,0.095636278,12.5971422,-0.946888268,-1.147566953,-0.406037906,-0.240300224,-1.846919971,-1.08815726,0.998588615,1.01E-16,0.348507417,0.256917678,0.686545554,0.81113579,0.071018492,0.282038346,0.323074485,2.23E-15,0.999843863,0.999951772,0.991423821,0.909165309,0.138269383,0.999396546,0.740646092,19985.44819,9.39E-81
3.400235395,3.338302678,0.041265958,-0.002250342,0.084118102,0.086252163,-0.614917097,-0.047525986,0.152677574,3.053082452,0.436740174,-0.024521284,0.955855173,0.532215663,-1.412427904,-0.368360755,0.948197446,0.003710898,0.664286757,0.980539949,0.34400457,0.597067469,0.164368893,0.714247498,0.347847597,0.004351007,0.999843863,0.999951772,0.991234928,0.791093261,0.259593742,0.999396546,0.755948247,1408.364603,1.50E-53
7.500415157,4.936995546,-0.037394136,-0.061408029,0.07456944,0.46936367,-0.434382092,0.00708101,0.145637771,4.352991054,-0.38154602,-0.645107574,0.816912851,2.792153868,-0.961908694,0.052911447,0.871986515,7.14E-05,0.704506498,0.521973878,0.418073172,0.007531115,0.340986483,0.958025264,0.387619808,0.000102677,0.999843863,0.999951772,0.991234928,0.064398568,0.454029183,0.999396546,0.777984197,6367.664602,5.19E-69
7.13923047,7.04394046,-0.062994659,-0.115674062,0.00706476,0.127307504,-0.788414258,-0.086263458,0.03794187,6.832981508,-0.707158359,-1.336941796,0.085149433,0.833207957,-1.920816764,-0.709170775,0.249933233,1.42E-08,0.482937086,0.18763531,0.932501928,0.408914455,0.060792892,0.481699009,0.803721125,3.78E-08,0.999843863,0.999951772,0.999083706,0.649551602,0.123624261,0.999396546,0.953868055,6982.535721,5.88E-70
5.995118672,5.060490766,-0.048683355,-0.072700843,0.03343055,0.266369625,-0.863834706,0.10803377,0.083580772,6.948073805,-0.773518432,-1.189304816,0.570302297,2.467523638,-2.978786203,1.257073631,0.779271647,9.49E-09,0.443063784,0.240254841,0.571171494,0.017277775,0.004555158,0.21489793,0.439700689,2.60E-08,0.999843863,0.999951772,0.991234928,0.106800837,0.020479594,0.999396546,0.811759875,9865.460357,1.67E-73
6.807242999,7.990727195,-0.02613516,-0.067877745,-0.094259368,-0.184979614,0.029803355,-0.241646637,0.096500746,9.423348134,-0.356666627,-0.953736232,-1.381125883,-1.471796063,0.088271598,-2.415066452,0.772787892,1.97E-12,0.722927332,0.34506515,0.173729651,0.147697465,0.930033424,0.019649013,0.443491911,1.24E-11,0.999843863,0.999951772,0.991234928,0.367888441,0.95261891,0.999396546,0.813779227,9382.29735,5.46E-73
7.847396931,6.030621044,-0.007501196,0.082333345,0.093488516,0.179132535,0.813272642,-0.156779577,0.018393288,5.897857699,-0.084894811,0.95937844,1.136005215,1.181983896,1.997585204,-1.299424757,0.122152494,3.76E-07,0.932703272,0.34224585,0.261676583,0.243119315,0.051530054,0.200095029,0.903295672,7.65E-07,0.999843863,0.999951772,0.991234928,0.484031028,0.109423099,0.999396546,0.977762638,8575.320533,4.57E-72
6.801911922,10.59931733,0.088406685,0.040421136,-0.048826545,-0.746304693,0.991960837,0.213754781,-0.251462595,5.000765747,0.482683115,0.227221319,-0.286222926,-2.375634514,1.175411787,0.854680613,-0.805643146,8.28E-06,0.631546851,0.821230735,0.775957074,0.021620416,0.24571183,0.397035581,0.424479684,1.36E-05,0.999843863,0.999951772,0.994145966,0.12123028,0.352318164,0.999396546,0.805348983,1500.364099,3.39E-54
6.341325958,6.474219179,-0.13266057,0.019741829,-0.371368556,-0.144480328,1.052478724,-0.282190637,0.603849338,3.354626726,-0.79545762,0.121878232,-2.390846763,-0.505091848,1.369641885,-1.239164042,2.124692607,0.001572877,0.430320518,0.9035117,0.020839735,0.615839339,0.177265172,0.221397388,0.038865362,0.001915262,0.999843863,0.999951772,0.95452584,0.803975907,0.274749771,0.999396546,0.33767732,1573.739113,1.10E-54
7.505869648,8.97658582,0.002242216,-0.045443627,-0.036034931,-0.343976481,0.846561411,-0.093562199,-0.146731937,10.05680833,0.02906999,-0.606602108,-0.501605726,-2.600055224,2.382014233,-0.888339157,-1.116308787,2.48E-13,0.97693106,0.547015128,0.618271309,0.0123971,0.02128987,0.378852897,0.269927922,1.99E-12,0.999843863,0.999951772,0.991234928,0.086978947,0.057922264,0.999396546,0.692515349,10295.14847,6.08E-74
6.652763119,10.40325488,0.12842151,0.047069206,0.186794147,-0.793573167,1.378725074,-0.112542851,-0.675867158,8.102374591,1.157441996,0.436779147,1.80757427,-4.169988815,2.696855338,-0.742831631,-3.57449859,1.71E-10,0.252902383,0.66425869,0.077033255,0.000128931,0.009667786,0.46125648,0.000820642,6.79E-10,0.999843863,0.999951772,0.97241902,0.004936681,0.033423473,0.999396546,0.094034766,3912.855016,5.14E-64
2.784427505,2.023696976,0.102696995,0.018932681,0.120351373,0.151841863,-0.304334196,0.14948497,-0.008142369,1.999764719,1.174382411,0.222908943,1.477659182,1.012347886,-0.75530276,1.251873209,-0.054638017,0.051285909,0.246119696,0.824566041,0.146126046,0.316521586,0.45381148,0.216770395,0.956656943,0.054674705,0.999843863,0.999951772,0.991234928,0.560791898,0.566254482,0.999396546,0.987994433,1102.877889,4.74E-51
12.36366286,12.11019827,-0.003106601,-0.034887825,-0.01739754,0.017167851,0.207303657,-0.076871196,-0.101131314,19.82571482,-0.058854747,-0.680508329,-0.353879378,0.189626218,0.852356864,-1.066524018,-1.124278639,1.47E-24,0.95331571,0.499499766,0.725001628,0.850413312,0.398310642,0.291599552,0.266567219,1.05E-21,0.999843863,0.999951772,0.994145966,0.929670702,0.511327774,0.999396546,0.688707691,59636.9408,5.55E-92
4.655215771,5.222816117,-0.032346569,-0.005017215,-0.008882017,0.018224415,-0.802892465,-0.050196511,-0.009889683,8.492529345,-0.608665838,-0.097202388,-0.17944597,0.199935884,-3.278888145,-0.691727833,-0.109200698,4.50E-11,0.545657608,0.922976315,0.858353915,0.842387691,0.001958804,0.492489265,0.913505196,2.03E-10,0.999843863,0.999951772,0.999083706,0.926225684,0.01227986,0.999396546,0.981083476,8342.243457,8.77E-72
4.817995967,6.366607587,0.0672127,0.034386486,0.084545608,-0.350084113,0.731025287,0.041163604,-0.448938678,7.313411838,0.89347349,0.470632253,1.20668193,-2.713246102,2.109022661,0.400732661,-3.501947889,2.64E-09,0.376126474,0.640066126,0.233554106,0.009264486,0.040262971,0.690421084,0.001019347,8.03E-09,0.999843863,0.999951772,0.991234928,0.072947165,0.090937313,0.999396546,0.097317861,4462.209089,2.31E-65
9.775563929,8.984764915,0.117329692,-0.035406476,-0.063128604,5.70E-05,0.996721079,0.003997431,-0.631727524,6.719785857,1.015488547,-0.315510169,-0.586630592,0.000287621,1.872230245,0.025337228,-3.208405277,2.11E-08,0.315038538,0.753761991,0.560240854,0.999771721,0.067363169,0.979892556,0.002397131,5.43E-08,0.999843863,0.999951772,0.991234928,0.999877493,0.133171475,0.999396546,0.114831258,7783.83257,4.51E-71
3.451571074,2.16746534,0.147762118,0.094591415,0.10948416,0.177163634,0.111868958,0.075937465,0.043291446,2.821855913,2.226199924,1.467291292,1.771021255,1.556188098,0.365787757,0.83785365,0.382732619,0.006960283,0.030800338,0.148913851,0.082999456,0.126328567,0.716154053,0.406326068,0.703632282,0.007942004,0.999843863,0.999951772,0.97241902,0.335966262,0.792831863,0.999396546,0.922073002,2940.550706,4.37E-61
