A,Coef.(Intercept),Coef.DiagnosisFactorBipolar,Coef.DiagnosisFactorDepression,Coef.DiagnosisFactorSchizophrenia,t.(Intercept),t.DiagnosisFactorBipolar,t.DiagnosisFactorDepression,t.DiagnosisFactorSchizophrenia,p.value.(Intercept),p.value.DiagnosisFactorBipolar,p.value.DiagnosisFactorDepression,p.value.DiagnosisFactorSchizophrenia,p.value.adj.(Intercept),p.value.adj.DiagnosisFactorBipolar,p.value.adj.DiagnosisFactorDepression,p.value.adj.DiagnosisFactorSchizophrenia,F,F.p.value
4.646932541,4.656276759,-0.043786418,-0.031926334,0.028125337,78.21700364,-0.478422369,-0.348835846,0.321923579,1.12E-54,0.63439955,0.728652361,0.748829845,1.61E-54,0.999931612,0.999572313,0.999980583,5077.987655,1.71E-65
5.963507012,6.025590994,-0.030512026,-0.186563843,-0.055104968,93.71124498,-0.308654611,-1.887249008,-0.58394975,1.22E-58,0.75884485,0.064839105,0.561834836,2.25E-58,0.999931612,0.999572313,0.999980583,7169.10462,2.70E-69
3.932494997,3.869883787,0.119638767,-0.020737834,0.157126942,102.9889233,2.070971839,-0.358976193,2.849285151,1.02E-60,0.04345343,0.721098678,0.006310486,2.22E-60,0.999931612,0.999572313,0.999980583,9130.646724,5.81E-72
3.868386366,3.898727401,-0.089867986,-0.074767641,0.022610779,55.45718239,-0.831475789,-0.691764507,0.219150831,3.62E-47,0.409591113,0.492230743,0.827409541,3.93E-47,0.999931612,0.999572313,0.999980583,2523.554544,8.45E-58
8.168902139,8.211299698,-0.065382039,-0.136070275,0.007392118,101.629536,-0.526351868,-1.095420764,0.062340404,2.01E-60,0.600931374,0.278491846,0.950536068,4.24E-60,0.999931612,0.999572313,0.999980583,8518.894561,3.38E-71
7.61666763,7.637297136,-0.018132518,-0.020637224,-0.046539085,172.5909955,-0.266530088,-0.303346784,-0.716620036,4.34E-72,0.790908475,0.762862836,0.476886065,4.31E-71,0.999931612,0.999572313,0.999980583,24689.25175,6.12E-83
6.08319533,6.157863719,-0.063351509,-0.144954853,-0.110926884,97.75530557,-0.654149324,-1.496761805,-1.199885311,1.43E-59,0.515962297,0.140634782,0.235742648,2.84E-59,0.999931612,0.999572313,0.999980583,7772.120617,3.47E-70
5.472091925,5.453629893,-0.025791592,0.047054461,0.053016158,147.3157211,-0.453159675,0.826749428,0.975807946,1.34E-68,0.652360935,0.412240493,0.333777573,7.14E-68,0.999931612,0.999572313,0.999980583,18208.2092,1.41E-79
6.25039794,6.229654008,-0.002572237,0.081685954,0.012841979,104.7322119,-0.02812788,0.893250778,0.147109578,4.37E-61,0.977670224,0.375929544,0.883627053,9.82E-61,0.999931612,0.999572313,0.999980583,9201.927682,4.77E-72
8.471032942,8.456049101,0.07157951,-0.096670451,0.078860956,123.0197445,0.677338423,-0.914767524,0.78173944,1.26E-64,0.50126036,0.364629742,0.437991347,4.05E-64,0.999931612,0.999572313,0.999980583,12657.08905,1.45E-75
9.560214049,9.563152735,-0.0144394,-0.055976037,0.048279654,91.2623375,-0.089629154,-0.347457996,0.313940473,4.64E-58,0.928933895,0.729680857,0.754850142,8.24E-58,0.999931612,0.999572313,0.999980583,6936.514691,6.23E-69
3.226957716,3.184622908,0.003701984,0.1397688,0.041427828,63.79463153,0.048235895,1.821151281,0.565471792,3.22E-50,0.961717136,0.074467521,0.574238785,3.76E-50,0.999931612,0.999572313,0.999980583,3483.218792,2.41E-61
3.327568082,3.322167063,-0.018247607,0.00552004,0.03154263,71.87904587,-0.256800826,0.0776842,0.46501975,7.96E-53,0.798368395,0.938384034,0.643901893,1.03E-52,0.999931612,0.999572313,0.999980583,4319.629143,1.03E-63
8.394478701,8.396880082,-0.00636154,-0.02691516,0.018921126,188.427687,-0.092853592,-0.392856005,0.289311978,5.02E-74,0.926384621,0.696067389,0.773518558,7.36E-73,0.999931612,0.999572313,0.999980583,29570.68088,6.23E-85
6.412586437,6.425228942,0.079719988,-0.10889429,-0.023939075,66.16324457,0.533955519,-0.729361716,-0.16796864,5.15E-51,0.595698182,0.469125666,0.867274,6.20E-51,0.999931612,0.999572313,0.999980583,3633.99056,8.25E-62
5.366526159,5.333873475,0.095498969,-0.028994953,0.069314616,94.22350163,1.097298743,-0.333156748,0.83432261,9.23E-59,0.277678174,0.740385287,0.408000359,1.72E-58,0.999931612,0.999572313,0.999980583,7489.86723,8.88E-70
6.932306058,6.896099496,0.057608308,0.100838138,0.005185938,91.42324676,0.496761476,0.869536078,0.046846067,4.24E-58,0.621497426,0.38863861,0.962819351,7.55E-58,0.999931612,0.999572313,0.999980583,7038.749097,4.30E-69
4.24419509,4.223140328,0.062602028,0.017581977,0.013131849,131.9997816,1.272728513,0.357449805,0.279676675,3.53E-66,0.208900986,0.722233937,0.780859691,1.37E-65,0.999931612,0.999572313,0.999980583,14665.52622,3.43E-77
5.935356466,5.895570893,-0.078117459,0.015114835,0.206331346,103.8599648,-0.895117573,0.173195012,2.476738627,6.68E-61,0.374940438,0.863185494,0.016624948,1.48E-60,0.999931612,0.999572313,0.999980583,9113.62323,6.09E-72
6.572788583,6.550366392,-0.108849534,0.144369906,0.056183497,95.59759916,-1.033279076,1.370464325,0.558705337,4.44E-59,0.306361011,0.176559809,0.578814172,8.49E-59,0.999931612,0.999572313,0.999980583,7669.311102,4.87E-70
8.667303864,8.712482152,-0.074994947,-0.019993385,-0.093387904,262.8327481,-1.471564303,-0.392313792,-1.919644733,2.27E-81,0.147298548,0.696465406,0.060519873,2.94E-79,0.999931612,0.999572313,0.999980583,56973.24013,3.57E-92
6.239477871,6.306870001,-0.092865084,-0.085617136,-0.108177079,147.4827872,-1.412503667,-1.30226037,-1.72367494,1.27E-68,0.163890928,0.198693184,0.090840309,6.78E-68,0.999931612,0.999572313,0.999980583,17741.59239,2.72E-79
3.173659731,3.178955264,-0.02061778,-0.000962755,-0.002106981,75.80586728,-0.319793751,-0.014932887,-0.034235108,5.45E-54,0.750434489,0.988144139,0.97282366,7.47E-54,0.999931612,0.999572313,0.999980583,4772.865186,8.22E-65
7.891552646,7.957010882,-0.121947694,-0.013405349,-0.137232946,183.8383336,-1.832607183,-0.201453076,-2.16041493,1.76E-73,0.072717278,0.841147751,0.035474954,2.33E-72,0.999931612,0.999572313,0.999980583,27704.05064,3.27E-84
3.65837486,3.665018793,0.083105015,-0.107184579,-0.005178573,68.61579472,1.012009971,-1.305238475,-0.06606184,8.26E-52,0.31632301,0.197684994,0.947587553,1.03E-51,0.999931612,0.999572313,0.999980583,3910.398698,1.29E-62
3.206713121,3.236045215,0.025641256,-0.06737482,-0.077502731,96.20672373,0.495837997,-1.302861139,-1.570003096,3.22E-59,0.622144311,0.198489492,0.12261462,6.22E-59,0.999931612,0.999572313,0.999980583,7575.277749,6.66E-70
7.159182699,7.185216632,-0.01140425,-0.016778911,-0.076283221,95.72942498,-0.098828446,-0.145404896,-0.692511939,4.14E-59,0.921662918,0.884965847,0.491765368,7.93E-59,0.999931612,0.999572313,0.999980583,7581.666149,6.52E-70
4.896601712,4.907294528,-0.031749249,0.002416916,-0.016306547,121.2673174,-0.51032256,0.038848384,-0.274572046,2.60E-64,0.612032961,0.969163338,0.784757118,8.11E-64,0.999931612,0.999572313,0.999980583,12201.54505,3.68E-75
6.08997777,5.992278673,0.143831153,0.187408862,0.095485745,64.16314729,1.001742933,1.305249236,0.696666388,2.41E-50,0.321209387,0.197681358,0.489183111,2.83E-50,0.999931612,0.999572313,0.999980583,3544.028772,1.56E-61
3.317394517,3.302235541,0.029935498,0.031015132,0.006730147,71.43269699,0.421196885,0.436387497,0.099198751,1.09E-52,0.675385776,0.664402274,0.921370371,1.41E-52,0.999931612,0.999572313,0.999980583,4291.395361,1.22E-63
6.012412293,5.909733765,0.18903702,0.055881861,0.187678362,90.40917355,1.881053353,0.556064425,1.956372042,7.46E-58,0.065694324,0.580604694,0.055922441,1.31E-57,0.999931612,0.999572313,0.999980583,7051.661975,4.10E-69
9.062351327,9.05249417,0.017642369,-0.02129076,0.040999241,179.5542121,0.227611354,-0.274680716,0.554109788,5.82E-73,0.820860788,0.784674089,0.581931644,6.96E-72,0.999931612,0.999572313,0.999980583,26925.13676,6.75E-84
5.046700682,5.008898081,0.127948863,0.033203083,0.009035282,79.00920305,1.312748667,0.340661905,0.097111319,6.75E-55,0.19515966,0.734761095,0.923019615,9.79E-55,0.999931612,0.999572313,0.999980583,5281.367194,6.30E-66
6.053191448,6.030746815,-0.003687289,0.04995307,0.047177543,175.7707587,-0.069902446,0.946994332,0.936922168,1.72E-72,0.944545393,0.348118819,0.353225784,1.88E-71,0.999931612,0.999572313,0.999980583,25938.57218,1.74E-83
3.972098233,3.955699799,0.007554692,-0.03247037,0.084153398,53.66006286,0.066658308,-0.286500086,0.777843399,1.88E-46,0.947115035,0.775658816,0.440264298,2.02E-46,0.999931612,0.999572313,0.999980583,2419.716171,2.45E-57
6.660010658,6.659982251,0.032089114,0.003835077,-0.030288135,162.3657233,0.508848703,0.060814198,-0.50313725,9.64E-71,0.613058402,0.951745495,0.617039521,7.29E-70,0.999931612,0.999572313,0.999980583,21969.27609,1.19E-81
6.164992095,6.198265588,-0.025770265,-0.111896101,-0.011488048,157.4396247,-0.425767411,-1.848708712,-0.198830383,4.61E-70,0.672073448,0.070315978,0.84318802,3.10E-69,0.999931612,0.999572313,0.999980583,20435.83638,7.48E-81
4.85700299,4.860374548,-0.04193142,0.030683634,-0.003450173,120.9953421,-0.678966199,0.496838656,-0.058523787,2.92E-64,0.500236995,0.621443377,0.953560721,9.04E-64,0.999931612,0.999572313,0.999980583,12183.27662,3.82E-75
4.836506725,4.852347666,-0.034810839,-0.036255982,-0.000793229,129.3718623,-0.603687354,-0.628748937,-0.014410511,9.79E-66,0.548734295,0.532326794,0.988558846,3.59E-65,0.999931612,0.999572313,0.999980583,13856.82871,1.45E-76
8.025169961,8.094445011,-0.188998623,-0.131276787,0.004559772,66.79509077,-1.014438624,-0.704620174,0.025638536,3.20E-51,0.315174529,0.484260372,0.979645967,3.87E-51,0.999931612,0.999572313,0.999980583,3655.008557,7.13E-62
7.307255885,7.370547183,-0.068113867,-0.118305555,-0.085688558,140.6564975,-0.845483763,-1.468503122,-1.114231838,1.41E-67,0.401800352,0.148124776,0.270416833,6.49E-67,0.999931612,0.999572313,0.999980583,16205.55144,2.72E-78
4.288875941,4.356584665,-0.1824529,0.080253005,-0.173941336,49.66911506,-1.353009054,0.595129165,-1.351250058,8.93E-45,0.18203584,0.554395564,0.182594787,9.36E-45,0.999931612,0.999572313,0.999980583,1993.746827,3.27E-55
7.609470032,7.622119052,-0.061628489,-0.012523441,0.014093867,241.625677,-1.270745391,-0.258226444,0.304431922,1.63E-79,0.209600233,0.797274097,0.762040856,9.91E-78,0.999931612,0.999572313,0.999980583,48491.76605,2.15E-90
3.699559909,3.490889709,0.133832266,0.333308535,0.407304709,54.00618448,1.346721731,3.354003183,4.293579007,1.37E-46,0.184039757,0.001510937,7.90E-05,1.47E-46,0.999931612,0.999572313,0.675870803,2735.396387,1.10E-58
7.257519529,7.282627343,0.019096545,-0.122537377,-0.009041656,145.790414,0.24865967,-1.595582002,-0.123333635,2.28E-68,0.804625265,0.116777032,0.902328942,1.17E-67,0.999931612,0.999572313,0.999980583,17591.37635,3.37E-79
2.839502389,2.864513685,-0.046518384,0.017877848,-0.071962995,76.91150421,-0.812408935,0.31222331,-1.316564966,2.62E-54,0.420342912,0.756147127,0.193885783,3.67E-54,0.999931612,0.999572313,0.999980583,4844.537185,5.63E-65
3.652820139,3.626941939,0.12964112,-0.012015681,2.32E-06,56.08955361,1.304048738,-0.120864689,2.45E-05,2.05E-47,0.198087297,0.904274377,0.999980583,2.24E-47,0.999931612,0.999572313,0.999980583,2659.853177,2.23E-58
5.12040126,5.128839304,-0.113324395,0.033272181,0.035282473,64.80937369,-0.931433404,0.273469988,0.303787853,1.46E-50,0.356029228,0.785599282,0.762528698,1.72E-50,0.999931612,0.999572313,0.999980583,3489.146647,2.31E-61
6.477375569,6.47614355,0.040087969,-0.073841174,0.033298939,116.2075982,0.467887868,-0.861839347,0.407137504,2.26E-63,0.641863303,0.392820665,0.685615229,6.35E-63,0.999931612,0.999572313,0.999980583,11258.28071,2.84E-74
4.366836097,4.400536738,-0.052108966,-0.053602137,-0.040169991,118.7695495,-0.914790368,-0.941003485,-0.738743799,7.47E-64,0.364617863,0.351150552,0.463457724,2.21E-63,0.999931612,0.999572313,0.999980583,11576.12328,1.40E-74
7.234688368,7.26004709,-0.049523213,0.080807105,-0.124004533,123.9427332,-0.549920753,0.897306575,-1.442486818,8.61E-65,0.58478037,0.373782726,0.155294579,2.82E-64,0.999931612,0.999572313,0.999980583,12713.52282,1.29E-75
8.038482402,8.112012203,-0.137195246,-0.128714907,-0.057806028,131.1508113,-1.442750113,-1.353570563,-0.636807511,4.90E-66,0.155220682,0.181857688,0.527105795,1.86E-65,0.999931612,0.999572313,0.999980583,14075.81293,9.75E-77
7.563182118,7.557127634,-0.142166733,0.193667131,-0.020290782,73.52966052,-0.899732598,1.225663888,-0.134523219,2.53E-53,0.372502322,0.225969679,0.89351972,3.36E-53,0.999931612,0.999572313,0.999980583,4513.738646,3.39E-64
5.357166902,5.34715471,0.001748168,-0.00063917,0.037570046,166.2714898,0.035358021,-0.012927704,0.796029985,2.88E-71,0.971932647,0.989736042,0.429713956,2.44E-70,0.999931612,0.999572313,0.999980583,23125.0794,3.23E-82
6.413931227,6.466719158,-0.12000338,-0.090642166,-0.024791969,150.6328469,-1.818188183,-1.373332273,-0.393495125,4.34E-69,0.074925952,0.175672299,0.695598346,2.52E-68,0.999931612,0.999572313,0.999980583,18602.166,8.16E-80
8.639530511,8.620633668,0.056286363,0.013604534,0.013541715,179.4746935,0.762213943,0.184228737,0.192101318,5.95E-73,0.449452273,0.854566504,0.848427682,7.06E-72,0.999931612,0.999572313,0.999980583,26960.60238,6.53E-84
3.24919132,3.223948139,0.06928168,-0.017338408,0.053137159,67.35830396,0.941523523,-0.235625341,0.756474144,2.09E-51,0.3508867,0.814669496,0.452854405,2.56E-51,0.999931612,0.999572313,0.999980583,3840.835083,2.03E-62
6.877542463,6.868970936,-0.03356231,-0.002803117,0.063738158,77.94316196,-0.247712465,-0.020688895,0.492808865,1.34E-54,0.805354084,0.983574769,0.624268285,1.91E-54,0.999931612,0.999572313,0.999980583,5075.388743,1.73E-65
6.227741767,6.289503896,-0.192354545,-0.078720407,-0.008175539,115.4067836,-2.295763089,-0.939532804,-0.10221721,3.20E-63,0.025845221,0.351897432,0.918986156,8.89E-63,0.999931612,0.999572313,0.999980583,10883.62905,6.71E-74
3.85824915,3.87816418,-0.087327352,-0.01410945,0.009234868,126.3443221,-1.850501739,-0.298984917,0.20499955,3.25E-65,0.070052767,0.766169676,0.838390595,1.12E-64,0.999931612,0.999572313,0.999980583,13167.32845,5.31E-76
7.520391258,7.514549768,0.004730775,0.00315911,0.01579121,135.6017649,0.055527012,0.037079754,0.194164782,9.01E-67,0.955936138,0.970566551,0.846820197,3.75E-66,0.999931612,0.999572313,0.999980583,15347.0416,1.08E-77
4.935535029,4.932810847,0.045093044,0.010873782,-0.036878922,110.2918805,0.655795305,0.158139137,-0.561849452,3.19E-62,0.514911197,0.874973286,0.57668597,7.99E-62,0.999931612,0.999572313,0.999980583,10148.45665,3.97E-73
5.371563396,5.383333005,0.007642001,-0.046760496,-0.012167461,101.8007921,0.093997584,-0.575160023,-0.156780678,1.84E-60,0.925480355,0.567718591,0.876038321,3.91E-60,0.999931612,0.999572313,0.999980583,8598.563775,2.67E-71
7.602918628,7.647834103,-0.086536479,-0.040159739,-0.065547333,167.2571549,-1.23099173,-0.571277082,-0.976773648,2.14E-71,0.223987487,0.570327432,0.333303811,1.84E-70,0.999931612,0.999572313,0.999980583,23039.87989,3.55E-82
4.76866487,4.866970496,-0.101505257,-0.123194856,-0.187967697,78.3793383,-1.063263935,-1.290461706,-2.062617795,1.01E-54,0.292683955,0.202725492,0.044272869,1.45E-54,0.999931612,0.999572313,0.999980583,4915.820771,3.89E-65
6.147754311,6.078826627,0.10353103,0.075620142,0.113517025,88.39752828,0.979265752,0.715265904,1.124796676,2.33E-57,0.33208328,0.477715042,0.265954837,3.95E-57,0.999931612,0.999572313,0.999980583,6660.670449,1.75E-68
6.705406079,6.708147175,-0.025588853,-0.022253816,0.029939584,115.7888818,-0.287292815,-0.249849476,0.352129734,2.71E-63,0.775055256,0.803710027,0.72619568,7.58E-63,0.999931612,0.999572313,0.999980583,11163.54428,3.52E-74
3.789029817,3.793619601,-0.072575616,-0.044736882,0.081611406,66.50590345,-0.82757396,-0.510131092,0.974877257,3.97E-51,0.411777546,0.612166132,0.334234582,4.80E-51,0.999931612,0.999572313,0.999980583,3677.796899,6.09E-62
4.883408737,4.920614911,0.034253907,-0.124726435,-0.066546992,72.5555886,0.32852716,-1.196243719,-0.668609562,4.96E-53,0.743861756,0.237147682,0.506767529,6.51E-53,0.999931612,0.999572313,0.999980583,4321.461723,1.02E-63
5.874979773,5.893139212,-0.062122296,-0.030789015,0.008773268,121.6266024,-0.833948136,-0.413320877,0.123377484,2.24E-64,0.408209392,0.681108822,0.902294396,7.04E-64,0.999931612,0.999572313,0.999980583,12251.93444,3.31E-75
6.726244979,6.795759878,-0.040566464,-0.150648452,-0.105567761,108.0968602,-0.419712479,-1.558652849,-1.144192312,8.82E-62,0.676462946,0.125279096,0.257899607,2.11E-61,0.999931612,0.999572313,0.999980583,9539.970998,1.91E-72
8.191606859,8.223023849,-0.054424655,0.052210509,-0.118961067,97.77576809,-0.420925306,0.403800901,-0.963822801,1.42E-59,0.675582799,0.688051732,0.339694549,2.81E-59,0.999931612,0.999572313,0.999980583,7906.455896,2.25E-70
7.634890805,7.57323789,-0.001002485,0.078681885,0.171397872,109.5575596,-0.009432964,0.740363799,1.689502495,4.47E-62,0.992510594,0.462483035,0.097244198,1.10E-61,0.999931612,0.999572313,0.999980583,10166.80865,3.79E-73
7.799980964,7.821981892,-0.06238408,-0.016508041,-0.017864081,156.7034981,-0.812915355,-0.21511321,-0.243856999,5.85E-70,0.420055152,0.8305392,0.80832243,3.87E-69,0.999931612,0.999572313,0.999980583,20348.54151,8.34E-81
4.75474034,4.737649307,0.016613865,0.049196207,0.010049298,84.72377671,0.193251439,0.572247218,0.122453382,1.99E-56,0.847531631,0.569675073,0.903022479,3.17E-56,0.999931612,0.999572313,0.999980583,6025.088711,2.23E-67
7.372221535,7.212035756,0.276493003,0.243276684,0.176294032,95.78820571,2.388625043,2.101669019,1.595454556,4.01E-59,0.020660425,0.040554655,0.11680555,7.69E-59,0.999931612,0.999572313,0.999980583,7991.380322,1.71E-70
4.998779621,4.97528056,-0.015738654,0.012019336,0.093528121,120.6578889,-0.248264945,0.189595615,1.545514263,3.36E-64,0.804928961,0.850380552,0.128421198,1.03E-63,0.999931612,0.999572313,0.999980583,12247.69769,3.34E-75
3.699880337,3.625515785,0.054154232,0.180720954,0.087276964,74.52501444,0.724059639,2.416297744,1.222431575,1.29E-53,0.472346162,0.019307144,0.227178508,1.73E-53,0.999931612,0.999572313,0.999980583,4821.636176,6.35E-65
7.994176308,7.97743589,0.035639607,-0.028562549,0.058397944,247.5201976,0.719266601,-0.5764398,1.234632017,4.80E-80,0.475268225,0.566860035,0.22264052,3.48E-78,0.999931612,0.999572313,0.999980583,51270.56213,5.22E-91
4.040280732,3.968255119,0.138814303,0.077409952,0.094062605,75.62434556,1.720703052,0.959551991,1.221438782,6.15E-54,0.091383015,0.341819653,0.227550747,8.41E-54,0.999931612,0.999572313,0.999980583,4941.251561,3.41E-65
6.879608188,6.947741647,-0.074169225,-0.079354786,-0.132146834,138.3017855,-0.960323452,-1.027464724,-1.792394287,3.31E-67,0.341435136,0.309062832,0.079017721,1.45E-66,0.999931612,0.999572313,0.999980583,15629.21978,6.82E-78
8.860793131,8.817581417,0.036699597,0.125638756,0.028835676,112.553334,0.304705186,1.043138994,0.250802401,1.14E-62,0.761833905,0.301816227,0.802977205,2.99E-62,0.999931612,0.999572313,0.999980583,10660.88933,1.13E-73
6.084295376,6.054338561,-0.012723539,0.029931425,0.100658,112.8673567,-0.154283411,0.362943238,1.278623285,9.89E-63,0.877996786,0.71815113,0.206832772,2.61E-62,0.999931612,0.999572313,0.999980583,10721.75162,9.82E-74
7.0676975,7.115749917,-0.035476455,-0.104788228,-0.066131489,110.6650761,-0.358872186,-1.060015155,-0.700794802,2.68E-62,0.721176014,0.294145113,0.486624504,6.78E-62,0.999931612,0.999572313,0.999980583,10068.56788,4.85E-73
5.812742545,5.831621527,0.019450439,-0.025704345,-0.067319701,85.92865248,0.186417956,-0.246356981,-0.675901659,9.74E-57,0.852858484,0.806397352,0.502164586,1.59E-56,0.999931612,0.999572313,0.999980583,6113.526141,1.54E-67
6.872275655,6.867846441,0.069439569,-0.062122709,0.010844251,153.044103,1.006497514,-0.900442688,0.164660057,1.94E-69,0.318940268,0.372128082,0.86986415,1.18E-68,0.999931612,0.999572313,0.999980583,19544.72694,2.32E-80
2.686595274,2.69166753,-0.025279513,-0.011979627,0.012018286,63.37359031,-0.387137523,-0.18345936,0.192806686,4.49E-50,0.700269422,0.855166936,0.847878111,5.23E-50,0.999931612,0.999572313,0.999980583,3334.326393,7.30E-61
3.445552161,3.430040049,0.065020296,-0.009318018,0.012529273,99.89376958,1.231679812,-0.176511262,0.248632411,4.80E-60,0.223732426,0.860593194,0.804646237,9.87E-60,0.999931612,0.999572313,0.999980583,8391.551159,4.95E-71
7.03978537,7.077229417,-0.01084708,-0.109267961,-0.042379762,130.2270037,-0.129825582,-1.307796839,-0.531360106,7.01E-66,0.897216446,0.196821982,0.597482062,2.61E-65,0.999931612,0.999572313,0.999980583,13983.89614,1.15E-76
8.550110222,8.572160393,0.082592104,-0.095802539,-0.07363029,162.4346972,1.01797406,-1.180796891,-0.95068729,9.44E-71,0.313507713,0.243175261,0.346258519,7.17E-70,0.999931612,0.999572313,0.999980583,21875.88368,1.32E-81
7.399888439,7.384076084,0.029730559,0.082341746,-0.034013661,84.67339055,0.221749948,0.614158583,-0.265764412,2.05E-56,0.825396391,0.541847745,0.791494853,3.27E-56,0.999931612,0.999572313,0.999980583,6000.458669,2.47E-67
5.874770239,5.887412369,-0.010188359,0.059587768,-0.09042308,92.86272062,-0.104527567,0.611341298,-0.971826867,1.93E-58,0.91716176,0.543696197,0.335735365,3.50E-58,0.999931612,0.999572313,0.999980583,7155.982596,2.83E-69
6.177123055,6.120685548,-0.010609505,0.02973278,0.2008861,61.90610595,-0.069797235,0.195604392,1.384445828,1.46E-49,0.94462872,0.845699097,0.172265459,1.67E-49,0.999931612,0.999572313,0.999980583,3253.447126,1.36E-60
3.100065123,3.121015872,0.045576716,-0.067364577,-0.062143921,53.49320847,0.508107218,-0.751006895,-0.725761599,2.20E-46,0.613574588,0.456108871,0.471311022,2.36E-46,0.999931612,0.999572313,0.999980583,2353.190167,4.95E-57
7.862789674,7.890617509,-0.09738268,-0.021111654,-0.006765696,145.4254505,-1.167403035,-0.253082051,-0.084963931,2.59E-68,0.248490843,0.801224825,0.932623591,1.32E-67,0.999931612,0.999572313,0.999980583,17500.11537,3.85E-79
6.27305536,6.24232443,0.065525534,-0.00506825,0.067039719,108.8352066,0.743093232,-0.057476556,0.796430561,6.25E-62,0.460843512,0.95439077,0.429483289,1.52E-61,0.999931612,0.999572313,0.999980583,9968.644167,6.24E-73
4.873283293,4.881905676,-0.02843907,0.019648829,-0.025725115,126.5798407,-0.479623245,0.331376341,-0.454490843,2.96E-65,0.633551129,0.741721597,0.651409173,1.02E-64,0.999931612,0.999572313,0.999980583,13305.12584,4.08E-76
6.813177008,6.854169223,0.017417672,-0.111078771,-0.078410668,169.5749614,0.280289402,-1.787506531,-1.321827311,1.06E-71,0.780392247,0.079813809,0.19213954,9.82E-71,0.999931612,0.999572313,0.999980583,23678.66217,1.77E-82
5.703342863,5.78827663,0.15309422,-0.122626439,-0.352448765,32.28742789,0.555459802,-0.444915932,-1.33959286,1.48E-35,0.581015,0.658268007,0.186332192,1.49E-35,0.999931612,0.999572313,0.999980583,844.2940663,8.08E-46
3.346709092,3.367699954,-0.062430329,0.022047394,-0.046563908,75.83386053,-0.914397584,0.322921313,-0.714450024,5.35E-54,0.364822156,0.748078523,0.478214902,7.34E-54,0.999931612,0.999572313,0.999980583,4733.216788,1.02E-64
6.204396393,6.14813081,0.073304622,0.094722279,0.074229479,100.7522529,0.781362737,1.009656102,0.828859153,3.11E-60,0.438210812,0.317438822,0.411056587,6.49E-60,0.999931612,0.999572313,0.999980583,8615.038321,2.54E-71
6.866343264,6.83698779,0.074862017,-0.000464064,0.049953555,120.8176916,0.860472358,-0.005334006,0.601484988,3.14E-64,0.393566352,0.995764964,0.550188355,9.70E-64,0.999931612,0.999572313,0.999980583,12269.04137,3.20E-75
7.560339807,7.502453218,-0.001956168,0.13989705,0.105921518,109.7906767,-0.018619929,1.331620253,1.056182636,4.01E-62,0.985217149,0.188921615,0.295875277,9.96E-62,0.999931612,0.999572313,0.999980583,10201.2911,3.48E-73
7.099387404,7.10400506,0.019796123,-0.057472498,0.014119794,156.2842903,0.283270842,-0.82239754,0.211657212,6.70E-70,0.778118904,0.41468919,0.83322023,4.39E-69,0.999931612,0.999572313,0.999980583,20327.8711,8.56E-81
6.880824918,6.891940895,-0.028116614,0.02973844,-0.04412607,67.79273081,-0.179893005,0.190269611,-0.295753229,1.52E-51,0.857951289,0.849855166,0.768622535,1.86E-51,0.999931612,0.999572313,0.999980583,3817.594772,2.37E-62
10.28698139,10.30793216,0.01320903,-0.074937527,-0.028348097,173.9408226,0.144980822,-0.822505845,-0.325946664,2.92E-72,0.885298952,0.414628142,0.745801854,2.99E-71,0.999931612,0.999572313,0.999980583,25110.70358,3.98E-83
7.156795713,7.155498408,-0.030770295,-0.014253707,0.043086865,126.619885,-0.35416314,-0.164058791,0.519516785,2.91E-65,0.724680549,0.870335011,0.605653772,1.01E-64,0.999931612,0.999572313,0.999980583,13365.5326,3.63E-76
5.066420735,5.066542242,-0.002647015,-0.008253181,0.00875591,97.14115066,-0.033010917,-0.102925418,0.114389331,1.97E-59,0.973795074,0.918426865,0.909379494,3.87E-59,0.999931612,0.999572313,0.999980583,7863.303286,2.58E-70
2.845741076,2.853441883,-0.044059903,0.000934086,0.006872591,82.35437238,-0.827124406,0.017535334,0.135154581,8.33E-56,0.412029916,0.986078145,0.89302306,1.28E-55,0.999931612,0.999572313,0.999980583,5621.667712,1.29E-66
7.650506706,7.65415235,-0.034051522,-0.055750481,0.061964602,131.0051329,-0.379085709,-0.620653913,0.722649211,5.18E-66,0.706202049,0.537598424,0.473204966,1.96E-65,0.999931612,0.999572313,0.999980583,14288.80301,6.65E-77
4.585565468,4.518492236,0.088441474,0.108848174,0.091036576,96.83938466,1.232889403,1.517362334,1.329434848,2.31E-59,0.223284569,0.135366012,0.189636161,4.51E-59,0.999931612,0.999572313,0.999980583,8049.380798,1.43E-70
3.656588996,3.633931077,0.034723617,-0.000407324,0.058108981,62.38896344,0.387762411,-0.004548629,0.679777841,9.87E-50,0.699809781,0.996388524,0.49972715,1.14E-49,0.999931612,0.999572313,0.999980583,3284.382095,1.07E-60
7.979133165,8.048459704,-0.132004987,-0.047556691,-0.114703733,177.0833345,-1.889143397,-0.680591014,-1.719630461,1.18E-72,0.064579508,0.49921663,0.091579542,1.33E-71,0.999931612,0.999572313,0.999980583,25685.03184,2.24E-83
6.347275647,6.363989165,0.036879321,-0.06768933,-0.038212756,113.4068169,0.427466727,-0.784584296,-0.463992274,7.77E-63,0.670843594,0.436336056,0.644632871,2.07E-62,0.999931612,0.999572313,0.999980583,10661.74039,1.13E-73
