A,Coef.(Intercept),Coef.DiagnosisFactorScz,Coef.BrainpH,t.(Intercept),t.DiagnosisFactorScz,t.BrainpH,p.value.(Intercept),p.value.DiagnosisFactorScz,p.value.BrainpH,p.value.adj.(Intercept),p.value.adj.DiagnosisFactorScz,p.value.adj.BrainpH,F,F.p.value
7.062242,8.047585,-0.06276105,-0.1507757,20.2869,-1.707544,-2.474298,1.07E-25,0.09396022,0.0168082,1.15E-24,0.3863986,0.07275477,74495.18,9.20E-91
6.4511,6.754272,0.01140229,-0.04897178,9.107123,0.1659306,-0.4298521,3.58E-12,0.8688846,0.6691609,4.34E-12,0.9494041,0.7944138,17783.08,2.62E-75
5.300022,5.098081,0.008235133,0.03128968,10.41413,0.1815593,0.4160907,4.32E-14,0.8566669,0.6791346,5.84E-14,0.9432824,0.8015539,27549.87,4.98E-80
5.940613,6.396045,0.04568416,-0.07596619,9.745376,0.7512496,-0.7534907,4.04E-13,0.4560444,0.4547092,5.14E-13,0.728415,0.6313523,19256.95,3.63E-76
8.550807,5.995415,0.1155945,0.3949863,7.802141,1.62354,3.346163,3.50E-10,0.1107993,0.001566513,3.95E-10,0.4121353,0.01458793,29106.52,1.27E-80
8.010941,8.414631,-0.02137933,-0.0621362,13.14358,-0.3604162,-0.6318206,8.47E-18,0.7200629,0.5303992,1.65E-17,0.8782849,0.6954615,36800.72,3.75E-83
5.324902,6.77657,0.02449642,-0.2319607,10.13384,0.3953651,-2.258131,1.10E-13,0.694265,0.02835985,1.44E-13,0.8659021,0.1028512,14906.45,2.10E-73
8.508949,3.352865,0.1356738,0.8051732,3.439716,1.502222,5.377325,0.001187838,0.1393661,2.02E-06,0.001208069,0.4490846,0.000540422,17920.94,2.17E-75
7.736299,9.397149,-0.112833,-0.2535489,15.53737,-2.013487,-2.729062,1.03E-20,0.04949338,0.008758871,3.16E-20,0.3090045,0.04649646,38458.16,1.25E-83
7.747117,9.177337,-0.1162302,-0.2167382,16.74134,-2.288358,-2.573828,4.50E-22,0.02640477,0.01308731,1.84E-21,0.2619876,0.06152603,46944.1,8.85E-86
6.924508,7.826206,-0.05330876,-0.138323,15.83044,-1.163782,-1.821405,4.72E-21,0.2500678,0.07456566,1.55E-20,0.5693998,0.196767,46110.74,1.38E-85
6.087858,6.370861,-0.04546303,-0.04099907,20.04124,-1.543535,-0.8395972,1.83E-25,0.1290439,0.4051541,1.83E-24,0.4375556,0.5864798,86201.82,2.45E-92
7.274338,8.449573,-0.05171542,-0.1817773,13.72553,-0.9066628,-1.922226,1.55E-18,0.3689593,0.06031788,3.33E-18,0.6714611,0.170824,32818.78,6.44E-82
4.251956,4.522101,-0.05135484,-0.0384677,15.71865,-1.926583,-0.8704454,6.34E-21,0.05975842,0.3882412,2.03E-20,0.3288565,0.5716823,51341.47,9.57E-87
8.227258,7.806396,0.0650526,0.06118566,17.86675,1.606908,0.9116225,2.79E-23,0.1144087,0.3663673,1.51E-22,0.4167031,0.5510974,83336.44,5.67E-92
7.136674,7.589541,-0.08600115,-0.06449393,18.91756,-2.313584,-1.046499,2.33E-24,0.02486589,0.3003927,1.67E-23,0.2579448,0.4871065,74375.86,9.57E-91
6.423649,6.795485,0.008222637,-0.05957899,18.40385,0.2403426,-1.050393,7.73E-24,0.8110531,0.2986174,4.80E-23,0.9224469,0.4852295,71133.6,2.90E-90
7.498214,9.375993,-0.1149833,-0.2877234,11.86121,-1.569922,-2.369502,4.15E-16,0.1227775,0.02173675,6.64E-16,0.4283161,0.08605453,21149.89,3.54E-77
4.940829,4.969926,0.01565475,-0.005923554,14.01513,0.4764582,-0.1087427,6.78E-19,0.6358357,0.9138444,1.53E-18,0.8351043,0.9512493,45627.43,1.79E-85
5.941378,5.775235,0.02606298,0.02412212,11.25724,0.5482996,0.3060894,2.79E-15,0.5859403,0.7608148,4.14E-15,0.8087682,0.857281,31523.26,1.75E-81
10.45967,10.65349,0.002388673,-0.03089554,21.2307,0.05137605,-0.4008101,1.40E-26,0.9592318,0.6902775,2.01E-25,0.9845419,0.8090312,102120.3,3.63E-94
8.442685,1.895242,0.3259376,1.009536,1.36235,2.528657,4.724067,0.1792287,0.01467171,1.93E-05,0.1798805,0.2279922,0.001142329,8663.903,1.48E-67
6.485495,4.091599,0.1622779,0.3654871,7.941218,3.399264,4.617816,2.13E-10,0.001339442,2.77E-05,2.42E-10,0.1997119,0.00131381,37246.97,2.78E-83
4.82191,5.091405,0.03436532,-0.04556795,11.8348,0.8621351,-0.6895303,4.51E-16,0.3927533,0.493696,7.19E-16,0.6873934,0.6652322,29527.69,8.90E-81
5.798409,6.236343,-0.05859111,-0.06443246,15.2975,-1.55115,-1.028883,1.95E-20,0.1272096,0.3085153,5.73E-20,0.4348872,0.4948427,47548.49,6.44E-86
6.755866,9.861936,-0.1597227,-0.4784895,11.64153,-2.034914,-3.676976,8.26E-16,0.04721007,0.000579183,1.28E-15,0.3039009,0.007650755,14952.69,1.94E-73
7.879826,9.601434,-0.1159579,-0.2629085,19.19469,-2.501941,-3.421528,1.23E-24,0.01568886,0.001253863,9.56E-24,0.2302839,0.01247875,58328.92,4.02E-88
9.602205,8.265418,0.1104512,0.2024267,12.26318,1.768642,1.955134,1.20E-16,0.08308919,0.05620147,2.02E-16,0.371171,0.1632873,47704.81,5.94E-86
8.81584,8.334495,-0.09075955,0.08385792,8.342758,-0.9805148,0.546443,5.15E-11,0.3315802,0.5872059,5.97E-11,0.6424613,0.7378733,18303.79,1.28E-75
8.369706,2.678239,0.3241222,0.8741264,2.00539,2.619328,4.260831,0.05038078,0.01165048,9.05E-05,0.05067856,0.2174883,0.002481917,9237.09,3.02E-68
4.825031,5.145774,-0.01107735,-0.04986549,10.82274,-0.2514513,-0.6827428,1.13E-14,0.8025018,0.4979389,1.60E-14,0.9174658,0.668938,24205.1,1.24E-78
5.657631,6.061557,-0.04108394,-0.06051769,10.66965,-0.7804944,-0.6934561,1.87E-14,0.4388008,0.491251,2.59E-14,0.7170065,0.6630314,23309.68,3.16E-78
9.067808,7.025132,0.05086217,0.3192266,7.249555,0.5664783,2.144502,2.52E-09,0.5736175,0.03690612,2.79E-09,0.8022474,0.1229321,20581.93,6.96E-77
5.230916,4.89505,-0.02161104,0.05500755,12.01302,-0.5724034,0.8787955,2.59E-16,0.5696286,0.3837404,4.23E-16,0.7997146,0.5670174,38733.39,1.05E-83
9.551391,9.223351,0.06231617,0.04671534,20.26328,1.477588,0.6681148,1.12E-25,0.1458263,0.5071507,1.20E-24,0.4571348,0.6761789,103492.5,2.60E-94
8.002243,8.700666,0.03779089,-0.1137856,14.24415,0.6677329,-1.212668,3.54E-19,0.5073925,0.2309887,8.34E-19,0.7626798,0.4124552,40340.17,3.83E-84
8.50599,9.530199,-0.03249744,-0.1594742,22.58453,-0.83117,-2.460198,8.59E-28,0.4098523,0.01740654,1.87E-26,0.6966403,0.07452646,95501.13,1.92E-93
7.486901,9.224598,-0.082866,-0.2682372,16.13885,-1.564707,-3.055024,2.11E-21,0.1239962,0.003612746,7.45E-21,0.4301517,0.02565351,40329.09,3.85E-84
7.558806,6.313361,0.05895418,0.1922883,9.346622,0.9419767,1.853179,1.57E-12,0.3507601,0.0697969,1.93E-12,0.6579051,0.1881551,29433.5,9.63E-81
4.564253,4.521336,-0.02107565,0.00856789,8.465108,-0.425871,0.1044263,3.35E-11,0.6720401,0.9172512,3.90E-11,0.8547073,0.9534819,17163.44,6.33E-75
7.046592,6.416018,0.05202052,0.09549321,9.571538,0.8375724,0.927383,7.29E-13,0.4062799,0.3582088,9.14E-13,0.694851,0.543851,25973.26,2.15E-79
5.782171,6.521301,-0.1096546,-0.1078421,7.108286,-1.289999,-0.7652255,4.19E-09,0.2030201,0.4477553,4.60E-09,0.5251786,0.6255341,9336.831,2.31E-68
9.587087,6.145344,0.1446439,0.5329175,8.281126,2.103656,4.674914,6.40E-11,0.04049009,2.28E-05,7.39E-11,0.2914659,0.001211789,39234.93,7.63E-84
7.283099,7.024267,-0.005098767,0.04142009,19.29602,-0.1511692,0.74071,9.76E-25,0.880454,0.4623539,7.79E-24,0.9550001,0.6377705,94080.15,2.78E-93
9.017393,8.882226,-0.03193211,0.02408991,14.12505,-0.5480591,0.2493871,4.96E-19,0.5861042,0.804089,1.14E-18,0.8087992,0.883853,48331.62,4.29E-86
8.567016,9.162746,-0.03877664,-0.09108789,21.75092,-0.9934674,-1.407612,4.71E-27,0.3252937,0.1654686,7.94E-26,0.636988,0.3321785,97206.78,1.24E-93
8.026154,8.786552,-0.0977463,-0.1122111,15.9632,-1.916608,-1.327112,3.33E-21,0.06104579,0.1905352,1.12E-20,0.3305338,0.3639273,49975.7,1.87E-86
7.772381,5.434986,0.1555229,0.3571065,5.378076,1.660942,2.300365,2.02E-06,0.1030205,0.02566203,2.11E-06,0.4007401,0.09612436,13904.4,1.18E-72
8.02852,9.411232,-0.08694011,-0.2116758,20.51661,-2.045554,-3.004006,6.46E-26,0.04611055,0.004164923,7.43E-25,0.3016409,0.0281303,72000.94,2.14E-90
8.939022,9.870102,-0.07000011,-0.1415737,19.10997,-1.462745,-1.784397,1.49E-24,0.1498315,0.08046282,1.14E-23,0.4623957,0.2062005,70403.48,3.74E-90
10.85842,8.466653,0.1702743,0.3644779,11.64264,2.527087,3.26273,8.24E-16,0.01472976,0.00199842,1.28E-15,0.2279922,0.01718933,52405.14,5.75E-87
8.829933,9.892686,-0.06531642,-0.1628204,24.54937,-1.749363,-2.6303,1.90E-29,0.08640012,0.01132628,8.27E-28,0.3771358,0.05550885,112851.3,3.03E-95
10.32363,8.677933,0.002561206,0.2604161,9.402247,0.02994962,1.836765,1.30E-12,0.9762272,0.07222708,1.61E-12,0.9910407,0.1925615,29407.01,9.85E-81
8.754347,8.420956,-0.02713855,0.05507996,19.7585,-0.6872435,0.8413109,3.44E-25,0.4951233,0.4042028,3.15E-24,0.7560115,0.5857255,99166.94,7.52E-94
8.70788,8.362238,-0.03528414,0.05770476,16.27431,-0.7411246,0.7310755,1.49E-21,0.4621047,0.4681652,5.42E-21,0.7327512,0.6429204,67502.7,1.07E-89
8.37006,4.134888,0.2428549,0.6503205,4.295926,2.723149,4.398362,8.07E-05,0.008896077,5.76E-05,8.29E-05,0.2104418,0.001936916,17779.99,2.63E-75
8.785689,9.210846,-0.04224303,-0.06378269,17.02429,-0.8426671,-0.767437,2.21E-22,0.403451,0.4464517,9.63E-22,0.69325,0.6242254,61975.92,8.90E-89
4.217367,4.282612,-0.02691143,-0.008071456,15.48173,-1.049976,-0.1899474,1.19E-20,0.2988072,0.8501239,3.63E-20,0.6131672,0.9120719,54630.94,2.04E-87
8.380999,9.250473,-0.04516588,-0.133904,15.6013,-0.8221267,-1.470146,8.65E-21,0.4149308,0.1478236,2.71E-20,0.7006437,0.3089561,46959.36,8.78E-86
7.390121,8.685997,-0.07306408,-0.1990894,12.39565,-1.125344,-1.849559,7.99E-17,0.2658476,0.07032679,1.38E-16,0.5838413,0.1890501,26142.79,1.83E-79
8.955278,5.58859,0.1443262,0.5210577,5.832107,1.625549,3.539806,4.06E-07,0.1103697,0.000879794,4.29E-07,0.4117254,0.009970669,20531.72,7.39E-77
6.777193,7.787252,-0.06448389,-0.1545452,13.27621,-1.186513,-1.715204,5.73E-18,0.2410595,0.09253594,1.14E-17,0.5626362,0.2264552,31377.89,1.97E-81
7.813376,8.446584,-0.04236158,-0.09672198,12.81108,-0.6934389,-0.9549929,2.28E-17,0.4912617,0.3442025,4.17E-17,0.7527263,0.5303534,33008.14,5.59E-82
7.629752,7.992706,-0.01780349,-0.05598538,23.12043,-0.5558258,-1.054259,2.96E-28,0.5808232,0.2968618,7.66E-27,0.8059775,0.4834164,114487.2,2.12E-95
8.909074,5.841373,0.1714905,0.4714241,5.678045,1.799101,2.983088,7.01E-07,0.07807452,0.004413354,7.39E-07,0.3631618,0.02925977,17629.36,3.25E-75
6.788059,4.925321,0.05108361,0.2907109,6.444977,0.7214395,2.476387,4.54E-08,0.4740189,0.01672114,4.88E-08,0.7409275,0.07254708,18545.95,9.24E-76
9.875196,9.533055,0.04218244,0.05064056,18.11277,0.8649997,0.6263568,1.54E-23,0.3911942,0.5339468,8.87E-23,0.6864802,0.6979255,82742.55,6.77E-92
8.907428,10.47246,-0.09840611,-0.2395869,19.21743,-1.948947,-2.862068,1.17E-24,0.05695643,0.006143736,9.13E-24,0.3238079,0.03659008,62798.19,6.41E-89
8.178062,8.844792,-0.08137507,-0.09875246,13.91897,-1.382109,-1.011667,8.91E-19,0.1731175,0.3165962,1.98E-18,0.4898841,0.5029042,38929.36,9.27E-84
7.324671,9.414408,-0.03284471,-0.3281938,12.15575,-0.4577051,-2.758606,1.67E-16,0.6491587,0.008102077,2.78E-16,0.8418712,0.04421716,21025.7,4.10E-77
7.263362,7.524138,-0.0700624,-0.03541171,17.64396,-1.773192,-0.5405758,4.79E-23,0.08232352,0.5912141,2.45E-22,0.3697184,0.7407678,68185.44,8.30E-90
8.844362,7.713451,0.1041138,0.1703545,6.722758,0.9793513,0.9665469,1.67E-08,0.3321488,0.3384496,1.81E-08,0.6430739,0.5245764,13966.04,1.06E-72
8.619786,8.083185,0.1497401,0.07239885,11.40634,2.280516,0.6650674,1.74E-15,0.02690008,0.5090813,2.62E-15,0.2621785,0.6773379,34775.63,1.53E-82
8.468154,9.144696,-0.07599132,-0.1007587,13.47145,-1.208205,-0.9662695,3.24E-18,0.2326848,0.338587,6.66E-18,0.5547655,0.5247096,36576.69,4.36E-83
7.86281,7.533711,-0.02806253,0.05447793,13.20619,-0.5309171,0.6216694,7.04E-18,0.5978404,0.5370001,1.38E-17,0.8154039,0.70008,44650.67,3.07E-85
7.303335,7.544348,-0.07262696,-0.03206623,14.68966,-1.526228,-0.4064511,1.02E-19,0.1332912,0.6861558,2.64E-19,0.4420542,0.806392,47529.25,6.50E-86
8.36757,9.010856,-0.02404607,-0.09985712,17.46125,-0.5029039,-1.259676,7.48E-23,0.6172528,0.2136685,3.63E-22,0.8252938,0.3925458,61794.78,9.57E-89
8.483856,8.916094,-0.04834192,-0.06439154,21.67598,-1.26841,-1.019069,5.50E-27,0.2105598,0.3131047,9.02E-26,0.5332088,0.4993926,99983.39,6.14E-94
11.83728,9.262117,0.09793929,0.3996014,12.31549,1.405497,3.458906,1.02E-16,0.166093,0.001121765,1.74E-16,0.4830897,0.01159933,58230.2,4.19E-88
9.82267,9.716762,-0.0038765,0.01709853,23.09147,-0.0994263,0.2645205,3.13E-28,0.9211997,0.7924726,8.06E-27,0.9726367,0.8763364,128070.7,1.31E-96
10.37983,14.36267,-0.2023173,-0.6137642,15.51801,-2.359204,-4.316909,1.08E-20,0.02228508,7.53E-05,3.32E-20,0.2514448,0.002248973,29566.82,8.61E-81
8.999854,10.02452,-0.02831316,-0.159898,21.18895,-0.6459006,-2.200185,1.53E-26,0.5213144,0.03246998,2.17E-25,0.7717493,0.1126192,85055.47,3.41E-92
8.571886,10.51863,-0.1680415,-0.2941863,19.00838,-3.277435,-3.460819,1.89E-24,0.001914906,0.001115376,1.39E-23,0.1997119,0.01155667,56401.7,9.25E-88
6.46498,7.286847,-0.06035912,-0.1250876,23.25723,-2.079183,-2.598981,2.26E-28,0.04278014,0.01227421,6.19E-27,0.2950293,0.05879989,100071.8,6.00E-94
8.833386,8.083179,-0.003373846,0.1190946,3.143842,-0.01416235,0.3015373,0.002811717,0.9887571,0.7642627,0.002850521,0.995484,0.8595535,2774.275,2.62E-55
11.48638,10.2949,0.02450927,0.1866369,20.58921,0.529029,2.429885,5.52E-26,0.5991398,0.01875849,6.47E-25,0.8161442,0.07830865,124034,2.89E-96
8.884242,9.228043,-0.06133155,-0.04929426,23.7192,-1.701398,-0.8248161,9.21E-29,0.09511617,0.4134165,2.98E-27,0.388392,0.5951574,122561.9,3.89E-96
9.133352,7.316113,0.1169677,0.2779689,14.95753,2.580935,3.699528,4.90E-20,0.01285274,0.000540326,1.34E-19,0.2205258,0.007293147,81954.88,8.59E-92
7.142425,6.789972,-0.03183386,0.05849355,11.57371,-0.5856331,0.6490575,1.02E-15,0.5607716,0.5192888,1.57E-15,0.7953863,0.6856877,34836.85,1.46E-82
4.903407,5.166117,-0.009325837,-0.04082192,14.48242,-0.2821605,-0.7449735,1.82E-19,0.7789919,0.4597955,4.47E-19,0.906833,0.6354488,44410.15,3.51E-85
9.464806,7.488748,0.06457499,0.3075239,13.80994,1.285223,3.691746,1.22E-18,0.2046704,0.000553442,2.65E-18,0.5265625,0.007416266,71605.87,2.46E-90
7.009212,8.385948,-0.1505393,-0.2053847,14.61349,-2.831281,-2.329916,1.26E-19,0.00667497,0.02391281,3.19E-19,0.2036186,0.0916396,35067.77,1.24E-82
6.336727,6.479003,-0.004491526,-0.02215487,13.47374,-0.1008104,-0.2999298,3.22E-18,0.9201065,0.7654814,6.62E-18,0.9724747,0.8603202,40815.09,2.86E-84
7.147046,9.33993,-0.134827,-0.3359593,13.41296,-2.089726,-3.140785,3.84E-18,0.04178013,0.002836264,7.81E-18,0.2930121,0.02187394,24763.04,7.04E-79
8.635615,0.5102377,0.7968305,1.219864,0.1159367,1.954095,1.804389,0.9081698,0.05632757,0.07723037,0.9083033,0.3224899,0.2010455,906.4258,2.29E-43
6.826721,-5.011462,1.156948,1.777603,-0.962243,2.397538,2.221905,0.3405851,0.02030482,0.03087147,0.3414713,0.2455401,0.1088806,406.0898,6.10E-35
7.341208,8.830056,-0.1435161,-0.2237303,12.11098,-2.124456,-1.997611,1.91E-16,0.03862867,0.05124626,3.16E-16,0.2891142,0.1530046,23830.3,1.83E-78
9.117466,10.07383,-0.05626174,-0.1467319,26.64291,-1.60595,-2.526285,4.31E-31,0.1146196,0.01475951,3.68E-29,0.4169849,0.06672986,136665.9,2.60E-97
5.516755,6.725306,-0.07930236,-0.1847355,20.54142,-2.614183,-3.673155,6.12E-26,0.01180539,0.000586026,7.09E-25,0.2177654,0.007706375,66736.69,1.41E-89
9.302788,11.89129,-0.09315068,-0.4021165,11.72736,-0.9914904,-2.581626,6.31E-16,0.326248,0.01283012,9.91E-16,0.6377415,0.06065201,19785.65,1.85E-76
7.150676,6.598741,-0.02200544,0.08925959,14.74842,-0.5308186,1.298703,8.70E-20,0.5979082,0.2000382,2.27E-19,0.8154039,0.3759253,60034.88,1.96E-88
7.780535,6.957688,0.06473927,0.1248749,12.46188,1.251463,1.456009,6.53E-17,0.2166229,0.1516772,1.14E-16,0.5389052,0.3140676,45645.12,1.78E-85
9.103899,3.618965,0.3188065,0.8418643,2.37227,2.255477,3.592463,0.0215915,0.02853752,0.000750013,0.02175555,0.2664086,0.008988712,8374.687,3.43E-67
8.686933,8.511834,-0.01203152,0.02874169,8.57814,-0.1308646,0.1885614,2.25E-11,0.8964106,0.8512043,2.64E-11,0.9615262,0.9127803,18013.76,1.90E-75
4.078099,3.857193,-0.000524438,0.03502911,14.60438,-0.02143076,0.8633981,1.30E-19,0.9829878,0.3920654,3.27E-19,0.9934467,0.5752809,56036.64,1.09E-87
9.250706,7.490433,0.04879921,0.2746754,10.68891,0.7515721,2.551624,1.75E-14,0.4558521,0.01384556,2.43E-14,0.728265,0.06400045,40959.89,2.62E-84
6.739841,9.099694,-0.1587883,-0.3603889,13.972,-2.63137,-3.602249,7.66E-19,0.01129511,0.000728003,1.71E-18,0.2142844,0.008828546,25175.07,4.67E-79
8.840586,10.01182,-0.01728222,-0.1840369,17.40921,-0.3243375,-2.083251,8.51E-23,0.7470434,0.04239181,4.06E-22,0.8918019,0.1346176,55544.28,1.35E-87
7.287553,7.264931,-0.1075358,0.01261926,12.74837,-2.036609,0.1441543,2.75E-17,0.04703343,0.8859615,4.99E-17,0.3038409,0.9346578,38438.43,1.27E-83
8.822738,9.022245,-0.02686522,-0.02933853,16.54342,-0.5316584,-0.3502027,7.45E-22,0.5973306,0.7276661,2.89E-21,0.8151893,0.8350884,61511.93,1.07E-88
7.405901,7.756367,-0.0282191,-0.05313242,26.63304,-1.045772,-1.187661,4.38E-31,0.3007249,0.240611,3.70E-29,0.6149399,0.4233491,151989.1,1.85E-98
9.399188,8.745923,0.06271808,0.09818788,14.77881,1.143821,1.080095,8.00E-20,0.2581762,0.2853124,2.10E-19,0.577173,0.4716407,59290.14,2.68E-88
7.111529,6.999249,0.02672689,0.01553594,20.24631,0.8344,0.2925515,1.17E-25,0.4080476,0.7710826,1.24E-24,0.6958598,0.863397,99459.49,6.99E-94
7.711229,4.530465,0.2042903,0.4865737,3.900478,1.898254,2.727056,0.000288586,0.06347627,0.008805197,0.000295088,0.3345322,0.04664044,10361.76,1.74E-69
6.738183,6.958891,0.009410739,-0.03574462,8.848654,0.1291494,-0.2958819,8.77E-12,0.8977606,0.7685528,1.04E-11,0.9617985,0.8616737,17254.1,5.55E-75
10.20139,9.516738,-0.002454788,0.108636,26.85487,-0.07476191,1.995626,2.98E-31,0.9407042,0.05146908,2.83E-29,0.9785585,0.1534128,194770.8,3.90E-101
5.861593,5.133666,0.03335669,0.1124794,9.833962,0.6896288,1.402634,3.00E-13,0.4936346,0.1669408,3.84E-13,0.7547358,0.3339143,29632.84,8.14E-81
5.504284,6.284587,-0.05001815,-0.1193742,17.81135,-1.529957,-2.202424,3.19E-23,0.1323667,0.03230192,1.70E-22,0.4403955,0.1122269,57198.53,6.53E-88
7.107769,7.870728,-0.03308229,-0.1180505,19.54182,-0.8864966,-1.908044,5.59E-25,0.3796187,0.06216974,4.82E-24,0.6794147,0.1742083,73198.89,1.42E-90
5.940902,6.687716,0.02003752,-0.1199576,5.734069,0.1854217,-0.6695505,5.75E-07,0.8536528,0.5062426,6.07E-07,0.9420443,0.6756297,6098.565,8.94E-64
5.977356,7.033025,-0.01820605,-0.1656575,8.032893,-0.224428,-1.231718,1.54E-10,0.8233442,0.2238493,1.76E-10,0.9276807,0.4039455,10955.52,4.38E-70
6.040251,7.705667,-0.11068,-0.2544529,12.73729,-1.974547,-2.738071,2.84E-17,0.05388796,0.008553587,5.14E-17,0.31746,0.04585086,23432.66,2.77E-78
4.09457,4.294059,0.02106419,-0.03336347,12.74843,0.6749397,-0.6448078,2.75E-17,0.5028414,0.5220165,4.99E-17,0.7600951,0.6883149,34732.25,1.58E-82
7.343416,8.826848,-0.07018701,-0.2290347,13.70971,-1.176551,-2.315763,1.62E-18,0.2449782,0.02473682,3.48E-18,0.5650608,0.09349904,30577.16,3.74E-81
6.2167,6.34976,-0.04933278,-0.01692731,18.87985,-1.5831,-0.327642,2.54E-24,0.1197408,0.7445583,1.81E-23,0.4236568,0.8472988,80304.2,1.42E-91
8.28027,5.821768,0.06143295,0.3841931,10.7021,1.218841,4.59763,1.68E-14,0.2286572,2.96E-05,2.33E-14,0.5508728,0.001362139,54464.32,2.21E-87
6.791305,8.943968,-0.1259674,-0.3303341,8.054371,-1.224309,-1.936534,1.43E-10,0.2266064,0.0584974,1.63E-10,0.5484324,0.1675694,8792.284,1.03E-67
4.486572,4.700279,0.0258365,-0.0360161,11.04087,0.6550052,-0.5507402,5.60E-15,0.5154841,0.5842786,8.07E-15,0.7681956,0.7355981,26105.29,1.90E-79
7.230322,8.618576,-0.115885,-0.2101209,14.15875,-2.054698,-2.247134,4.51E-19,0.04518344,0.0291024,1.04E-18,0.2993952,0.104584,33162.73,4.97E-82
6.535686,7.152903,-0.02241994,-0.09586516,7.685565,-0.2599916,-0.67054,5.30E-10,0.7959441,0.5056171,5.96E-10,0.9150583,0.675147,11590.59,1.08E-70
4.900001,5.413108,-0.02579294,-0.0790937,11.26674,-0.5794072,-1.071677,2.71E-15,0.5649312,0.2890407,4.02E-15,0.7970861,0.47515,24447.4,9.68E-79
8.254226,6.378327,0.1403548,0.2852935,9.859506,2.341569,2.870851,2.75E-13,0.02325283,0.005999538,3.53E-13,0.2532388,0.03599458,38266.05,1.42E-83
5.798173,7.41702,-0.05649006,-0.2516313,12.6513,-1.039943,-2.794094,3.68E-17,0.3033984,0.007373291,6.58E-17,0.6172135,0.04156151,22992,4.45E-78
5.484558,4.976044,0.004253183,0.08017659,6.23076,0.05747809,0.653544,9.78E-08,0.9543948,0.5164174,1.05E-07,0.9832768,0.683226,11084.98,3.27E-70
5.750011,5.775688,-0.01810323,-0.002545186,11.59162,-0.3921284,-0.03325298,9.67E-16,0.6966396,0.973606,1.49E-15,0.8671689,0.9852327,31300.4,2.09E-81
5.88088,6.158616,-0.01910314,-0.04238013,5.810301,-0.1945144,-0.2602844,4.39E-07,0.8465659,0.7957195,4.64E-07,0.9388308,0.8785783,7235.146,1.29E-65
7.115703,7.26646,0.002122392,-0.02405383,15.85423,0.04997807,-0.3416464,4.44E-21,0.9603401,0.7340571,1.46E-20,0.9850093,0.8400153,56651.47,8.29E-88
4.89969,5.217502,-0.02607283,-0.04814109,13.9975,-0.7549315,-0.8407642,7.12E-19,0.4538521,0.4045061,1.60E-18,0.7268374,0.5858919,40611.25,3.24E-84
4.769765,5.477171,-0.06689124,-0.1064116,14.7854,-1.948845,-1.869976,7.86E-20,0.0569689,0.06738185,2.06E-19,0.3238079,0.1837269,38966.81,9.05E-84
6.251219,7.011907,-0.04411882,-0.1167635,9.838829,-0.6681326,-1.066558,2.95E-13,0.5071395,0.291324,3.78E-13,0.7626511,0.4777882,18083.54,1.73E-75
6.706265,8.534379,-0.138933,-0.2778453,11.70337,-2.05625,-2.480348,6.80E-16,0.04502765,0.01655724,1.06E-15,0.2986537,0.0721271,19880.13,1.65E-76
6.126823,8.284149,-0.1339727,-0.3303999,11.16932,-1.949516,-2.899942,3.70E-15,0.05688664,0.005544052,5.43E-15,0.3236943,0.03414374,16041.16,3.39E-74
7.762931,7.873524,0.01520449,-0.01879246,18.44695,0.3844669,-0.2866221,6.98E-24,0.7022723,0.7755929,4.40E-23,0.8696992,0.8665222,77748.84,3.18E-91
9.821631,11.12525,-0.03063482,-0.2038807,15.07599,-0.4480464,-1.798551,3.55E-20,0.6560664,0.07816277,9.94E-20,0.845819,0.2023118,41635.43,1.74E-84
9.808899,8.492258,0.04969082,0.2043421,16.5012,1.042077,2.584762,8.29E-22,0.3024176,0.01272801,3.18E-21,0.6163644,0.06029492,85382.21,3.10E-92
5.497722,5.649236,-0.06944359,-0.01815971,13.29288,-1.763572,-0.278169,5.46E-18,0.08394961,0.7820365,1.09E-17,0.3718107,0.8702335,39334.12,7.17E-84
6.098309,6.344983,-0.03562941,-0.03607195,13.57325,-0.8226092,-0.5023352,2.41E-18,0.4146589,0.6176499,5.03E-18,0.7003114,0.7590405,39999.88,4.72E-84
4.124865,3.918341,0.03413556,0.02983897,13.17052,1.238338,0.6529127,7.83E-18,0.2214069,0.5168209,1.53E-17,0.5431318,0.6835827,45181.07,2.29E-85
5.891062,5.899838,0.04934569,-0.005536621,18.50769,1.670679,-0.1130648,6.05E-24,0.1010704,0.9104346,3.87E-23,0.3973324,0.9492951,80269.43,1.44E-91
6.822793,7.843049,-0.1028375,-0.1529371,11.87702,-1.68076,-1.507669,3.95E-16,0.09908347,0.1379688,6.33E-16,0.3941338,0.2937752,25091.05,5.08E-79
6.070047,7.424627,-0.01912209,-0.2129195,12.89093,-0.3583246,-2.406554,1.79E-17,0.7216177,0.0198627,3.33E-17,0.8788901,0.08124097,26108.08,1.89E-79
6.195176,7.232347,-0.07269055,-0.1581495,16.70465,-1.812039,-2.377915,4.94E-22,0.07602256,0.02129784,2.00E-21,0.3598193,0.08493349,48125.13,4.77E-86
7.157849,7.241404,-0.05273663,-0.008801162,17.69276,-1.390646,-0.1399856,4.25E-23,0.1705273,0.8892371,2.20E-22,0.4876096,0.9368068,71886.32,2.23E-90
