"","Iwamoto_BipolarEffectSize","EntrezGeneID","GeneSymbol","Iwamoto_BipolarSamplingVariance","GeneSymbol"
"6295",0.011539613,"6769","STAC",0.00476130355408983,"STAC"
"6296",0.18083312,"677","ZFP36L1",0.0244389407165454,"ZFP36L1"
"6297",-0.141467651,"6770","STAR",0.00587125568474223,"STAR"
"6298",0.009579198,"6772","STAT1",0.00385171018117627,"STAT1"
"6299",0.001402497,"6773","STAT2",0.00428075015552117,"STAT2"
"6300",0.000577409,"6774","STAT3",0.0078437970876394,"STAT3"
"6301",0.001418032,"6775","STAT4",0.0186288996987751,"STAT4"
"6302",0.015579056,"6776","STAT5A",0.00479733628341291,"STAT5A"
"6303",-0.009803157,"6777","STAT5B",0.00875815481398051,"STAT5B"
"6304",-0.150585915,"6778","STAT6",0.00519028179224665,"STAT6"
"6305",0.048233759,"6779","STATH",0.005299683547705,"STATH"
"6306",-0.166985824,"678","ZFP36L2",0.0261812735400719,"ZFP36L2"
"6307",0.096751549,"6780","STAU1",0.00748347246514925,"STAU1"
"6308",-0.004124705,"6781","STC1",0.0170820579901752,"STC1"
"6309",0.172464065,"6782","HSPA13",0.00633351397820781,"HSPA13"
"6310",-0.025608422,"6786","STIM1",0.00425025774387574,"STIM1"
"6311",-0.02594871,"6787","NEK4",0.00907838974023739,"NEK4"
"6312",-0.026550407,"6788","STK3",0.00975504945005006,"STK3"
"6313",0.155948536,"6789","STK4",0.00639477115611021,"STK4"
"6314",-0.042968921,"6790","AURKA",0.00446644726453146,"AURKA"
"6315",-0.006774761,"6792","CDKL5",0.00832031843394927,"CDKL5"
"6316",-0.010153336,"6793","STK10",0.00393614794432501,"STK10"
"6317",0.017308254,"6794","STK11",0.0050334266126305,"STK11"
"6318",-0.009387752,"6795","AURKC",0.00488214415286899,"AURKC"
"6319",-0.046727025,"680","BRS3",0.00454243230351131,"BRS3"
"6320",0.017864984,"6801","STRN",0.00609220745507215,"STRN"
"6321",-0.039169098,"6804","STX1A",0.00551536056911328,"STX1A"
"6322",-0.078923345,"6809","STX3",0.00484053641355612,"STX3"
"6323",-0.065395315,"6810","STX4",0.00849416387202375,"STX4"
"6324",0.0390546,"6811","STX5",0.00457604023018922,"STX5"
"6325",-0.006366396,"6812","STXBP1",0.00760595121595713,"STXBP1"
"6326",-0.07434537,"6813","STXBP2",0.00563414277831216,"STXBP2"
"6327",-0.102715529,"6814","STXBP3",0.0131155504106264,"STXBP3"
"6328",-0.081723926,"6819","SULT1C2",0.00588880425962574,"SULT1C2"
"6329",-0.094560379,"682","BSG",0.00740319453477543,"BSG"
"6330",0.016062529,"6820","SULT2B1",0.00830158844901832,"SULT2B1"
"6331",-0.116556847,"6821","SUOX",0.0035186856939926,"SUOX"
"6332",-0.031011418,"6822","SULT2A1",0.00488652663080601,"SULT2A1"
"6333",0.099305589,"6827","SUPT4H1",0.00879786259236766,"SUPT4H1"
"6334",-0.082928944,"6829","SUPT5H",0.0101325561202112,"SUPT5H"
"6335",0.115813133,"683","BST1",0.00385544852815474,"BST1"
"6336",-0.09540748,"6830","SUPT6H",0.00309466890207662,"SUPT6H"
"6337",0.009662551,"6832","SUPV3L1",0.00891207703484738,"SUPV3L1"
"6338",-0.003591408,"6833","ABCC8",0.00772854210305477,"ABCC8"
"6339",0.098733539,"6834","SURF1",0.0137570632071428,"SURF1"
"6340",-0.040460807,"6835","SURF2",0.00745722555821278,"SURF2"
"6341",-0.050626777,"6837","MED22",0.00279327076247933,"MED22"
"6342",0.124093152,"684","BST2",0.019617567091306,"BST2"
"6343",-0.098734628,"6840","SVIL",0.00603400823933378,"SVIL"
"6344",-0.048821748,"6843","VAMP1",0.00998293434621431,"VAMP1"
"6345",-0.060356642,"6844","VAMP2",0.00600320933987706,"VAMP2"
"6346",0.063042824,"6845","VAMP7",0.008591571511718,"VAMP7"
"6347",-0.077827028,"6846","XCL2",0.0132830217308497,"XCL2"
"6348",-0.012694122,"6847","SYCP1",0.00711444100700123,"SYCP1"
"6349",-0.011641271,"685","BTC",0.00461321012388717,"BTC"
"6350",-0.056008283,"6850","SYK",0.00490777614297941,"SYK"
"6351",-0.043713497,"6853","SYN1",0.0072038684831623,"SYN1"
"6352",-0.009108689,"6854","SYN2",0.0428706939355314,"SYN2"
"6353",-0.297356166,"6855","SYP",0.02753835731491,"SYP"
"6354",-0.042248027,"6856","SYPL1",0.0358753231008457,"SYPL1"
"6355",-0.039609192,"6857","SYT1",0.0143947325286331,"SYT1"
"6356",-0.020375166,"686","BTD",0.00476517377670025,"BTD"
"6357",-0.193738843,"6861","SYT5",0.012863787840772,"SYT5"
"6358",-0.03679801,"6862","TBXT",0.00530297564371528,"TBXT"
"6359",-0.101596399,"6863","TAC1",0.0305506207348775,"TAC1"
"6360",0.008362691,"6865","TACR2",0.00559865061702158,"TACR2"
"6361",-0.00942888,"6867","TACC1",0.00391126440274697,"TACC1"
"6362",0.075776335,"6868","ADAM17",0.00998827583511942,"ADAM17"
"6363",-0.084011449,"6869","TACR1",0.00598764663970054,"TACR1"
"6364",0.201479619,"687","KLF9",0.01378067413285,"KLF9"
"6365",0.034818502,"6870","TACR3",0.00774236163476402,"TACR3"
"6366",0.012688956,"6871","TADA2A",0.00717526915839267,"TADA2A"
"6367",-0.000646158,"6872","TAF1",0.00583953982745084,"TAF1"
"6368",0.04777651,"6873","TAF2",0.00439175925776304,"TAF2"
"6369",0.037102429,"6874","TAF4",0.00443260163639198,"TAF4"
"6370",0.006604506,"6875","TAF4B",0.00975448751417394,"TAF4B"
"6371",0.106229572,"6876","TAGLN",0.0194374702111108,"TAGLN"
"6372",-0.010206584,"6877","TAF5",0.00246728179617194,"TAF5"
"6373",-0.113755283,"6878","TAF6",0.010995746438967,"TAF6"
"6374",0.106792212,"6879","TAF7",0.00944466388671768,"TAF7"
"6375",0.027235737,"688","KLF5",0.00458511271178441,"KLF5"
"6376",0.025732492,"6880","TAF9",0.0187357608993998,"TAF9"
"6377",-0.043021204,"6881","TAF10",0.00411163085839435,"TAF10"
"6378",0.02959632,"6882","TAF11",0.00345355913172253,"TAF11"
"6379",-0.091826012,"6883","TAF12",0.00325764771139048,"TAF12"
"6380",-0.063521975,"6884","TAF13",0.00222944015463683,"TAF13"
"6381",-0.004707355,"6885","MAP3K7",0.00762834927788736,"MAP3K7"
"6382",0.010786251,"6886","TAL1",0.00482000594002748,"TAL1"
"6383",-0.127009365,"6888","TALDO1",0.0161723934870116,"TALDO1"
"6384",0.117287553,"689","BTF3",0.0153608758820104,"BTF3"
"6385",0.096031683,"6890","TAP1",0.00869086502996783,"TAP1"
"6386",-0.011774498,"6891","TAP2",0.0064378305760438,"TAP2"
"6387",-0.162909298,"6892","TAPBP",0.00638624017059356,"TAPBP"
"6388",-0.043053335,"6894","TARBP1",0.0108727852679645,"TARBP1"
"6389",-0.080115987,"6895","TARBP2",0.00235369454578287,"TARBP2"
"6390",-0.018608448,"6897","TARS1",0.00742062386897948,"TARS1"
"6391",0.010789395,"6898","TAT",0.00990026548830067,"TAT"
"6392",-0.019028574,"6899","TBX1",0.00377042393651865,"TBX1"
"6393",0.002590831,"690","BTF3P11",0.0062924003165919,"BTF3P11"
"6394",-0.172024255,"6900","CNTN2",0.0159708391358725,"CNTN2"
"6395",-0.028978262,"6901","TAZ",0.00257601686135058,"TAZ"
"6396",0.034394984,"6902","TBCA",0.0136337038634764,"TBCA"
"6397",0.018858056,"6903","TBCC",0.0102398290694695,"TBCC"
"6398",-0.092446006,"6904","TBCD",0.00189743594154258,"TBCD"
"6399",0.020471361,"6905","TBCE",0.00392495878034262,"TBCE"
"6400",-0.02024944,"6906","SERPINA7",0.00646704930462211,"SERPINA7"
"6401",-0.037948875,"6907","TBL1X",0.0129457670948565,"TBL1X"
"6402",-0.057972484,"6908","TBP",0.00350100715966755,"TBP"
"6403",-0.013806709,"6909","TBX2",0.0049376682447953,"TBX2"
"6404",0.017113034,"6910","TBX5",0.00471833073999681,"TBX5"
"6405",-0.01310735,"6911","TBX6",0.00988598401657376,"TBX6"
"6406",-0.100509685,"6915","TBXA2R",0.005283749562255,"TBXA2R"
"6407",-0.122807394,"6916","TBXAS1",0.00597870246026903,"TBXAS1"
"6408",0.027251651,"6919","TCEA2",0.00711777665099082,"TCEA2"
"6409",0.003748309,"6923","ELOB",0.0113120117250454,"ELOB"
"6410",-0.000121694,"6924","ELOA",0.00243611686439194,"ELOA"
"6411",-0.090687212,"6925","TCF4",0.00719259879265392,"TCF4"
"6412",0.037109388,"6927","HNF1A",0.00387228942547719,"HNF1A"
"6413",0.005230147,"6928","HNF1B",0.00524201695133879,"HNF1B"
"6414",-0.029306174,"6929","TCF3",0.00227642848394817,"TCF3"
"6415",-0.012547331,"6932","TCF7",0.00401222654744979,"TCF7"
"6416",-0.046556801,"6934","TCF7L2",0.00499208699539465,"TCF7L2"
"6417",0.034152198,"6935","ZEB1",0.0247994965149672,"ZEB1"
"6418",-0.023532133,"6936","GCFC2",0.00566646865395781,"GCFC2"
"6419",-0.101101966,"6938","TCF12",0.0151304684240312,"TCF12"
"6420",0.168354268,"694","BTG1",0.0161593854622897,"BTG1"
"6421",-0.020838305,"6940","ZNF354A",0.00861594140458529,"ZNF354A"
"6422",-0.064915339,"6942","TCF20",0.00188320262531048,"TCF20"
"6423",-0.026738686,"6943","TCF21",0.0057089278902564,"TCF21"
"6424",0.010109018,"6944","VPS72",0.00408137248650279,"VPS72"
"6425",-0.060746583,"6945","MLX",0.0043024081775711,"MLX"
"6426",-0.041584492,"6947","TCN1",0.0109792014421509,"TCN1"
"6427",0.130161992,"6948","TCN2",0.00503786420845571,"TCN2"
"6428",-0.077959974,"6949","TCOF1",0.00258150872655384,"TCOF1"
"6429",0.026263389,"695","BTK",0.00522250915723733,"BTK"
"6430",0.135716898,"6950","TCP1",0.0135306731035553,"TCP1"
"6431",0.006304359,"696","BTN1A1",0.00953906685613085,"BTN1A1"
"6432",-0.100464923,"6988","TCTA",0.00490473528631569,"TCTA"
"6433",-0.036397245,"699","BUB1",0.00642264184276124,"BUB1"
"6434",0.041470986,"6990","DYNLT3",0.00843394983396567,"DYNLT3"
"6435",-0.016722169,"6992","PPP1R11",0.00417383213604567,"PPP1R11"
"6436",0.095591996,"6993","DYNLT1",0.0134550246878388,"DYNLT1"
"6437",0.021110376,"6999","TDO2",0.00467174947319363,"TDO2"
"6438",-0.044798192,"70","ACTC1",0.00822143615189612,"ACTC1"
"6439",0.039767563,"7001","PRDX2",0.0118195247365644,"PRDX2"
"6440",0.046077044,"7003","TEAD1",0.00559118998001904,"TEAD1"
"6441",-0.030658621,"7004","TEAD4",0.00972400914522727,"TEAD4"
"6442",-0.042354551,"7005","TEAD3",0.00477751258886139,"TEAD3"
"6443",-0.101900399,"7006","TEC",0.00646434617474553,"TEC"
"6444",-0.033014757,"7008","TEF",0.00397703731604904,"TEF"
"6445",0.034784672,"7009","TMBIM6",0.011707730140727,"TMBIM6"
"6446",-0.041886092,"701","BUB1B",0.00401050277000767,"BUB1B"
"6447",-0.089401951,"7010","TEK",0.00748028748173642,"TEK"
"6448",0.073495146,"7011","TEP1",0.00989612271269396,"TEP1"
"6449",0.050107673,"7013","TERF1",0.00775029700006001,"TERF1"
"6450",-0.03565128,"7014","TERF2",0.00298104917356372,"TERF2"
"6451",0.02658829,"7015","TERT",0.00447492932924195,"TERT"
"6452",0.083238906,"7016","TESK1",0.00488689740795619,"TESK1"
"6453",-0.167977616,"7018","TF",0.12999268655158,"TF"
"6454",0.011467009,"7019","TFAM",0.00810983789920352,"TFAM"
"6455",0.001869526,"7020","TFAP2A",0.00354765114835471,"TFAP2A"
"6456",0.036560639,"7021","TFAP2B",0.00706531566706066,"TFAP2B"
"6457",0.074502151,"7022","TFAP2C",0.00541735510060209,"TFAP2C"
"6458",-0.093773194,"7023","TFAP4",0.00509138805530792,"TFAP4"
"6459",-0.07379927,"7024","TFCP2",0.00282836733662541,"TFCP2"
"6460",0.083377443,"7025","NR2F1",0.00937062726747685,"NR2F1"
"6461",0.028170105,"7026","NR2F2",0.0147094673589343,"NR2F2"
"6462",0.025946046,"7027","TFDP1",0.00350808280913809,"TFDP1"
"6463",0.010878938,"7029","TFDP2",0.00256603768571349,"TFDP2"
"6464",-0.044507527,"7030","TFE3",0.00354852440098639,"TFE3"
"6465",-0.087264863,"7031","TFF1",0.00564801495834194,"TFF1"
"6466",-0.116258778,"7032","TFF2",0.00874107854699991,"TFF2"
"6467",-0.001474549,"7033","TFF3",0.00409585801651939,"TFF3"
"6468",-0.004511755,"7035","TFPI",0.00641578922582153,"TFPI"
"6469",0.015531495,"7036","TFR2",0.00551492835617825,"TFR2"
"6470",0.244210753,"7037","TFRC",0.0279416139962335,"TFRC"
"6471",0.008228903,"7038","TG",0.0056284449995155,"TG"
"6472",-0.03682239,"7039","TGFA",0.00906576298541818,"TGFA"
"6473",-0.006645589,"7040","TGFB1",0.0036343553914784,"TGFB1"
"6474",-0.01674029,"7041","TGFB1I1",0.00738720168256909,"TGFB1I1"
"6475",-0.019168982,"7042","TGFB2",0.00430785644805249,"TGFB2"
"6476",0.029397914,"7043","TGFB3",0.00602023617383344,"TGFB3"
"6477",0.057388015,"7044","LEFTY2",0.00450038034563164,"LEFTY2"
"6478",-0.012819079,"7045","TGFBI",0.0127253649715723,"TGFBI"
"6479",-0.003183548,"7046","TGFBR1",0.00287428981937461,"TGFBR1"
"6480",0.022233132,"7047","TGM4",0.00765534755868273,"TGM4"
"6481",-0.019897605,"7048","TGFBR2",0.00673858285328591,"TGFBR2"
"6482",0.107168785,"7049","TGFBR3",0.00698187475799753,"TGFBR3"
"6483",-0.044923095,"705","BYSL",0.00329889013189895,"BYSL"
"6484",0.078981188,"7050","TGIF1",0.0120700254568679,"TGIF1"
"6485",-0.093580111,"7051","TGM1",0.010367771825515,"TGM1"
"6486",-0.105119081,"7052","TGM2",0.00926312819868615,"TGM2"
"6487",-0.012470634,"7053","TGM3",0.00623769450566636,"TGM3"
"6488",-0.124704667,"7054","TH",0.00554406189908866,"TH"
"6489",0.061501239,"7056","THBD",0.00962667325153343,"THBD"
"6490",-0.03917859,"7057","THBS1",0.0053238527100808,"THBS1"
"6491",-0.325322634,"7058","THBS2",0.0277816562066933,"THBS2"
"6492",-0.087197596,"7059","THBS3",0.00778622314451974,"THBS3"
"6493",-0.042710344,"706","TSPO",0.0226337141672688,"TSPO"
"6494",-0.006193569,"7060","THBS4",0.00526848649656929,"THBS4"
"6495",0.06849803,"7062","TCHH",0.00471864174158519,"TCHH"
"6496",-0.007157871,"7064","THOP1",0.00261099284995932,"THOP1"
"6497",0.038977444,"7066","THPO",0.00373760589431507,"THPO"
"6498",-0.009133177,"7067","THRA",0.00410393301170793,"THRA"
"6499",-0.015675004,"7068","THRB",0.00569116085060938,"THRB"
"6500",-0.087833627,"7070","THY1",0.00693078831407404,"THY1"
"6501",0.168745554,"7071","KLF10",0.0226950567403962,"KLF10"
"6502",-0.09893948,"7072","TIA1",0.0130918642288265,"TIA1"
"6503",0.033964812,"7073","TIAL1",0.00715025706392806,"TIAL1"
"6504",-0.003905886,"7074","TIAM1",0.00488922958601807,"TIAM1"
"6505",-0.156031833,"7075","TIE1",0.00553921355353466,"TIE1"
"6506",0.109649473,"7076","TIMP1",0.0240284195278574,"TIMP1"
"6507",-0.066902059,"7077","TIMP2",0.00504796937822265,"TIMP2"
"6508",0.075650989,"7078","TIMP3",0.00710917795436374,"TIMP3"
"6509",0.105926892,"7079","TIMP4",0.00613503655344043,"TIMP4"
"6510",0.118857572,"708","C1QBP",0.0175713359739755,"C1QBP"
"6511",0.0213218,"7080","NKX2-1",0.00363042499833099,"NKX2-1"
"6512",-0.102698209,"7082","TJP1",0.00724096502889562,"TJP1"
"6513",-0.035803217,"7083","TK1",0.00417199932081239,"TK1"
"6514",-0.01160285,"7084","TK2",0.00389454360170655,"TK2"
"6515",-0.072757813,"7086","TKT",0.00989549507197881,"TKT"
"6516",-0.039746727,"7087","ICAM5",0.00751214102823836,"ICAM5"
"6517",0.070606589,"7088","TLE1",0.00666821323725441,"TLE1"
"6518",-0.004880904,"7089","TLE2",0.00614392871668829,"TLE2"
"6519",0.074187774,"7090","TLE3",0.00529892639315737,"TLE3"
"6520",-0.047715557,"7091","TLE4",0.014997085446601,"TLE4"
"6521",0.01059407,"7092","TLL1",0.00458143838208909,"TLL1"
"6522",0.007740715,"7093","TLL2",0.00474288931647112,"TLL2"
"6523",-0.191387488,"7094","TLN1",0.0113927605946233,"TLN1"
"6524",0.211633289,"7095","SEC62",0.00778292111885568,"SEC62"
"6525",-0.131444725,"7096","TLR1",0.0056755050303055,"TLR1"
"6526",-0.026123684,"7097","TLR2",0.00604927779973129,"TLR2"
"6527",0.088564878,"7098","TLR3",0.00403727198257087,"TLR3"
"6528",0.048601608,"71","ACTG1",0.00573476471750108,"ACTG1"
"6529",0.025864994,"710","SERPING1",0.0134681065987454,"SERPING1"
"6530",-0.096480882,"7100","TLR5",0.00440765045275285,"TLR5"
"6531",-0.092174373,"7101","NR2E1",0.00555441230657946,"NR2E1"
"6532",0.042690614,"7102","TSPAN7",0.00987108161244568,"TSPAN7"
"6533",-0.050151252,"7103","TSPAN8",0.0141043849099318,"TSPAN8"
"6534",-0.061746725,"7104","TM4SF4",0.00444476928125529,"TM4SF4"
"6535",-0.042547738,"7105","TSPAN6",0.00791759068386336,"TSPAN6"
"6536",0.067096046,"7106","TSPAN4",0.0114251009300589,"TSPAN4"
"6537",0.1703025,"7107","GPR137B",0.0160456735038472,"GPR137B"
"6538",-0.134210656,"7108","TM7SF2",0.00568443315264844,"TM7SF2"
"6539",-0.01557269,"711","ERC2-IT1",0.0142877132815279,"ERC2-IT1"
"6540",0.156893087,"7110","TMF1",0.00679574960819611,"TMF1"
"6541",-0.037948597,"7111","TMOD1",0.0115094357984948,"TMOD1"
"6542",0.008697682,"7112","TMPO",0.00268308234499547,"TMPO"
"6543",-0.014467437,"7113","TMPRSS2",0.00465005230305193,"TMPRSS2"
"6544",0.161572545,"7122","CLDN5",0.0196665742809003,"CLDN5"
"6545",-0.221858162,"7123","CLEC3B",0.0111314548447902,"CLEC3B"
"6546",-0.049899665,"7124","TNF",0.00591144221518373,"TNF"
"6547",0.014810754,"7125","TNNC2",0.00748898301765033,"TNNC2"
"6548",-0.00429327,"7126","TNFAIP1",0.00865551967428443,"TNFAIP1"
"6549",-0.120525733,"7127","TNFAIP2",0.0484820743638216,"TNFAIP2"
"6550",0.011517781,"7128","TNFAIP3",0.00815439068275079,"TNFAIP3"
"6551",-0.01020508,"713","C1QB",0.0371069267432471,"C1QB"
"6552",-0.166488223,"7130","TNFAIP6",0.0111667527054318,"TNFAIP6"
"6553",0.075414848,"7132","TNFRSF1A",0.00685529864706565,"TNFRSF1A"
"6554",-0.006579061,"7133","TNFRSF1B",0.00992518156605612,"TNFRSF1B"
"6555",0.011973364,"7134","TNNC1",0.00640520455748136,"TNNC1"
"6556",0.029898317,"7135","TNNI1",0.00562210812021038,"TNNI1"
"6557",0.024584648,"7136","TNNI2",0.010500448855034,"TNNI2"
"6558",-0.129519537,"7137","TNNI3",0.0108609554791735,"TNNI3"
"6559",0.176711952,"7138","TNNT1",0.0115696151726793,"TNNT1"
"6560",-0.080083128,"7139","TNNT2",0.00857194449935825,"TNNT2"
"6561",-0.050329553,"7140","TNNT3",0.00600577852799225,"TNNT3"
"6562",0.043752443,"7141","TNP1",0.0055401457376092,"TNP1"
"6563",0.032820274,"7142","TNP2",0.00474439093332265,"TNP2"
"6564",0.027495029,"7143","TNR",0.00301239878826853,"TNR"
"6565",0.008886871,"715","C1R",0.0237168816512884,"C1R"
"6566",0.065570971,"7150","TOP1",0.00328136173397563,"TOP1"
"6567",0.038647729,"7152","TOP1P2",0.0157575347777055,"TOP1P2"
"6568",0.029589898,"7153","TOP2A",0.00326836212365198,"TOP2A"
"6569",0.081829296,"7155","TOP2B",0.00301102669542566,"TOP2B"
"6570",-0.130642421,"7156","TOP3A",0.00263135452719157,"TOP3A"
"6571",0.023920259,"7157","TP53",0.00460659558341778,"TP53"
"6572",-0.043231566,"7158","TP53BP1",0.00412163541278923,"TP53BP1"
"6573",0.254401633,"7159","TP53BP2",0.0157315576122245,"TP53BP2"
"6574",-0.010070492,"716","C1S",0.0121901172256444,"C1S"
"6575",-0.060207418,"7162","TPBG",0.0131082841701287,"TPBG"
"6576",-0.007817182,"7163","TPD52",0.00715134782854605,"TPD52"
"6577",-0.008795446,"7164","TPD52L1",0.00359182763577436,"TPD52L1"
"6578",0.151857,"7165","TPD52L2",0.00626100079637617,"TPD52L2"
"6579",0.031713725,"7166","TPH1",0.00267088420511359,"TPH1"
"6580",0.052948639,"7167","TPI1",0.0125615814053082,"TPI1"
"6581",0.13158041,"7168","TPM1",0.0106389766657603,"TPM1"
"6582",0.039320043,"7169","TPM2",0.00859000688853517,"TPM2"
"6583",-0.061091067,"717","C2",0.00411937663915732,"C2"
"6584",-0.081375852,"7170","TPM3",0.00412218940237393,"TPM3"
"6585",-0.158688488,"7171","TPM4",0.0247429443329415,"TPM4"
"6586",-0.061992397,"7172","TPMT",0.00489432534616184,"TPMT"
"6587",0.034622854,"7173","TPO",0.0111284384622564,"TPO"
"6588",0.070678802,"7174","TPP2",0.00326662452512645,"TPP2"
"6589",-0.103213806,"7175","TPR",0.00424798790457271,"TPR"
"6590",0.024421263,"7180","CRISP2",0.00413156144736094,"CRISP2"
"6591",-0.004262084,"7181","NR2C1",0.00202892688582185,"NR2C1"
"6592",-0.099187226,"7182","NR2C2",0.00484901084355339,"NR2C2"
"6593",0.043369487,"7184","HSP90B1",0.0196503110705179,"HSP90B1"
"6594",-0.070224628,"7185","TRAF1",0.00560806834885397,"TRAF1"
"6595",-0.062987632,"7186","TRAF2",0.00230163946205694,"TRAF2"
"6596",0.001044395,"7187","TRAF3",0.00498034796468731,"TRAF3"
"6597",-0.008475347,"7188","TRAF5",0.00273713160033738,"TRAF5"
"6598",0.099526748,"7189","TRAF6",0.00490085949948635,"TRAF6"
"6599",0.078549522,"719","C3AR1",0.00716619854630635,"C3AR1"
"6600",0.04051008,"72","ACTG2",0.00737921287711956,"ACTG2"
"6601",0.006010681,"7200","TRH",0.00390812967912658,"TRH"
"6602",-0.072916193,"7201","TRHR",0.00351496631799448,"TRHR"
"6603",0.039278156,"7203","CCT3",0.0091199504045175,"CCT3"
"6604",-0.087617281,"7204","TRIO",0.00812156935762296,"TRIO"
"6605",0.005265819,"7205","TRIP6",0.00526807195845692,"TRIP6"
"6606",0.0138366,"7216","TRO",0.00774076238813182,"TRO"
"6607",-0.015485773,"722","C4BPA",0.00659077522743601,"C4BPA"
"6608",-0.098258703,"7220","TRPC1",0.00455359511419433,"TRPC1"
"6609",0.025989341,"7221","TRPC2",0.00625770791505518,"TRPC2"
"6610",0.028572301,"7222","TRPC3",0.00485012718573954,"TRPC3"
"6611",0.196474416,"7225","TRPC6",0.00769753987604861,"TRPC6"
"6612",-0.056947654,"7226","TRPM2",0.00443518119837864,"TRPM2"
"6613",-0.051365714,"7247","TSN",0.00332481889740376,"TSN"
"6614",-0.14426757,"7248","TSC1",0.0123995969611038,"TSC1"
"6615",-0.156405661,"7249","TSC2",0.00574955331234609,"TSC2"
"6616",0.130545946,"725","C4BPB",0.00652381820675016,"C4BPB"
"6617",0.021257245,"7251","TSG101",0.0056984546937303,"TSG101"
"6618",-0.012748257,"7252","TSHB",0.00762974313583429,"TSHB"
"6619",0.046648512,"7253","TSHR",0.00285217893457397,"TSHR"
"6620",0.135987249,"7257","TSNAX",0.0133986952535592,"TSNAX"
"6621",0.026575132,"7259","TSPYL1",0.0160602105255422,"TSPYL1"
"6622",-0.074255632,"726","CAPN5",0.0033845754798418,"CAPN5"
"6623",0.003240048,"7262","PHLDA2",0.0155521307588745,"PHLDA2"
"6624",-0.002675161,"7263","TST",0.0105547174824332,"TST"
"6625",-0.017716312,"7264","TSTA3",0.00458647550518607,"TSTA3"
"6626",0.07583434,"7265","TTC1",0.00291039728432589,"TTC1"
"6627",0.112672056,"7266","DNAJC7",0.00974746023446675,"DNAJC7"
"6628",0.034745685,"7267","TTC3",0.0158315056875321,"TTC3"
"6629",-0.238706393,"727","C5",0.0140611585198814,"C5"
"6630",0.038126998,"7270","TTF1",0.00346573829709436,"TTF1"
"6631",0.000953427,"7272","TTK",0.0044089493890666,"TTK"
"6632",-0.109218758,"7273","TTN",0.00485012519391111,"TTN"
"6633",-0.061760012,"7274","TTPA",0.00421693356631264,"TTPA"
"6634",-0.016270506,"7275","TUB",0.00677698328417987,"TUB"
"6635",-0.160265281,"7276","TTR",0.0200795986127794,"TTR"
"6636",-0.069347862,"7277","TUBA4A",0.0167934096439304,"TUBA4A"
"6637",0.026692476,"727897","MUC5B",0.0050373378541961,"MUC5B"
"6638",0.052261681,"7280","TUBB2A",0.00615941123258079,"TUBB2A"
"6639",0.114946103,"728215","FAM155A",0.00859811021550374,"FAM155A"
"6640",-0.050612403,"7283","TUBG1",0.00576715354839052,"TUBG1"
"6641",0.06966641,"728361","OVOL3",0.00592346453155032,"OVOL3"
"6642",0.00252781,"7284","TUFM",0.00666304577223504,"TUFM"
"6643",0.001026083,"7287","TULP1",0.00497380511130254,"TULP1"
"6644",-0.041438028,"7288","TULP2",0.00936544215865647,"TULP2"
"6645",0.010961892,"7289","TULP3",0.00668581436423788,"TULP3"
"6646",0.042715265,"729","C6",0.00671967588414284,"C6"
"6647",0.221740179,"7290","HIRA",0.0242636972570152,"HIRA"
"6648",0.123919504,"7291","TWIST1",0.00695779082628816,"TWIST1"
"6649",-0.083252256,"7292","TNFSF4",0.00574860051012365,"TNFSF4"
"6650",-0.006949288,"729230","CCR2",0.00542473327294567,"CCR2"
"6651",-0.02361194,"7293","TNFRSF4",0.00621904272940642,"TNFRSF4"
"6652",0.011635051,"7294","TXK",0.0032854849170275,"TXK"
"6653",0.146724982,"7295","TXN",0.0111300671434189,"TXN"
"6654",0.061193975,"7296","TXNRD1",0.00769148201879997,"TXNRD1"
"6655",-0.131312405,"729678","LINC00847",0.011174950754419,"LINC00847"
"6656",-0.127352397,"7297","TYK2",0.00457937785829028,"TYK2"
"6657",-0.161081123,"7298","TYMS",0.00744489155246178,"TYMS"
"6658",0.031312499,"730","C7",0.00514172680707854,"C7"
"6659",-0.130202017,"7301","TYRO3",0.00602906121434704,"TYRO3"
"6660",0.02752859,"730101","LOC730101",0.00551764813170927,"LOC730101"
"6661",-0.170138175,"7305","TYROBP",0.0534629467225909,"TYROBP"
"6662",-0.021080987,"7306","TYRP1",0.00403587739922919,"TYRP1"
"6663",-0.034728534,"731","C8A",0.00629819612672882,"C8A"
"6664",0.032378383,"7314","UBB",0.00347255093910168,"UBB"
"6665",0.138965605,"7316","UBC",0.00368218705272948,"UBC"
"6666",-0.226585046,"7317","UBA1",0.00689412430060665,"UBA1"
"6667",-0.148905973,"7318","UBA7",0.00451902595273223,"UBA7"
"6668",0.087650343,"7319","UBE2A",0.00423178573796438,"UBE2A"
"6669",-0.044814829,"732","C8B",0.00450345507555476,"C8B"
"6670",0.006039779,"7320","UBE2B",0.00464489554692275,"UBE2B"
"6671",0.032063274,"7321","UBE2D1",0.0033017288352216,"UBE2D1"
"6672",0.166364835,"7322","UBE2D2",0.0112688434147823,"UBE2D2"
"6673",0.091533119,"7323","UBE2D3",0.00998109879944906,"UBE2D3"
"6674",0.088141688,"7324","UBE2E1",0.0155236252795961,"UBE2E1"
"6675",0.101235798,"7326","UBE2G1",0.00871791780507337,"UBE2G1"
"6676",-0.02745045,"7327","UBE2G2",0.00683258504599543,"UBE2G2"
"6677",0.004526271,"7328","UBE2H",0.00553829433663577,"UBE2H"
