"","Maycox_SchizEffectSize","EntrezGeneID","GeneSymbol","Iwamoto_SchizEffectSize","GeneSymbol"
"473",-0.02079256,"100505942","LOC100505942",NA,NA
"474",0.013407305,"100505964","LINC01304",NA,NA
"475",-0.026193284,"100505967","LINC00645",NA,NA
"476",-0.044223071,"100505975","ENO1-AS1",NA,NA
"477",-0.016779675,"100505978","LOC100505978",NA,NA
"478",-0.029609022,"100505984","LINC02478",NA,NA
"479",0.028114075,"100505985","LOC100505985",NA,NA
"480",-0.040842767,"100505989","SMIM31",NA,NA
"481",-0.00526175,"100506012","PPP5D1",NA,NA
"482",-0.0085979,"100506013","APELA",NA,NA
"483",-0.013218092,"100506016","LOC100506016",NA,NA
"484",-0.072011476,"100506022","LINC02606",NA,NA
"485",-0.032884949,"100506025","CRPPA-AS1",NA,NA
"486",-0.082658261,"100506046","GAS5-AS1",NA,NA
"487",-0.036294338,"100506047","LINC02580",NA,NA
"488",-0.014869006,"100506049","LRRC72",NA,NA
"489",-0.029565594,"100506054","RNASEH1-AS1",NA,NA
"490",-0.042787516,"100506068","DACT3-AS1",NA,NA
"491",-0.000269835,"100506070","RBFADN",NA,NA
"492",-0.034116955,"100506071","LOC100506071",NA,NA
"493",-0.017855466,"100506082","LINC02749",NA,NA
"494",-0.109245757,"100506083","LOC100506083",NA,NA
"495",0.103070523,"100506084","ARL17B",NA,NA
"496",-0.019223951,"100506098","LOC100506098",NA,NA
"497",0.032519701,"100506100","LOC100506100",NA,NA
"498",-0.083822955,"100506107","LINC02382",NA,NA
"499",-0.065627405,"100506108","SIX3-AS1",NA,NA
"500",-0.096265387,"100506113","UVRAG-DT",NA,NA
"501",0.046419108,"100506119","LINC01503",NA,NA
"502",-0.061706551,"100506122","LINC02431",NA,NA
"503",0.096181897,"100506124","LOC100506124",NA,NA
"504",-0.118289397,"100506125","ADCY6-DT",NA,NA
"505",-0.026199805,"100506126","LINC00867",NA,NA
"506",-0.017410342,"100506127","GVQW3",NA,NA
"507",-0.010282035,"100506142","LOC100506142",NA,NA
"508",-0.068686547,"100506144","TMEM35B",NA,NA
"509",0.044419192,"100506161","TAF1A-AS1",NA,NA
"510",0.004974228,"100506172","LINC01568",NA,NA
"511",-0.105048438,"100506175","LOC100506175",NA,NA
"512",-0.022578681,"100506190","LINC00963",NA,NA
"513",0.000724603,"100506195","LARGE-AS1",NA,NA
"514",-0.015908174,"100506207","LOC100506207",NA,NA
"515",0.024508249,"100506211","MIR210HG",NA,NA
"516",-0.052369922,"100506215","PAXBP1-AS1",NA,NA
"517",-0.035682517,"100506229","LINC01093",NA,NA
"518",-0.041531888,"100506233","RAB30-DT",NA,NA
"519",-0.107566884,"100506236","LOC100506236",NA,NA
"520",-0.048536656,"100506237","NKX2-1-AS1",NA,NA
"521",-0.0021304,"100506243","KRBOX1",NA,NA
"522",-0.04317317,"100506271","LOC100506271",NA,NA
"523",-0.066997712,"100506272","LINC02492",NA,NA
"524",-0.027828292,"100506274","LOC100506274",NA,NA
"525",-0.068969253,"100506275","KRBOX1-AS1",NA,NA
"526",0.035904774,"100506282","LOC100506282",NA,NA
"527",-0.052944566,"100506286","TBC1D8-AS1",NA,NA
"528",0.010617982,"100506289","LOC100506289",NA,NA
"529",0.085444328,"100506299","ID2-AS1",NA,NA
"530",-0.032489361,"100506302","LOC100506302",NA,NA
"531",-0.047481934,"100506311","HOTAIRM1",NA,NA
"532",-0.010902416,"100506314","GPRC5D-AS1",NA,NA
"533",-0.063807042,"100506319","LINC01988",NA,NA
"534",-0.089975416,"100506325","SP2-AS1",NA,NA
"535",0.020066929,"100506343","INKA2-AS1",NA,NA
"536",-0.052879105,"100506358","LOC100506358",NA,NA
"537",0.066982,"100506365","OTUD6B-AS1",NA,NA
"538",-0.076762619,"100506368","FZD4-DT",NA,NA
"539",-0.031505916,"100506371","LINC02091",NA,NA
"540",-0.028710746,"100506374","EDDM13",NA,NA
"541",-0.106424146,"100506380","LINC01006",NA,NA
"542",-2e-05,"100506385","LINC01426",NA,NA
"543",-0.088781761,"100506388","LOC100506388",NA,NA
"544",0.022131936,"100506403","LOC100506403",NA,NA
"545",-0.078777923,"100506405","LOC100506405",NA,NA
"546",-0.03159456,"100506406","LOC100506406",NA,NA
"547",-0.058797424,"100506409","ELOVL2-AS1",NA,NA
"548",0.024367867,"100506413","DOCK4-AS1",NA,NA
"549",-0.019466046,"100506421","PANTR1",NA,NA
"550",-0.017346322,"100506428","CBR3-AS1",NA,NA
"551",-0.038081307,"100506433","LINC00648",NA,NA
"552",-0.03410027,"100506436","SPAG5-AS1",NA,NA
"553",-0.067291343,"100506443","ITPKB-IT1",NA,NA
"554",-0.120480373,"100506446","LOC100506446",NA,NA
"555",-0.054080051,"100506457","MIR3681HG",NA,NA
"556",-0.064211619,"100506462","SRD5A3-AS1",NA,NA
"557",0.040443715,"100506465","LINC01234",NA,NA
"558",-0.065554401,"100506469","TMEM147-AS1",NA,NA
"559",-0.139143993,"100506470","LINC01718",NA,NA
"560",-0.083366946,"100506473","LOC100506473",NA,NA
"561",-0.041183778,"100506475","EGFLAM-AS2",NA,NA
"562",-0.054090309,"100506476","LOC100506476",NA,NA
"563",0.018503661,"100506489","LOC100506489",NA,NA
"564",-0.023723313,"100506492","DSCAM-AS1",NA,NA
"565",1.51e-05,"100506495","LIFR-AS1",NA,NA
"566",-0.050846864,"100506497","LOC100506497",NA,NA
"567",-0.085252508,"100506498","LINC02274",NA,NA
"568",-0.07482106,"100506504","PRKCZ-AS1",NA,NA
"569",-0.039884266,"100506526","C5orf64-AS1",NA,NA
"570",-0.114759918,"100506527","LINC01007",NA,NA
"571",-0.002379778,"100506530","LINC02349",NA,NA
"572",-0.156965376,"100506540","SPTY2D1OS",NA,NA
"573",-0.029361462,"100506542","LINC01082",NA,NA
"574",-0.016629814,"100506555","NECTIN3-AS1",NA,NA
"575",-0.173448977,"100506571","LINC02809",NA,NA
"576",-0.071341339,"100506581","C16orf95",NA,NA
"577",-0.054464262,"100506585","LOC100506585",NA,NA
"578",0.003355316,"100506599","PPP1R26-AS1",NA,NA
"579",-0.019493841,"100506603","VASH1-AS1",-0.008029441,"VASH1-AS1"
"580",-0.037454881,"100506606","LOC100506606",NA,NA
"581",-0.051217198,"100506622","LINC00540",NA,NA
"582",-0.052593203,"100506649","PXN-AS1",NA,NA
"583",-0.084956072,"100506655","LCMT1-AS2",NA,NA
"584",-0.034058135,"100506660","DDX11-AS1",NA,NA
"585",-0.023247079,"100506668","NRAV",NA,NA
"586",-0.03226466,"100506675","LOC100506675",NA,NA
"587",-0.12666075,"100506677","AA06",NA,NA
"588",-0.074746502,"100506679","LOC100506679",NA,NA
"589",-0.004056949,"100506680","SACS-AS1",NA,NA
"590",-0.078082193,"100506681","JARID2-AS1",NA,NA
"591",-0.035951576,"100506686","IQCH-AS1",NA,NA
"592",-0.082638579,"100506691","LOC100506691",NA,NA
"593",-0.055309717,"100506696","PCAT6",NA,NA
"594",-0.087340957,"100506697","LINC00327",NA,NA
"595",0.090206523,"100506710","EBLN3P",NA,NA
"596",-0.019290156,"100506713","ALOX12-AS1",NA,NA
"597",-0.006434603,"100506714","NUP50-DT",NA,NA
"598",0.038516507,"100506724","LINC00901",NA,NA
"599",0.011402719,"100506725","LOC100506725",NA,NA
"600",0.004696002,"100506730","LOC100506730",NA,NA
"601",0.022362909,"100506731","LOC100506731",NA,NA
"602",-0.019859188,"100506733","FAM170B-AS1",NA,NA
"603",-0.042235932,"100506742","CASP12",NA,NA
"604",-0.099410859,"100506753","AZIN1-AS1",NA,NA
"605",-0.133577384,"100506755","MIR497HG",NA,NA
"606",-0.077102982,"100506757","LINC00629",NA,NA
"607",-0.02441502,"100506765","IGSF11-AS1",NA,NA
"608",-0.08041375,"100506769","C10orf71-AS1",NA,NA
"609",-0.079070115,"100506776","TRG-AS1",NA,NA
"610",0.028576244,"100506779","TSPOAP1-AS1",NA,NA
"611",-0.054461745,"100506783","HOXD-AS2",NA,NA
"612",-0.096945147,"100506790","LOC100506790",NA,NA
"613",-0.017435716,"100506791","LINC01511",NA,NA
"614",0.046073774,"100506795","LINC01354",NA,NA
"615",-0.064860074,"100506797","THORLNC",NA,NA
"616",-0.040917832,"100506826","MYLK-AS1",NA,NA
"617",0.077045007,"100506827","LINC02475",NA,NA
"618",0.011172781,"100506834","GAS1RR",NA,NA
"619",-0.029125135,"100506840","IQCF4",NA,NA
"620",0.033121726,"100506844","GIHCG",NA,NA
"621",0.042639488,"100506851","LOC100506851",NA,NA
"622",-0.045063213,"100506858","LOC100506858",NA,NA
"623",-0.041655344,"100506860","LINC00513",NA,NA
"624",-0.026683615,"100506866","TTN-AS1",0.011010413,"TTN-AS1"
"625",-0.072601098,"100506874","LINC00933",NA,NA
"626",0.002904285,"100506885","LOC100506885",NA,NA
"627",0.021243326,"100506895","LUARIS",NA,NA
"628",0.055980084,"100506897","DAPK1-IT1",NA,NA
"629",-0.012211345,"100506898","MAGOH2P",NA,NA
"630",-0.026678963,"100506901","LL0XNC01-250H12.3",NA,NA
"631",-0.021080072,"100506907","CCDC37-DT",NA,NA
"632",0.264332558,"100506922","MAP3K2-DT",NA,NA
"633",-0.081880777,"100506925","HNRNPA1P31",NA,NA
"634",-0.028628256,"100506929","LOC100506929",NA,NA
"635",-0.022320325,"100506930","LINC00665",NA,NA
"636",-0.032075735,"100506963","ELOA-AS1",0.079494029,"ELOA-AS1"
"637",0.157716763,"100506965","PWAR6",NA,NA
"638",-0.038847118,"100506994","PTPRG-AS1",NA,NA
"639",-0.029121747,"100506999","LINC02318",NA,NA
"640",-0.011118936,"100507006","LOC100507006",NA,NA
"641",0.043369359,"100507008","LINC00844",NA,NA
"642",0.058591546,"100507027","MRLN",NA,NA
"643",-0.040861582,"100507034","PITRM1-AS1",NA,NA
"644",0.12996622,"100507043","TUNAR",NA,NA
"645",-0.043959217,"100507050","TPBGL",NA,NA
"646",-0.129313857,"100507057","MELTF-AS1",NA,NA
"647",-0.020842733,"100507058","LINC00845",NA,NA
"648",-0.01162386,"100507059","LINC00703",NA,NA
"649",-0.0085545,"100507062","PSMD6-AS2",NA,NA
"650",-0.011533665,"100507064","TEX26-AS1",NA,NA
"651",-0.061763426,"100507066","CLIP1-AS1",NA,NA
"652",0.013908415,"100507086","DLG1-AS1",NA,NA
"653",-0.003048893,"100507098","ADAMTS9-AS2",NA,NA
"654",-0.020838947,"100507099","FRY-AS1",NA,NA
"655",-0.029581582,"100507103","LOC100507103",NA,NA
"656",-0.099996357,"100507114","LINC00445",NA,NA
"657",-0.032638181,"100507117","ASAP1-IT2",NA,NA
"658",-0.009424284,"100507135","SPART-AS1",NA,NA
"659",0.01251644,"100507140","LINC01792",NA,NA
"660",-0.065963182,"100507143","LINC00708",NA,NA
"661",-0.023351447,"100507156","LOC100507156",NA,NA
"662",0.019430013,"100507171","BOLA3-AS1",NA,NA
"663",0.013840191,"100507173","LINC01012",NA,NA
"664",-0.048384017,"100507194","LINC02525",NA,NA
"665",-0.034795,"100507201","LINC01815",NA,NA
"666",0.010031605,"100507203","SMLR1",NA,NA
"667",-0.027217145,"100507206","LINC00943",NA,NA
"668",0.010858529,"100507217","LINC01578",NA,NA
"669",-0.104218078,"100507218","RNF157-AS1",NA,NA
"670",-0.002850943,"100507240","VWA8-AS1",NA,NA
"671",-0.036843023,"100507244","MAMDC2-AS1",NA,NA
"672",0.179930409,"100507246","SNHG16",NA,NA
"673",-0.075283644,"100507250","LOC100507250",NA,NA
"674",-0.048335607,"100507254","LINC01013",NA,NA
"675",-0.039355865,"100507257","MEG9",NA,NA
"676",-0.039163473,"100507261","MIR670HG",NA,NA
"677",-0.031184139,"100507266","STX18-AS1",NA,NA
"678",-0.012423531,"100507267","LINC01187",NA,NA
"679",-0.020560053,"100507274","LINC01210",NA,NA
"680",-0.026380024,"100507277","LINC02314",NA,NA
"681",-0.003777598,"100507283","LOC100507283",NA,NA
"682",-0.048141499,"100507290","ZNF865",NA,NA
"683",-0.074048155,"100507291","LOC100507291",NA,NA
"684",0.016908232,"100507297","TMEM44-AS1",NA,NA
"685",-0.07440865,"100507299","SMC5-AS1",NA,NA
"686",-0.05374205,"100507300","ALKBH3-AS1",NA,NA
"687",-0.019585653,"100507303","SNHG19",NA,NA
"688",-0.141143738,"100507316","MINCR",NA,NA
"689",0.03108247,"100507321","ERVK13-1",NA,NA
"690",-0.148174664,"100507331","ZSWIM8-AS1",-0.004839737,"ZSWIM8-AS1"
"691",-0.059049363,"100507351","LOC100507351",NA,NA
"692",-0.071930109,"100507362","LINC01015",NA,NA
"693",-0.077449307,"100507384","LOC100507384",NA,NA
"694",-0.03003718,"100507388","LOC100507388",NA,NA
"695",-0.049429863,"100507389","LOC100507389",NA,NA
"696",-0.014048727,"100507391","LINC01968",NA,NA
"697",-0.05044455,"100507392","SENCR",NA,NA
"698",0.001594041,"100507398","INTS6-AS1",NA,NA
"699",-0.033963743,"100507403","LOC100507403",NA,NA
"700",-0.058771888,"100507410","C1QTNF1-AS1",NA,NA
"701",-0.087463729,"100507419","MMP25-AS1",NA,NA
"702",0.033941967,"100507421","TMEM178B",NA,NA
"703",-0.054039349,"100507423","MKNK1-AS1",NA,NA
"704",-0.00028482,"100507428","LINC00458",NA,NA
"705",0.042225896,"100507431","LINC02551",NA,NA
"706",-0.077160489,"100507433","ZNF571-AS1",NA,NA
"707",-0.052389662,"100507436","MICA",-0.001178915,"MICA"
"708",-0.039912841,"100507443","LOC100507443",NA,NA
"709",-0.072271077,"100507459","NRSN2-AS1",NA,NA
"710",-0.062737837,"100507461","LINC02032",NA,NA
"711",-0.013110022,"100507462","GVQW2",NA,NA
"712",-0.056822131,"100507463","PSMB8-AS1",NA,NA
"713",0.016786256,"100507466","DPH6-DT",NA,NA
"714",0.034431,"100507468","CT66",NA,NA
"715",0.037415946,"100507470","GRID1-AS1",NA,NA
"716",0.000286453,"100507475","IDH1-AS1",NA,NA
"717",-0.027865842,"100507477","LOC100507477",NA,NA
"718",-0.028919302,"100507480","LINC02853",NA,NA
"719",-0.084535445,"100507487","LINC02615",NA,NA
"720",-0.187302801,"100507495","SDCBP2-AS1",NA,NA
"721",0.000511947,"100507501","LINC01569",NA,NA
"722",-0.048355083,"100507506","ECI2-DT",NA,NA
"723",-0.063186077,"100507507","LOC100507507",NA,NA
"724",-0.07694481,"100507513","LOC100507513",NA,NA
"725",-0.07385931,"100507516","LOC100507516",NA,NA
"726",-0.030000126,"100507524","ARHGEF26-AS1",NA,NA
"727",0.043247611,"100507527","THEG5",NA,NA
"728",-0.004422444,"100507530","MCPH1-AS1",NA,NA
"729",-0.055909066,"100507533","SOX21-AS1",NA,NA
"730",0.037338386,"100507534","LINC02192",NA,NA
"731",-0.00648515,"100507537","STRIT1",NA,NA
"732",-0.047600194,"100507540","LINC01504",NA,NA
"733",-0.031937597,"100507547","LOC100507547",NA,NA
"734",0.005397197,"100507557","LOC100507557",NA,NA
"735",0.005024005,"100507560","LOC100507560",NA,NA
"736",-0.005182582,"100507562","LOC100507562",NA,NA
"737",-0.063061395,"100507564","LOC100507564",NA,NA
"738",-0.015182967,"100507567","RAB11B-AS1",NA,NA
"739",-0.02457518,"100507584","LINC01016",NA,NA
"740",0.11975893,"100507599","LOC100507599",NA,NA
"741",0.000101953,"100507600","LCT-AS1",NA,NA
"742",-0.037308712,"100507602","TRIM52-AS1",NA,NA
"743",0.000783606,"100507605","LINC00837",-0.00748247,"LINC00837"
"744",-0.016357291,"100507616","LINC02397",NA,NA
"745",-0.03888453,"100507629","LINC00658",NA,NA
"746",0.002522447,"100507632","LINC00968",NA,NA
"747",-0.015111777,"100507634","LOC100507634",NA,NA
"748",-0.013381758,"100507642","LOC100507642",NA,NA
"749",0.041495602,"100507650","RNF212B",NA,NA
"750",-0.022384952,"100507670","ZNF687-AS1",NA,NA
"751",-0.04092158,"100508631","LINC02616",NA,NA
"752",0.018102701,"10051","SMC4",-0.045086022,"SMC4"
"753",-0.005382916,"10052","GJC1",-0.078487103,"GJC1"
"754",-0.046386447,"100526820","CAHM",NA,NA
"755",0.038828728,"100528062","ARMCX5-GPRASP2",NA,NA
"756",-0.01003399,"10053","AP1M2",NA,NA
"757",0.010543027,"100533106","ZHX1-C8orf76",NA,NA
"758",-0.152985132,"100533178","PRORY",NA,NA
"759",0.004437891,"100533182","SEC24B-AS1",NA,NA
"760",0.086627284,"100533184","ARHGAP19-SLIT1",NA,NA
"761",0.031293379,"100533789","LRRC37A8P",NA,NA
"762",-0.002126388,"10054","UBA2",0.020918005,"UBA2"
"763",0.031398007,"10055","SAE1",NA,NA
"764",0.018228084,"10056","FARSB",NA,NA
"765",0.107187549,"10057","ABCC5",0.092592612,"ABCC5"
"766",-0.002226716,"10058","ABCB6",-0.008659995,"ABCB6"
"767",0.076913389,"10059","DNM1L",0.109292277,"DNM1L"
"768",0.158183352,"1006","CDH8",0.000632837,"CDH8"
"769",0.016871467,"10060","ABCC9",0.063653424,"ABCC9"
"770",-0.013589454,"10061","ABCF2",0.065705311,"ABCF2"
"771",-0.04408232,"100616668","TPTE2P5",NA,NA
"772",-0.144441497,"10062","NR1H3",0.02853612,"NR1H3"
"773",-0.02165877,"100628307","DIO2-AS1",NA,NA
"774",-0.015854493,"100628315","DNM3OS",NA,NA
"775",0.03073421,"100629121","LOC100629121",NA,NA
"776",-0.033543872,"100630918","PARTICL",NA,NA
"777",-0.02317135,"100631378","LOC100631378",NA,NA
"778",-0.079894602,"100652740","PYCARD-AS1",NA,NA
"779",-0.092686017,"100652768","LOC100652768",NA,NA
"780",-0.005774436,"100652770","DSG2-AS1",NA,NA
"781",0.04496762,"100652772","NNT-AS1",NA,NA
"782",-0.039744089,"100652791","GS1-24F4.2",NA,NA
"783",-0.055650215,"100652824","KIAA2012",NA,NA
"784",-0.132494541,"100652853","LINC01023",NA,NA
"785",-0.04400695,"100652856","LINC00408",NA,NA
"786",0.002442048,"100652857","TMCO5B",NA,NA
"787",0.011602297,"100652911","LINC01838",NA,NA
"788",-0.061910736,"100652929","LINC02078",NA,NA
"789",-0.036915078,"100652931","LOC100652931",NA,NA
"790",-0.062579532,"100652999","LOC100652999",NA,NA
"791",-0.082762115,"10066","SCAMP2",NA,NA
"792",-0.037707078,"10067","SCAMP3",-0.018087386,"SCAMP3"
"793",-0.011182166,"10068","IL18BP",NA,NA
"794",-0.013066941,"100689073","ARHGAP22-IT1",NA,NA
"795",0.029310432,"100689074","POU6F2-AS2",NA,NA
"796",0.042672922,"10069","RWDD2B",NA,NA
"797",0.201811183,"1007","CDH9",NA,NA
"798",-0.051356381,"10071","MUC12",NA,NA
"799",-0.046541796,"10072","DPP3",NA,NA
"800",0.028959802,"10073","SNUPN",0.102528769,"SNUPN"
"801",0.029567852,"10075","HUWE1",-0.031060935,"HUWE1"
"802",-0.001154841,"10076","PTPRU",-0.109526295,"PTPRU"
"803",-0.117399811,"10077","TSPAN32",NA,NA
"804",-0.106587407,"10078","TSSC4",NA,NA
"805",0.157927421,"10079","ATP9A",0.086710463,"ATP9A"
"806",0.124758043,"1008","CDH10",NA,NA
"807",0.009729921,"10081","PDCD7",NA,NA
"808",-0.114711744,"10082","GPC6",NA,NA
"809",-0.01116719,"100820829","MYZAP",NA,NA
"810",-0.02752681,"10083","USH1C",-0.042094392,"USH1C"
"811",0.067517448,"10084","PQBP1",-0.04476847,"PQBP1"
"812",-0.023016359,"100847062","MIR5195",NA,NA
"813",0.051096174,"10085","EDIL3",-0.2734743,"EDIL3"
"814",-0.087981463,"100852407","CARS-AS1",NA,NA
"815",0.003614514,"100852408","EGFLAM-AS4",NA,NA
"816",0.044640479,"100852409","NEGR1-IT1",NA,NA
"817",0.042219701,"100859921","LINC00536",NA,NA
"818",-0.026372214,"100859930","HEIH",NA,NA
"819",-0.053538699,"10086","HHLA1",NA,NA
"820",-0.059007174,"100861523","RPS6KA2-AS1",NA,NA
"821",0.050612073,"100861541","DOCK9-DT",NA,NA
"822",-0.013823322,"100861544","LINC00557",NA,NA
"823",-0.001971756,"100861545","LINC00561",NA,NA
"824",-0.009149784,"100861546","LINC00564",NA,NA
"825",-0.083450679,"100861547","LINC00566",NA,NA
"826",0.033130353,"100861552","LINC00558",NA,NA
"827",-0.014233547,"100861553","LINC00560",NA,NA
"828",-0.015660232,"100861554","LINC00563",0.126494193,"LINC00563"
"829",-0.061874352,"100861555","LINC00565",NA,NA
"830",-0.046310894,"100861573","LINC00572",NA,NA
"831",0.005053807,"100862662","ALDH1L1-AS2",NA,NA
"832",-0.029818792,"100862671","TMEM265",0.024140146,"TMEM265"
"833",-0.027916553,"100862679","NAALADL2-AS3",NA,NA
"834",-0.239355814,"100862680","LINC00507",NA,NA
"835",0.016862124,"100862704","RB1-DT",NA,NA
"836",0.141303065,"10087","CERT1",NA,NA
"837",-0.157868927,"100873790","FHP1",NA,NA
"838",-0.090413096,"100873930","DLG3-AS1",NA,NA
"839",-0.078805476,"100873942","PHEX-AS1",NA,NA
"840",-0.016949721,"100873954","SNRK-AS1",NA,NA
"841",0.02545833,"100873979","RBMS3-AS3",NA,NA
"842",-0.066599239,"100873985","MED14OS",NA,NA
"843",0.034301598,"100874012","NAV2-AS5",NA,NA
"844",-0.004440797,"100874014","NAV2-AS2",NA,NA
"845",-0.028412005,"100874018","EPN2-AS1",NA,NA
"846",-0.018944196,"100874021","MAGI2-AS2",NA,NA
"847",-0.023897305,"100874032","PRRT3-AS1",NA,NA
"848",0.142857243,"100874034","UBXN7-AS1",NA,NA
"849",-0.067160369,"100874051","LZTS1-AS1",NA,NA
"850",-0.051783376,"100874063","CLYBL-AS2",NA,NA
"851",-0.028118472,"100874068","GRTP1-AS1",NA,NA
"852",-0.067177093,"100874069","STK24-AS1",NA,NA
"853",0.037299773,"100874074","DLEU7-AS1",NA,NA
"854",-0.039264691,"100874107","MTUS2-AS1",NA,NA
"855",-0.036988903,"100874110","GLYCTK-AS1",NA,NA
"856",-0.004895116,"100874143","LINC00358",NA,NA
"857",-0.003356247,"100874167","LINC00423",NA,NA
"858",-0.04532854,"100874178","LINC00454",NA,NA
"859",0.039944557,"100874180","LINC00459",NA,NA
"860",-0.032417155,"100874182","LINC00424",NA,NA
"861",0.020472763,"100874187","LINC00559",NA,NA
"862",-0.008937016,"100874194","CLDN10-AS1",NA,NA
"863",-0.013906589,"100874195","DIAPH3-AS1",NA,NA
"864",-0.053887647,"100874205","ATP11A-AS1",NA,NA
"865",-0.007613106,"100874238","ARHGEF7-AS2",NA,NA
"866",-0.035013069,"100874239","ARHGAP26-AS1",NA,NA
"867",-0.100524265,"100874241","STARD13-AS",NA,NA
"868",0.047410773,"100874243","PRICKLE2-AS3",NA,NA
"869",-0.033714898,"100874251","KIRREL3-AS2",NA,NA
"870",0.006336523,"100874253","LINC00853",NA,NA
"871",-0.055957918,"100874291","ALMS1-IT1",NA,NA
"872",-0.001542948,"100874309","EPN2-IT1",NA,NA
"873",-0.076486509,"100874323","HOXA10-AS",NA,NA
"874",-0.108281406,"100874362","HOXB-AS1",NA,NA
"875",-0.008903624,"100874375","FAM155A-IT1",NA,NA
"876",-0.102189103,"100874433","IQCJ-SCHIP1-AS1",NA,NA
"877",-0.00076064,"100885775","BANCR",NA,NA
"878",-0.029093781,"100885778","NALCN-AS1",NA,NA
"879",-0.012811312,"100885781","LINC00348",NA,NA
"880",-0.01565387,"100885798","LINC00210",NA,NA
"881",-0.07637711,"100885848","PTGES3L",NA,NA
"882",-0.040509524,"10089","KCNK7",NA,NA
"883",-0.080430389,"1009","CDH11",-0.028161154,"CDH11"
"884",-0.04622089,"10090","UST",-0.004224583,"UST"
"885",0.006104867,"10092","ARPC5",0.004952341,"ARPC5"
"886",0.01681105,"10093","ARPC4",-0.06869038,"ARPC4"
"887",-0.023900207,"10095","ARPC1B",-0.02605009,"ARPC1B"
"888",0.094982811,"10096","ACTR3",-0.02861664,"ACTR3"
"889",0.077345009,"10097","ACTR2",-0.016853012,"ACTR2"
"890",0.137784544,"10098","TSPAN5",0.133998718,"TSPAN5"
"891",-0.015126328,"10099","TSPAN3",0.007429677,"TSPAN3"
"892",-0.042585485,"100996246","LINC02361",NA,NA
"893",-0.038920279,"100996251","LRIG2-DT",NA,NA
"894",-0.055001929,"100996263","LOC100996263",NA,NA
"895",-0.009395407,"100996279","LINC00269",NA,NA
"896",-0.04279214,"100996280","LINC00911",NA,NA
"897",-0.105218688,"100996286","LINC02273",NA,NA
"898",0.021683568,"100996295","DNAH17-AS1",NA,NA
"899",-0.094658092,"100996301","FOXD3-AS1",NA,NA
"900",-0.078934661,"100996307","LIPE-AS1",NA,NA
"901",-0.062833417,"100996342","LINC01664",NA,NA
"902",-0.050136651,"100996345","LINC02140",NA,NA
"903",-0.010879863,"100996419","LOC100996419",NA,NA
"904",-0.122926361,"100996425","ARLNC1",NA,NA
"905",-0.075990438,"100996455","LINC02724",NA,NA
"906",-0.007046146,"100996485","C5orf66",NA,NA
"907",-0.023541479,"100996490","LINC01206",NA,NA
"908",-0.048066095,"100996492","CTXND1",-0.078652241,"CTXND1"
"909",-0.004212445,"100996511","LINC01355",NA,NA
"910",0.046173475,"100996539","ITPR1-DT",NA,NA
"911",-0.016953091,"100996570","NFIA-AS2",NA,NA
"912",-0.020249488,"100996579","LINC01806",NA,NA
"913",0.018801506,"100996583","LOC100996583",NA,NA
