"","Iwamoto_SchizEffectSize","EntrezGeneID","GeneSymbol","Iwamoto_SchizSamplingVariance","GeneSymbol"
"6875",0.069953475,"7712","ZNF157",0.009208190339707,"ZNF157"
"6876",-0.068353205,"7716","VEZF1",0.0115379729824041,"VEZF1"
"6877",0.032306179,"7718","ZNF165",0.00402298627900307,"ZNF165"
"6878",-0.124948215,"7726","TRIM26",0.00324266532199181,"TRIM26"
"6879",-0.073872932,"7727","ZNF174",0.00275773775057035,"ZNF174"
"6880",-0.105330482,"7728","ZNF175",0.00434688560010885,"ZNF175"
"6881",-0.065887179,"773","CACNA1A",0.0127839042631971,"CACNA1A"
"6882",0.080487114,"7737","RNF113A",0.00471070862176685,"RNF113A"
"6883",0.028379791,"7738","ZNF184",0.0158860383023117,"ZNF184"
"6884",-0.037283417,"7739","ZNF185",0.00338710114135438,"ZNF185"
"6885",0.007303247,"774","CACNA1B",0.00274305007192766,"CACNA1B"
"6886",-0.105616145,"7741","ZSCAN26",0.00703257757913808,"ZSCAN26"
"6887",0.065662795,"7743","ZNF189",0.00899996974568619,"ZNF189"
"6888",0.014983399,"7745","ZKSCAN8",0.00456851833997124,"ZKSCAN8"
"6889",0.005139752,"7746","ZSCAN9",0.00399590598695597,"ZSCAN9"
"6890",0.044220345,"7748","ZNF195",0.00463009783284337,"ZNF195"
"6891",-0.042003538,"775","CACNA1C",0.00333988711336615,"CACNA1C"
"6892",0.01231375,"7750","ZMYM2",0.00973151406724018,"ZMYM2"
"6893",-0.035860952,"7752","ZNF200",0.00659483960471519,"ZNF200"
"6894",0.0127272,"7753","ZNF202",0.00362708716617359,"ZNF202"
"6895",0.083193017,"7754","ZNF204P",0.0208857880678555,"ZNF204P"
"6896",0.059515475,"7755","ZNF205",0.00479113890720873,"ZNF205"
"6897",0.017531069,"7756","ZNF207",0.0106279488367823,"ZNF207"
"6898",0.005294634,"7757","ZNF208",0.00537561226543291,"ZNF208"
"6899",0.002768507,"776","CACNA1D",0.00384109080977868,"CACNA1D"
"6900",-0.018254406,"7763","ZFAND5",0.00504513686865473,"ZFAND5"
"6901",-0.136409141,"7764","ZNF217",0.00496125372890583,"ZNF217"
"6902",-0.08552219,"777","CACNA1E",0.0055045047451058,"CACNA1E"
"6903",0.011632156,"7773","ZNF230",0.00541669469437618,"ZNF230"
"6904",-0.032971811,"7779","SLC30A1",0.00560409969323119,"SLC30A1"
"6905",-0.050215325,"778","CACNA1F",0.00479914773855939,"CACNA1F"
"6906",-0.091808936,"7781","SLC30A3",0.00995646312082354,"SLC30A3"
"6907",0.002556968,"7782","SLC30A4",0.00546813438349897,"SLC30A4"
"6908",0.11074061,"7783","ZP2",0.00402583372097519,"ZP2"
"6909",0.021720253,"7786","MAP3K12",0.00413099106638295,"MAP3K12"
"6910",-0.050252803,"779","CACNA1S",0.00463990670839784,"CACNA1S"
"6911",-0.062516871,"7791","ZYX",0.00423752322099706,"ZYX"
"6912",-0.039103192,"7798","LUZP1",0.00417566510776882,"LUZP1"
"6913",-0.079876886,"7799","PRDM2",0.00145361439071583,"PRDM2"
"6914",-0.227711943,"780","DDR1",0.0158490952809542,"DDR1"
"6915",0.037197904,"7802","DNALI1",0.00637146463778062,"DNALI1"
"6916",0.018156655,"7803","PTP4A1",0.00416455729637402,"PTP4A1"
"6917",0.053826805,"7804","LRP8",0.00543411986376593,"LRP8"
"6918",-0.206135485,"7805","LAPTM5",0.0336596680868588,"LAPTM5"
"6919",-0.041821786,"781","CACNA2D1",0.00540799885511066,"CACNA2D1"
"6920",0.02566909,"7813","EVI5",0.00666898182375491,"EVI5"
"6921",0.067658549,"7818","DAP3",0.00349855401202875,"DAP3"
"6922",-0.006456052,"782","CACNB1",0.00465458949931383,"CACNB1"
"6923",0.088742515,"783","CACNB2",0.0117339692184363,"CACNB2"
"6924",-0.140045286,"7832","BTG2",0.035071403766575,"BTG2"
"6925",0.022070267,"7837","PXDN",0.00425509064290512,"PXDN"
"6926",0.04323758,"784","CACNB3",0.00903033244368819,"CACNB3"
"6927",-0.027662745,"7840","ALMS1",0.00461140914709494,"ALMS1"
"6928",0.002639406,"7841","MOGS",0.00230122434613402,"MOGS"
"6929",-0.039148874,"7844","RNF103",0.00638335375539577,"RNF103"
"6930",0.054031826,"7849","PAX8",0.00442797248560412,"PAX8"
"6931",0.211013737,"785","CACNB4",0.0455661603940612,"CACNB4"
"6932",0.059216398,"7850","IL1R2",0.00656498665182603,"IL1R2"
"6933",-0.091441004,"7852","CXCR4",0.0175425590684684,"CXCR4"
"6934",0.028352174,"7855","FZD5",0.00427567566167264,"FZD5"
"6935",0.103243005,"7857","SCG2",0.0172583620118556,"SCG2"
"6936",0.047029363,"786","CACNG1",0.00410415016476025,"CACNG1"
"6937",-0.114685936,"7862","BRPF1",0.00350030492940067,"BRPF1"
"6938",-0.081932339,"7866","IFRD2",0.0047037686272068,"IFRD2"
"6939",-0.070270306,"7867","MAPKAPK3",0.00289886740953393,"MAPKAPK3"
"6940",-0.409552874,"7869","SEMA3B",0.0560662804044854,"SEMA3B"
"6941",0.12991595,"7873","MANF",0.00867811397094463,"MANF"
"6942",-0.067559282,"7874","USP7",0.00640478978688692,"USP7"
"6943",-0.007591361,"788","SLC25A20",0.00516243982723246,"SLC25A20"
"6944",0.049286906,"7881","KCNAB1",0.00664006602035633,"KCNAB1"
"6945",0.197802785,"7884","SLBP",0.0147841034561554,"SLBP"
"6946",0.112953236,"78987","CRELD1",0.00574343493405993,"CRELD1"
"6947",-0.043149141,"78992","YIPF2",0.00176893309689133,"YIPF2"
"6948",-0.012548358,"790","CAD",0.0022304056027996,"CAD"
"6949",0.087645332,"79017","GGCT",0.00812617910789127,"GGCT"
"6950",0.073505976,"79022","TMEM106C",0.00782493983115676,"TMEM106C"
"6951",-0.074152772,"79026","AHNAK",0.0121135840302002,"AHNAK"
"6952",-0.040866997,"7903","ST8SIA4",0.0034728338927166,"ST8SIA4"
"6953",-0.068480229,"79033","ERI3",0.00444870574030862,"ERI3"
"6954",-0.048656649,"79036","KXD1",0.00309339076943795,"KXD1"
"6955",0.042095248,"7905","REEP5",0.00528710003325895,"REEP5"
"6956",0.010390108,"79053","ALG8",0.00856402637626832,"ALG8"
"6957",0.007549605,"79065","ATG9A",0.00447711575057082,"ATG9A"
"6958",0.042236239,"79068","FTO",0.00682115950870845,"FTO"
"6959",0.043565169,"79071","ELOVL6",0.00286204700782842,"ELOVL6"
"6960",-0.028151959,"79073","TMEM109",0.00202108413122585,"TMEM109"
"6961",-0.082922459,"79080","CCDC86",0.00583635552442149,"CCDC86"
"6962",0.003102962,"79084","WDR77",0.00337848815658405,"WDR77"
"6963",-0.067908125,"79090","TRAPPC6A",0.00529347985551772,"TRAPPC6A"
"6964",-0.163891622,"79095","C9orf16",0.0065885660182631,"C9orf16"
"6965",0.193468024,"79096","C11orf49",0.0116174946388195,"C11orf49"
"6966",0.044806222,"79109","MAPKAP1",0.00751654882401285,"MAPKAP1"
"6967",0.122795166,"7913","DEK",0.018769556323474,"DEK"
"6968",0.029206207,"79143","MBOAT7",0.00328506611798654,"MBOAT7"
"6969",0.114994302,"7915","ALDH5A1",0.00865994436015888,"ALDH5A1"
"6970",-0.227104884,"7916","PRRC2A",0.0078494393456657,"PRRC2A"
"6971",0.203109102,"79161","TMEM243",0.00662384246619428,"TMEM243"
"6972",-0.01798744,"79166","LILRP2",0.0102336438982114,"LILRP2"
"6973",-0.060658243,"7917","BAG6",0.00286429894936144,"BAG6"
"6974",-0.101328846,"79171","RBM42",0.0100815426632073,"RBM42"
"6975",-0.029092966,"79173","C19orf57",0.00694610663345051,"C19orf57"
"6976",-0.152033473,"7922","SLC39A7",0.00842202020305925,"SLC39A7"
"6977",-0.187365823,"7923","HSD17B8",0.0034635077581656,"HSD17B8"
"6978",0.337806688,"793","CALB1",0.0243275664211058,"CALB1"
"6979",0.031430233,"7932","OR2H2",0.0253232873530132,"OR2H2"
"6980",-0.134465285,"7936","NELFE",0.00647119418348155,"NELFE"
"6981",0.113735828,"794","CALB2",0.0149737089229696,"CALB2"
"6982",0.019776264,"7940","LST1",0.00319380075353344,"LST1"
"6983",-0.084841741,"7941","PLA2G7",0.00403047041187423,"PLA2G7"
"6984",-0.108295056,"7942","TFEB",0.00994023543967556,"TFEB"
"6985",0.014352489,"79441","HAUS3",0.00377454318550965,"HAUS3"
"6986",0.024597515,"795","S100G",0.00515604832130588,"S100G"
"6987",0.035056808,"7957","EPM2A",0.00227026006911469,"EPM2A"
"6988",0.015941788,"79572","ATP13A3",0.00475987508978695,"ATP13A3"
"6989",-0.085681127,"79586","CHPF",0.00429390104547751,"CHPF"
"6990",-0.020653165,"796","CALCA",0.00448048138825641,"CALCA"
"6991",-0.278232621,"79602","ADIPOR2",0.0304533182837626,"ADIPOR2"
"6992",0.130345339,"79605","PGBD5",0.0139440447759207,"PGBD5"
"6993",0.100236047,"79621","RNASEH2B",0.0104752387761935,"RNASEH2B"
"6994",0.096446832,"79625","NDNF",0.00477555516996038,"NDNF"
"6995",-0.018099256,"79629","OCEL1",0.00345347838320427,"OCEL1"
"6996",0.001032918,"79646","PANK3",0.00624381289751338,"PANK3"
"6997",-0.000518642,"7965","AIMP2",0.00537111060716751,"AIMP2"
"6998",0.083020827,"797","CALCB",0.0057439456491206,"CALCB"
"6999",0.06228464,"79703","C11orf80",0.00599298416627533,"C11orf80"
"7000",-0.010121271,"79734","KCTD17",0.00356429907016195,"KCTD17"
"7001",-0.011837408,"7975","MAFK",0.00611875911593034,"MAFK"
"7002",-0.048397594,"79758","DHRS12",0.00396262559206701,"DHRS12"
"7003",0.004619584,"7978","MTERF1",0.00225215829870471,"MTERF1"
"7004",-0.188321471,"79789","CLMN",0.0332599429088185,"CLMN"
"7005",0.059039731,"7979","SEM1",0.0131839412494526,"SEM1"
"7006",-0.102483403,"7980","TFPI2",0.00713660669712415,"TFPI2"
"7007",-0.011283175,"7982","ST7",0.00273780377511516,"ST7"
"7008",-0.019972797,"7984","ARHGEF5",0.00586956661521748,"ARHGEF5"
"7009",-0.016422375,"79868","ALG13",0.00248619743802574,"ALG13"
"7010",0.027229013,"7988","ZNF212",0.00453140138842605,"ZNF212"
"7011",0.151830169,"79882","ZC3H14",0.00742095101785958,"ZC3H14"
"7012",0.061378798,"79888","LPCAT1",0.00594601877176994,"LPCAT1"
"7013",0.061442205,"799","CALCR",0.00426628747835714,"CALCR"
"7014",0.049350488,"7991","TUSC3",0.0253103836500987,"TUSC3"
"7015",-0.019006681,"79912","PYROXD1",0.00465989209406496,"PYROXD1"
"7016",0.135156329,"79921","TCEAL4",0.00485564719931687,"TCEAL4"
"7017",-0.041285367,"7993","UBXN8",0.00696618132217744,"UBXN8"
"7018",0.039760504,"7994","KAT6A",0.00328003867351487,"KAT6A"
"7019",-0.123763022,"79962","DNAJC22",0.00945886606183648,"DNAJC22"
"7020",-0.122811279,"79987","SVEP1",0.0071713269201321,"SVEP1"
"7021",0.014579735,"800","CALD1",0.00432404584223467,"CALD1"
"7022",-0.058720821,"8000","PSCA",0.00408414144154943,"PSCA"
"7023",0.020436762,"80003","PCNX2",0.00960280313766333,"PCNX2"
"7024",0.000456095,"8001","GLRA3",0.00584581835026856,"GLRA3"
"7025",0.0342779,"80055","PGAP1",0.0252682941500093,"PGAP1"
"7026",0.031836298,"801","CALM1",0.00345750897255584,"CALM1"
"7027",0.0046774,"80114","BICC1",0.00527129414899138,"BICC1"
"7028",0.034204684,"8013","NR4A3",0.00339990018231867,"NR4A3"
"7029",-0.054765597,"80143","SIKE1",0.00472455621848859,"SIKE1"
"7030",0.061267633,"80184","CEP290",0.00430545689937106,"CEP290"
"7031",0.042449374,"8019","BRD3",0.00325579532909242,"BRD3"
"7032",-0.041050138,"80205","CHD9",0.0121126099827277,"CHD9"
"7033",0.092272012,"80208","SPG11",0.00814236120816973,"SPG11"
"7034",-0.107837527,"8021","NUP214",0.00437284180889512,"NUP214"
"7035",0.097976545,"80212","CCDC92",0.0098021062293183,"CCDC92"
"7036",-0.014128235,"80228","ORAI2",0.00485751801683055,"ORAI2"
"7037",-0.034829022,"80256","FAM214B",0.00214726111316947,"FAM214B"
"7038",0.013018758,"8027","STAM",0.00773171429951743,"STAM"
"7039",-0.047180593,"80271","ITPKC",0.00275785704700993,"ITPKC"
"7040",0.078240998,"80273","GRPEL1",0.00348058121581205,"GRPEL1"
"7041",0.089639181,"8028","MLLT10",0.00361061615553007,"MLLT10"
"7042",-0.035072571,"8029","CUBN",0.00789015321795493,"CUBN"
"7043",0.029096091,"8030","CCDC6",0.0141379446807442,"CCDC6"
"7044",-0.100934476,"80301","PLEKHO2",0.00476490539311079,"PLEKHO2"
"7045",-0.301298413,"80303","EFHD1",0.0341758045764425,"EFHD1"
"7046",0.035221529,"80308","FLAD1",0.00423346951209622,"FLAD1"
"7047",0.076517709,"8031","NCOA4",0.00621408747901544,"NCOA4"
"7048",-0.059007921,"80312","TET1",0.00610353364649821,"TET1"
"7049",-0.113902951,"80316","PPP1R2C",0.00343464414279225,"PPP1R2C"
"7050",-0.009739825,"80317","ZKSCAN3",0.00466038668017973,"ZKSCAN3"
"7051",0.009015956,"80335","WDR82",0.00501870151836811,"WDR82"
"7052",-0.071045485,"8034","SLC25A16",0.00312307078359345,"SLC25A16"
"7053",0.041455274,"80342","TRAF3IP3",0.0031646219229566,"TRAF3IP3"
"7054",0.100513034,"80344","DCAF11",0.00290008932590168,"DCAF11"
"7055",0.088897665,"80347","COASY",0.00458534190703091,"COASY"
"7056",-0.091123892,"80350","LPAL2",0.0106246075905462,"LPAL2"
"7057",0.148442518,"8036","SHOC2",0.0183323194675743,"SHOC2"
"7058",-0.010004367,"8038","ADAM12",0.00333407934548989,"ADAM12"
"7059",-0.058399438,"8045","RASSF7",0.00215285433084738,"RASSF7"
"7060",0.072294885,"8048","CSRP3",0.00409156680245582,"CSRP3"
"7061",0.058185237,"805","CALM2",0.00289397317744898,"CALM2"
"7062",0.072242331,"8050","PDHX",0.00535878997527943,"PDHX"
"7063",-0.047945906,"8061","FOSL1",0.00619723041790336,"FOSL1"
"7064",0.194689575,"8065","CUL5",0.00397471272625782,"CUL5"
"7065",-0.139506846,"8073","PTP4A2",0.0273798842065585,"PTP4A2"
"7066",0.017128173,"80740","LY6G6C",0.00553629685935279,"LY6G6C"
"7067",0.044935732,"80742","PRR3",0.00361127535487592,"PRR3"
"7068",-0.014153871,"8076","MFAP5",0.00465389833108176,"MFAP5"
"7069",0.035037958,"80765","STARD5",0.00444788515640198,"STARD5"
"7070",0.045182421,"80777","CYB5B",0.00351759367157946,"CYB5B"
"7071",0.034843776,"8078","USP5",0.00374831220075489,"USP5"
"7072",-0.163719291,"80781","COL18A1",0.0167887574526422,"COL18A1"
"7073",-0.051230769,"8079","MLF2",0.00481978823719535,"MLF2"
"7074",-0.088984298,"808","CALM3",0.0159447682036881,"CALM3"
"7075",0.092978646,"80816","ASXL3",0.00755818359050767,"ASXL3"
"7076",-0.040581502,"8082","SSPN",0.00501375532769567,"SSPN"
"7077",-0.027790414,"8085","KMT2D",0.00399863041884375,"KMT2D"
"7078",-0.042429692,"80852","GRIP2",0.0037439515145031,"GRIP2"
"7079",0.016364527,"80853","KDM7A",0.00714433706251519,"KDM7A"
"7080",-0.025628282,"80862","ZNRD1ASP",0.0139137413771518,"ZNRD1ASP"
"7081",-0.001316434,"80868","HCG4B",0.00710359461755808,"HCG4B"
"7082",0.14137777,"8087","FXR1",0.00883834140211625,"FXR1"
"7083",0.079151201,"8091","HMGA2",0.00450671643247371,"HMGA2"
"7084",0.069290176,"8092","ALX1",0.00559457947754473,"ALX1"
"7085",-0.0678637,"8099","CDK2AP1",0.0101021694634914,"CDK2AP1"
"7086",-0.002352032,"81","ACTN4",0.00904434380532538,"ACTN4"
"7087",0.038582516,"810","CALML3",0.00488483064731997,"CALML3"
"7088",-0.070159529,"8100","IFT88",0.00353315579813282,"IFT88"
"7089",-0.166593426,"811","CALR",0.00549575560174894,"CALR"
"7090",-0.076830158,"8111","GPR68",0.00638491539154933,"GPR68"
"7091",0.020949153,"8115","TCL1A",0.00693089400316103,"TCL1A"
"7092",-0.005561592,"8120","AP3B2",0.00557344290652375,"AP3B2"
"7093",-0.010840965,"8123","PWAR5",0.00841693368613518,"PWAR5"
"7094",-0.033047214,"8125","ANP32A",0.0105394483650521,"ANP32A"
"7095",-0.07561479,"813","CALU",0.00948774720032148,"CALU"
"7096",0.00652576,"8131","NPRL3",0.00540630206247635,"NPRL3"
"7097",0.026732638,"814","CAMK4",0.00378586581442385,"CAMK4"
"7098",-0.056645566,"8140","SLC7A5",0.0064349048618874,"SLC7A5"
"7099",0.060048198,"8148","TAF15",0.0068042833106884,"TAF15"
"7100",-0.023048767,"815","CAMK2A",0.0119055640493891,"CAMK2A"
"7101",-0.043886947,"8153","RND2",0.00351538319396674,"RND2"
"7102",-0.092105722,"81542","TMX1",0.0064176556590491,"TMX1"
"7103",-0.01840555,"81544","GDPD5",0.00343881980571199,"GDPD5"
"7104",-0.117182037,"81550","TDRD3",0.00653992990010875,"TDRD3"
"7105",0.03660437,"81552","VOPP1",0.00724245175999053,"VOPP1"
"7106",0.075770911,"81553","FAM49A",0.00803767953131303,"FAM49A"
"7107",0.136136867,"81563","C1orf21",0.0119455283381676,"C1orf21"
"7108",0.101055652,"81565","NDEL1",0.00884491942096379,"NDEL1"
"7109",0.07152665,"81566","CSRNP2",0.0161777058912063,"CSRNP2"
"7110",0.024598027,"81569","ACTL8",0.00700555669889157,"ACTL8"
"7111",-0.066072431,"81576","CCDC130",0.00217323983052541,"CCDC130"
"7112",-0.012951661,"81578","COL21A1",0.00391542997674763,"COL21A1"
"7113",-0.012814965,"816","CAMK2B",0.00284480681216268,"CAMK2B"
"7114",-0.167864289,"81605","URM1",0.00429773512973389,"URM1"
"7115",0.055369376,"81609","SNX27",0.00264031071557941,"SNX27"
"7116",0.048776743,"8161","COIL",0.00350997752690787,"COIL"
"7117",-0.008179694,"81611","ANP32E",0.00718240740797933,"ANP32E"
"7118",0.052781322,"81614","NIPA2",0.00620272272158468,"NIPA2"
"7119",-0.100755039,"81620","CDT1",0.00531418183787392,"CDT1"
"7120",0.030199315,"81621","KAZALD1",0.00303493116824441,"KAZALD1"
"7121",-0.304357785,"81628","TSC22D4",0.0105870941806454,"TSC22D4"
"7122",-0.022265657,"81631","MAP1LC3B",0.00484149764755509,"MAP1LC3B"
"7123",0.156616782,"8165","AKAP1",0.00494356634389231,"AKAP1"
"7124",0.123175594,"81688","C6orf62",0.0132630613488859,"C6orf62"
"7125",-0.04170956,"81691","REXO5",0.00495321542879313,"REXO5"
"7126",0.06803179,"81698","LINC00597",0.00419346901276148,"LINC00597"
"7127",0.003344549,"8170","SLC14A2",0.00792239897159662,"SLC14A2"
"7128",-0.010400152,"8174","MADCAM1",0.00274681106192714,"MADCAM1"
"7129",-0.030968606,"8175","SF3A2",0.00317580769139142,"SF3A2"
"7130",-0.117092195,"8178","ELL",0.00420834432138457,"ELL"
"7131",-0.032836313,"818","CAMK2G",0.00517975242915361,"CAMK2G"
"7132",0.000952136,"81855","SFXN3",0.00859658604155791,"SFXN3"
"7133",0.102702789,"81857","MED25",0.00783580095662401,"MED25"
"7134",0.057200898,"8187","ZNF239",0.00472809198669505,"ZNF239"
"7135",-0.011218514,"81875","ISG20L2",0.00332096780523231,"ISG20L2"
"7136",-0.065413835,"81887","LAS1L",0.00755873139339049,"LAS1L"
"7137",-0.09125388,"8189","SYMPK",0.00412502170806205,"SYMPK"
"7138",0.119337362,"819","CAMLG",0.0108305762515015,"CAMLG"
"7139",-0.084810795,"8192","CLPP",0.00255576211466681,"CLPP"
"7140",-0.083943299,"8193","DPF1",0.00656027573504078,"DPF1"
"7141",-0.072124557,"820","CAMP",0.00351389368824546,"CAMP"
"7142",0.046534174,"8200","GDF5",0.00516902664939685,"GDF5"
"7143",0.112036731,"8202","NCOA3",0.0105243990545111,"NCOA3"
"7144",0.002706403,"8204","NRIP1",0.0170059461690538,"NRIP1"
"7145",0.007642751,"8208","CHAF1B",0.00304590951077172,"CHAF1B"
"7146",-0.08115455,"821","CANX",0.00673124829274,"CANX"
"7147",-0.147416788,"8216","LZTR1",0.00429816669671749,"LZTR1"
"7148",-0.089563146,"8218","CLTCL1",0.00448134568936623,"CLTCL1"
"7149",0.06140808,"822","CAPG",0.00480703138203457,"CAPG"
"7150",-0.014524349,"8220","ESS2",0.00232066653820054,"ESS2"
"7151",0.000146411,"8224","SYN3",0.00635471313098506,"SYN3"
"7152",-0.12459137,"8225","GTPBP6",0.012751579351867,"GTPBP6"
"7153",0.136047822,"8226","PUDP",0.00717592696705896,"PUDP"
"7154",-0.054361758,"8227","AKAP17A",0.00326771148823599,"AKAP17A"
"7155",0.072665943,"8228","PNPLA4",0.00793160088457457,"PNPLA4"
"7156",0.050816991,"823","CAPN1",0.0058014571356123,"CAPN1"
"7157",0.012120079,"8233","ZRSR2",0.00369594599542266,"ZRSR2"
"7158",0.001409138,"8237","USP11",0.0023208691703225,"USP11"
"7159",0.033529684,"8239","USP9X",0.00396498608724958,"USP9X"
"7160",-0.104469442,"824","CAPN2",0.00573459491391312,"CAPN2"
"7161",0.000128504,"8241","RBM10",0.00614001411708189,"RBM10"
"7162",-0.155266116,"8242","KDM5C",0.00908411469380541,"KDM5C"
"7163",-0.009560053,"8243","SMC1A",0.00620883565481859,"SMC1A"
"7164",-0.500532424,"825","CAPN3",0.0413957543941554,"CAPN3"
"7165",-0.084023321,"826","CAPNS1",0.00546847749552082,"CAPNS1"
"7166",0.031168661,"8260","NAA10",0.00627124655998061,"NAA10"
"7167",-0.106904288,"8266","UBL4A",0.00732660269659282,"UBL4A"
"7168",-0.077427379,"8269","TMEM187",0.00386051434036366,"TMEM187"
"7169",0.020608828,"827","CAPN6",0.00485141394259384,"CAPN6"
"7170",0.043123676,"8270","LAGE3",0.00496240054213985,"LAGE3"
"7171",0.019281419,"8273","SLC10A3",0.00317781540751786,"SLC10A3"
"7172",0.014733527,"8277","TKTL1",0.00366745057226384,"TKTL1"
"7173",0.104567312,"8284","KDM5D",0.103467792395612,"KDM5D"
"7174",0.052662006,"8287","USP9Y",0.111319784541082,"USP9Y"
"7175",-0.083403985,"8288","EPX",0.0119979669047167,"EPX"
"7176",-0.021284519,"8289","ARID1A",0.0080134842550366,"ARID1A"
"7177",-0.036606771,"8292","COLQ",0.00434125367275441,"COLQ"
"7178",-0.07836401,"8294","H4C9",0.0132170993611378,"H4C9"
"7179",-0.020939235,"8295","TRRAP",0.00294615324256769,"TRRAP"
"7180",-0.006732814,"830","CAPZA2",0.00526582789761861,"CAPZA2"
"7181",0.027478898,"8301","PICALM",0.0151580847926254,"PICALM"
"7182",0.138241419,"8302","KLRC4",0.00897209797847912,"KLRC4"
"7183",-0.016882325,"8303","SNN",0.00866671167121799,"SNN"
"7184",-0.005997679,"8309","ACOX2",0.00260079474913365,"ACOX2"
"7185",-0.007661006,"831","CAST",0.00467843350721446,"CAST"
"7186",0.02880457,"8310","ACOX3",0.00484512907016542,"ACOX3"
"7187",-0.060028445,"8312","AXIN1",0.00196064356431032,"AXIN1"
"7188",0.036394096,"8314","BAP1",0.00373292978487963,"BAP1"
"7189",-0.022161172,"8315","BRAP",0.00168514511129947,"BRAP"
"7190",0.077848506,"8317","CDC7",0.00558664142211653,"CDC7"
"7191",-0.007193736,"8318","CDC45",0.00862844512817542,"CDC45"
"7192",0.100399618,"832","CAPZB",0.00452282497271376,"CAPZB"
"7193",0.031992809,"8321","FZD1",0.00540961616996974,"FZD1"
"7194",-0.019184516,"8323","FZD6",0.00469115663454134,"FZD6"
"7195",0.034071901,"8324","FZD7",0.00559305766380342,"FZD7"
"7196",-0.084669165,"8326","FZD9",0.00477390338235938,"FZD9"
"7197",0.007643149,"8329","H2AC13",0.00709057757603011,"H2AC13"
"7198",0.037347606,"833","CARS1",0.00728530471420472,"CARS1"
"7199",-0.073649424,"8332","H2AC16",0.00788710676859764,"H2AC16"
"7200",-0.119424353,"8336","H2AC17",0.00840013293597354,"H2AC17"
"7201",0.007041622,"834","CASP1",0.00290567261374472,"CASP1"
"7202",-0.11827887,"8340","H2BC13",0.0137481170574819,"H2BC13"
"7203",0.149410311,"8341","H2BC15",0.00627291058833348,"H2BC15"
"7204",-0.054231342,"8342","H2BC14",0.00806357946557323,"H2BC14"
"7205",-0.056172493,"8343","H2BC7",0.00875880309848373,"H2BC7"
"7206",-0.17111349,"8344","H2BC6",0.00581654429858591,"H2BC6"
"7207",-0.145237511,"83450","DRC3",0.00278825943397047,"DRC3"
"7208",-0.187674919,"8346","H2BC10",0.00768676580333072,"H2BC10"
"7209",-0.063534854,"8347","H2BC4",0.00349204444785841,"H2BC4"
"7210",-0.243673288,"83475","DOHH",0.0171194732232815,"DOHH"
"7211",-0.094369346,"8349","H2BC21",0.029574040046589,"H2BC21"
"7212",-0.025013581,"835","CASP2",0.00306135501310018,"CASP2"
"7213",0.068297447,"8351","H3C4",0.00909137236697395,"H3C4"
"7214",0.039517211,"8353","H3C6",0.00744672964826564,"H3C6"
"7215",-0.033512372,"8354","H3C11",0.00489179299454085,"H3C11"
"7216",-0.04929102,"836","CASP3",0.0039312033916908,"CASP3"
"7217",-0.084758159,"83604","TMEM47",0.0216422576687116,"TMEM47"
"7218",-0.206043068,"83637","ZMIZ2",0.0102747021202528,"ZMIZ2"
"7219",0.118858724,"8364","H4C3",0.0132743767056076,"H4C3"
"7220",-0.011065396,"8366","H4C2",0.0105467023203719,"H4C2"
"7221",0.057113794,"83660","TLN2",0.00497241304840742,"TLN2"
"7222",0.160233223,"8368","H4C13",0.0140405311238142,"H4C13"
"7223",0.033311063,"837","CASP4",0.00823664748502361,"CASP4"
"7224",-0.285398244,"83700","JAM3",0.0296580465219463,"JAM3"
"7225",-0.036491991,"8372","HYAL3",0.00521474727592607,"HYAL3"
"7226",0.033868334,"83737","ITCH",0.00456061647008097,"ITCH"
"7227",0.074628043,"83752","LONP2",0.0067987505927715,"LONP2"
"7228",-0.069070915,"83759","RBM4B",0.0151794875036643,"RBM4B"
"7229",-0.051222874,"8379","MAD1L1",0.00515411508756001,"MAD1L1"
"7230",-0.097620851,"838","CASP5",0.00387333674688127,"CASP5"
"7231",0.057718102,"8382","NME5",0.0248739070471079,"NME5"
"7232",-0.052476323,"8387","OR1E1",0.00338340466121072,"OR1E1"
"7233",-0.178179348,"839","CASP6",0.042678608505145,"CASP6"
"7234",-0.081053952,"8394","PIP5K1A",0.00765761515129247,"PIP5K1A"
"7235",0.116097866,"83941","TM2D1",0.00803511802072897,"TM2D1"
"7236",0.112424105,"8395","PIP5K1B",0.0210765561103909,"PIP5K1B"
"7237",0.00931911,"8396","PIP4K2B",0.00330062341578214,"PIP4K2B"
"7238",0.028255663,"8398","PLA2G6",0.00276660340499214,"PLA2G6"
"7239",0.002093605,"83988","NCALD",0.00770097817450037,"NCALD"
"7240",0.006539735,"83989","FAM172A",0.00354837926367908,"FAM172A"
"7241",0.040432933,"8399","PLA2G10",0.020499449168426,"PLA2G10"
"7242",0.047459095,"840","CASP7",0.0045974850885811,"CASP7"
"7243",0.02530539,"8402","SLC25A11",0.00431477894729283,"SLC25A11"
"7244",-0.014697736,"8404","SPARCL1",0.00967955727163716,"SPARCL1"
"7245",0.025611667,"8405","SPOP",0.0102765760874207,"SPOP"
"7246",0.028737123,"8406","SRPX",0.003392172739348,"SRPX"
"7247",0.076170333,"8408","ULK1",0.00418741365608629,"ULK1"
"7248",-0.102683654,"841","CASP8",0.00812761044057355,"CASP8"
"7249",0.041870633,"8411","EEA1",0.0066450389126002,"EEA1"
"7250",-0.019934432,"8412","BCAR3",0.00448014292354198,"BCAR3"
