"","Maycox_SchizEffectSize","EntrezGeneID","GeneSymbol","Maycox_SchizSamplingVariance","GeneSymbol"
"339",-0.047731238,"100306951","PITPNA-AS1",0.00367574339936842,"PITPNA-AS1"
"340",0.0229067,"100309464","OTX2-AS1",0.000944598819899745,"OTX2-AS1"
"341",-0.065736002,"100310756","LOC100310756",0.00185055041004707,"LOC100310756"
"342",0.076384583,"100310838","VDAC1P3",0.00447039509172829,"VDAC1P3"
"343",0.049936645,"100310840","VDAC1P8",0.00183823590454451,"VDAC1P8"
"344",-0.1061334,"100310850","SNRPCP11",0.013325450642302,"SNRPCP11"
"345",-0.009425116,"100316868","HOTTIP",0.00112816928302385,"HOTTIP"
"346",-0.039586019,"100316904","SAP25",0.00444581750655117,"SAP25"
"347",-0.050887915,"100329135","TRPC5OS",0.00360494242502969,"TRPC5OS"
"348",-0.019322027,"100359394","LINC00102",0.00082789606052777,"LINC00102"
"349",-0.037432309,"10036","CHAF1A",0.00161123214222392,"CHAF1A"
"350",0.01725171,"100379174","MACROD2-AS1",0.00173816350256118,"MACROD2-AS1"
"351",0.03821007,"100379224","LOC100379224",0.00230071596317461,"LOC100379224"
"352",-0.046545699,"100379661","GRIK1-AS2",0.00118650694329639,"GRIK1-AS2"
"353",0.165376593,"10038","PARP2",0.00427622815882572,"PARP2"
"354",-0.06867391,"100381270","ZBED6",0.00158426021121228,"ZBED6"
"355",-0.052003093,"10039","PARP3",0.00215943996902697,"PARP3"
"356",-0.01757801,"1004","CDH6",0.00101239480565819,"CDH6"
"357",0.015344961,"10040","TOM1L1",0.00167731517209198,"TOM1L1"
"358",0.077056042,"100419583","LOC100419583",0.00353171145037628,"LOC100419583"
"359",-0.040495503,"100419702","LOC100419702",0.00249811775365156,"LOC100419702"
"360",0.004605713,"10042","HMGXB4",0.00194378750916672,"HMGXB4"
"361",-0.024076173,"100420228","LOC100420228",0.00388708758526343,"LOC100420228"
"362",-0.109837079,"100421341","UBE2V2P3",0.00779783440070635,"UBE2V2P3"
"363",0.046016013,"100421372","LOC100421372",0.00219639451748113,"LOC100421372"
"364",0.013758885,"100421436","UBE2FP1",0.00266100197153424,"UBE2FP1"
"365",-0.280622363,"100421641","LOC100421641",0.0065763320509476,"LOC100421641"
"366",-0.011465146,"100422212","LOC100422212",0.00148166999208378,"LOC100422212"
"367",-0.021882694,"100422478","LOC100422478",0.00197474428679673,"LOC100422478"
"368",-0.078503192,"100422623","LOC100422623",0.0027308536944816,"LOC100422623"
"369",-0.07223589,"100422737","LINC02532",0.00153204695927772,"LINC02532"
"370",-0.035873847,"10043","TOM1",0.00208705897584712,"TOM1"
"371",-0.034884507,"10044","SH2D3C",0.0022540994201072,"SH2D3C"
"372",-0.054110254,"10045","SH2D3A",0.00121759890180415,"SH2D3A"
"373",-0.013027491,"10046","MAMLD1",0.00243981519185372,"MAMLD1"
"374",-0.017764484,"10047","CST8",0.00196753573607858,"CST8"
"375",0.168089109,"10048","RANBP9",0.00444040421067548,"RANBP9"
"376",0.083839758,"10049","DNAJB6",0.0147481018258224,"DNAJB6"
"377",-0.108419937,"100498859","LINC00881",0.00367269518165645,"LINC00881"
"378",-0.070039733,"100499171","LINC00276",0.0017438083637986,"LINC00276"
"379",0.145311937,"100499177","THAP9-AS1",0.0128564042060341,"THAP9-AS1"
"380",-0.027058454,"100499194","LOC100499194",0.00214200423682083,"LOC100499194"
"381",-0.018756481,"100499466","LINC00674",0.00208088842207278,"LINC00674"
"382",-0.035174027,"100499467","LINC00673",0.00156780028138577,"LINC00673"
"383",-0.078649,"100499489","LOC100499489",0.00142026611575632,"LOC100499489"
"384",0.020071383,"1005","CDH7",0.00106583613467578,"CDH7"
"385",0.000542045,"10050","SLC17A4",0.00455189726080616,"SLC17A4"
"386",-0.040212534,"100500850","MIR3682",0.0121403829970644,"MIR3682"
"387",-0.025799293,"100500934","LOC100500934",0.00206990279340423,"LOC100500934"
"388",-0.009075495,"100505474","LINC01539",0.00249617295774359,"LINC01539"
"389",-0.031723928,"100505478","TEX48",0.0221386683353549,"TEX48"
"390",0.224197134,"100505483","PRKAG2-AS1",0.00611413836604111,"PRKAG2-AS1"
"391",-0.081671775,"100505495","PCAT19",0.00239015670480582,"PCAT19"
"392",-0.006785792,"100505498","LOC100505498",0.00234117388217924,"LOC100505498"
"393",0.099183164,"100505501","LOC100505501",0.00506445840835352,"LOC100505501"
"394",-0.056856393,"100505515","LINC01723",0.00207631408301433,"LINC01723"
"395",-0.032435,"100505518","EDNRB-AS1",0.0035537523092826,"EDNRB-AS1"
"396",-0.046740579,"100505534","GPR176-DT",0.00108940504817357,"GPR176-DT"
"397",-0.058778778,"100505536","ISM1-AS1",0.00166921212835829,"ISM1-AS1"
"398",-0.040779625,"100505538","RBM26-AS1",0.0054176957342554,"RBM26-AS1"
"399",-0.068550118,"100505540","SLIT1-AS1",0.00437322338698108,"SLIT1-AS1"
"400",-0.098288135,"100505545","LINC01095",0.00583222929072215,"LINC01095"
"401",-0.033508618,"100505547","LINC01208",0.00199457418027364,"LINC01208"
"402",0.040279284,"100505549","LOC100505549",0.000992738094276531,"LOC100505549"
"403",-0.029036567,"100505555","LOC100505555",0.00264244459844428,"LOC100505555"
"404",-0.085170542,"100505570","LINC02708",0.00458176259389818,"LINC02708"
"405",0.063066112,"100505573","INAFM2",0.00354301589154343,"INAFM2"
"406",0.045242504,"100505576","LINC00672",0.00566631225744696,"LINC00672"
"407",-0.050557978,"100505583","LINC00838",0.00145144704251742,"LINC00838"
"408",-0.100587229,"100505592","GAPLINC",0.00209887509098505,"GAPLINC"
"409",-0.086988592,"100505601","PARD3-AS1",0.00137448100983166,"PARD3-AS1"
"410",0.010988052,"100505609","LINC02053",0.0011005181711205,"LINC02053"
"411",0.136872691,"100505616","SNHG21",0.00345781513138249,"SNHG21"
"412",-0.073407302,"100505619","LINC00919",0.00197791446839924,"LINC00919"
"413",0.028840842,"100505621","C11orf72",0.00263447258813204,"C11orf72"
"414",-0.012071375,"100505622","LOC100505622",0.001926943030968,"LOC100505622"
"415",-0.020143185,"100505624","GTF3C2-AS1",0.00119988433200009,"GTF3C2-AS1"
"416",-0.05369029,"100505633","LINC01133",0.00211332335383795,"LINC01133"
"417",0.009887682,"100505641","FGD5-AS1",0.00505518669811868,"FGD5-AS1"
"418",-0.028936295,"100505658","DIAPH1-AS1",0.00240724474082644,"DIAPH1-AS1"
"419",-0.135572237,"100505659","LINC00967",0.00898719085733206,"LINC00967"
"420",-0.101140162,"100505664","LOC100505664",0.00253314807586134,"LOC100505664"
"421",-0.104414753,"100505666","DCST1-AS1",0.00297004144818758,"DCST1-AS1"
"422",0.01691211,"100505676","RRS1-AS1",0.000749144699299881,"RRS1-AS1"
"423",-0.185480792,"100505681","NAPA-AS1",0.00301613618220594,"NAPA-AS1"
"424",-0.008658222,"100505683","LINC01431",0.00313468219800745,"LINC01431"
"425",-0.051673065,"100505685","LOC100505685",0.00258377021221229,"LOC100505685"
"426",0.06557079,"100505687","LINC00888",0.00482713904566623,"LINC00888"
"427",-0.08982388,"100505696","SH3BP5-AS1",0.00347558825410377,"SH3BP5-AS1"
"428",0.019654611,"100505702","LINC01094",0.0160639098372338,"LINC01094"
"429",-0.034761523,"100505711","LOC100505711",0.00374610215924129,"LOC100505711"
"430",0.049249887,"100505715","LOC100505715",0.00679695006652662,"LOC100505715"
"431",0.002238236,"100505716","LOC100505716",0.00185336631317875,"LOC100505716"
"432",0.018391726,"100505718","LINC01592",0.00128570104069319,"LINC01592"
"433",0.084298774,"100505728","LOC100505728",0.00263429612997443,"LOC100505728"
"434",0.070814619,"100505738","MIR4458HG",0.00312669510510089,"MIR4458HG"
"435",-0.016579274,"100505741","SPATA1",0.00115889454617036,"SPATA1"
"436",-0.054911297,"100505746","ITGB2-AS1",0.00296276449791799,"ITGB2-AS1"
"437",-0.025550774,"100505758","PRMT5-AS1",0.00213616172541556,"PRMT5-AS1"
"438",0.064845065,"100505761","RPARP-AS1",0.00728015535633762,"RPARP-AS1"
"439",-0.075787235,"100505768","LINC01364",0.00155901844192523,"LINC01364"
"440",0.027027753,"100505774","LOC100505774",0.0029367806730638,"LOC100505774"
"441",0.007547323,"100505776","LINC01541",0.000797640353608189,"LINC01541"
"442",0.035107185,"100505782","LOC100505782",0.00173121018232062,"LOC100505782"
"443",-0.023604101,"100505783","OSER1-DT",0.00296491380358552,"OSER1-DT"
"444",0.002802237,"100505797","LOC100505797",0.0018630336588794,"LOC100505797"
"445",-0.134592754,"100505806","SNHG18",0.00212883937772444,"SNHG18"
"446",9.85e-05,"100505811","LINC02148",0.00113982013206165,"LINC02148"
"447",-0.077538488,"100505812","CARD8-AS1",0.00220148802984988,"CARD8-AS1"
"448",-0.051310014,"100505824","LINC02805",0.0038381745038645,"LINC02805"
"449",-0.032751894,"100505826","STK4-AS1",0.00239336397795233,"STK4-AS1"
"450",-0.01525135,"100505832","PROX1-AS1",0.000586531376674025,"PROX1-AS1"
"451",-0.078171052,"100505835","LINC01532",0.00194715257073383,"LINC01532"
"452",-0.057665659,"100505839","SH3PXD2A-AS1",0.00232897055777446,"SH3PXD2A-AS1"
"453",-0.013972736,"100505841","LOC100505841",0.00145667149321415,"LOC100505841"
"454",0.002212708,"100505851","LOC100505851",0.00122363392900579,"LOC100505851"
"455",-0.028548515,"100505853","LINC01898",0.00203245535886592,"LINC01898"
"456",-0.004656718,"100505854","APTR",0.00120517805056233,"APTR"
"457",-0.059173992,"100505865","LINC00920",0.00175512156405496,"LINC00920"
"458",-0.068553918,"100505875","LINC01088",0.00853130726657247,"LINC01088"
"459",0.042752405,"100505876","CEBPZOS",0.00445502249165229,"CEBPZOS"
"460",-0.027328705,"100505877","UBE2E2-AS1",0.00375848074519857,"UBE2E2-AS1"
"461",-0.0097307,"100505878","LINC02059",0.000805656097535317,"LINC02059"
"462",-0.006544773,"100505879","KIF25-AS1",0.000650395425743497,"KIF25-AS1"
"463",-0.001363248,"100505881","MAGI2-AS3",0.00176512798089967,"MAGI2-AS3"
"464",-0.053478386,"100505890","SORCS3-AS1",0.00269893785295506,"SORCS3-AS1"
"465",-0.017741628,"100505893","SLIT2-IT1",0.00120109377689851,"SLIT2-IT1"
"466",0.036045599,"100505894","TMEM161B-AS1",0.00262809250412185,"TMEM161B-AS1"
"467",-0.110941168,"100505912","LOC100505912",0.00313112136709022,"LOC100505912"
"468",-0.035236757,"100505918","LOC100505918",0.00380898575578644,"LOC100505918"
"469",-0.007196195,"100505920","LINC02036",0.00131704150715567,"LINC02036"
"470",0.045948033,"100505929","LINC01549",0.00876739486620228,"LINC01549"
"471",-0.028757822,"100505933","ADD3-AS1",0.00149855198162896,"ADD3-AS1"
"472",-0.025762161,"100505938","LOC100505938",0.0043712776531484,"LOC100505938"
"473",-0.02079256,"100505942","LOC100505942",0.00302818480422609,"LOC100505942"
"474",0.013407305,"100505964","LINC01304",0.00185349673013704,"LINC01304"
"475",-0.026193284,"100505967","LINC00645",0.00225297570978056,"LINC00645"
"476",-0.044223071,"100505975","ENO1-AS1",0.00102104584008758,"ENO1-AS1"
"477",-0.016779675,"100505978","LOC100505978",0.00163548173197019,"LOC100505978"
"478",-0.029609022,"100505984","LINC02478",0.00407044141423049,"LINC02478"
"479",0.028114075,"100505985","LOC100505985",0.00129997881075542,"LOC100505985"
"480",-0.040842767,"100505989","SMIM31",0.00124198742686065,"SMIM31"
"481",-0.00526175,"100506012","PPP5D1",0.00643339372125511,"PPP5D1"
"482",-0.0085979,"100506013","APELA",0.000887861507421307,"APELA"
"483",-0.013218092,"100506016","LOC100506016",0.000752842559638973,"LOC100506016"
"484",-0.072011476,"100506022","LINC02606",0.00200384790890671,"LINC02606"
"485",-0.032884949,"100506025","CRPPA-AS1",0.00096446191750193,"CRPPA-AS1"
"486",-0.082658261,"100506046","GAS5-AS1",0.00431646002556375,"GAS5-AS1"
"487",-0.036294338,"100506047","LINC02580",0.00400161407642281,"LINC02580"
"488",-0.014869006,"100506049","LRRC72",0.00348364668197527,"LRRC72"
"489",-0.029565594,"100506054","RNASEH1-AS1",0.00997966667319911,"RNASEH1-AS1"
"490",-0.042787516,"100506068","DACT3-AS1",0.00268781488913971,"DACT3-AS1"
"491",-0.000269835,"100506070","RBFADN",0.00229839187625136,"RBFADN"
"492",-0.034116955,"100506071","LOC100506071",0.00176716560655234,"LOC100506071"
"493",-0.017855466,"100506082","LINC02749",0.00191913110001176,"LINC02749"
"494",-0.109245757,"100506083","LOC100506083",0.0021439089047777,"LOC100506083"
"495",0.103070523,"100506084","ARL17B",0.0169265641539093,"ARL17B"
"496",-0.019223951,"100506098","LOC100506098",0.00289794498138963,"LOC100506098"
"497",0.032519701,"100506100","LOC100506100",0.00202187472222867,"LOC100506100"
"498",-0.083822955,"100506107","LINC02382",0.0027035476381799,"LINC02382"
"499",-0.065627405,"100506108","SIX3-AS1",0.00677369618433214,"SIX3-AS1"
"500",-0.096265387,"100506113","UVRAG-DT",0.00252854685093116,"UVRAG-DT"
"501",0.046419108,"100506119","LINC01503",0.00507811764298973,"LINC01503"
"502",-0.061706551,"100506122","LINC02431",0.00365343756418781,"LINC02431"
"503",0.096181897,"100506124","LOC100506124",0.0099833081807454,"LOC100506124"
"504",-0.118289397,"100506125","ADCY6-DT",0.00217900582675806,"ADCY6-DT"
"505",-0.026199805,"100506126","LINC00867",0.00215626564874919,"LINC00867"
"506",-0.017410342,"100506127","GVQW3",0.000946592497305118,"GVQW3"
"507",-0.010282035,"100506142","LOC100506142",0.00136037233670061,"LOC100506142"
"508",-0.068686547,"100506144","TMEM35B",0.00364717593757733,"TMEM35B"
"509",0.044419192,"100506161","TAF1A-AS1",0.00214263044844866,"TAF1A-AS1"
"510",0.004974228,"100506172","LINC01568",0.000752502243957025,"LINC01568"
"511",-0.105048438,"100506175","LOC100506175",0.00339761895583629,"LOC100506175"
"512",-0.022578681,"100506190","LINC00963",0.00101552934611177,"LINC00963"
"513",0.000724603,"100506195","LARGE-AS1",0.000350340710597782,"LARGE-AS1"
"514",-0.015908174,"100506207","LOC100506207",0.00157819865075781,"LOC100506207"
"515",0.024508249,"100506211","MIR210HG",0.0047634715756375,"MIR210HG"
"516",-0.052369922,"100506215","PAXBP1-AS1",0.00232454981235618,"PAXBP1-AS1"
"517",-0.035682517,"100506229","LINC01093",0.00131540384850277,"LINC01093"
"518",-0.041531888,"100506233","RAB30-DT",0.00374680974155212,"RAB30-DT"
"519",-0.107566884,"100506236","LOC100506236",0.00277766272349619,"LOC100506236"
"520",-0.048536656,"100506237","NKX2-1-AS1",0.00317079638175737,"NKX2-1-AS1"
"521",-0.0021304,"100506243","KRBOX1",0.0024934845917397,"KRBOX1"
"522",-0.04317317,"100506271","LOC100506271",0.0019818804309181,"LOC100506271"
"523",-0.066997712,"100506272","LINC02492",0.00158811757161441,"LINC02492"
"524",-0.027828292,"100506274","LOC100506274",0.0105566842810797,"LOC100506274"
"525",-0.068969253,"100506275","KRBOX1-AS1",0.00447874656292272,"KRBOX1-AS1"
"526",0.035904774,"100506282","LOC100506282",0.0391382070476535,"LOC100506282"
"527",-0.052944566,"100506286","TBC1D8-AS1",0.00249867943623588,"TBC1D8-AS1"
"528",0.010617982,"100506289","LOC100506289",0.00253139496212913,"LOC100506289"
"529",0.085444328,"100506299","ID2-AS1",0.00391076086456741,"ID2-AS1"
"530",-0.032489361,"100506302","LOC100506302",0.00149390348926073,"LOC100506302"
"531",-0.047481934,"100506311","HOTAIRM1",0.00164139302635263,"HOTAIRM1"
"532",-0.010902416,"100506314","GPRC5D-AS1",0.00162636945830953,"GPRC5D-AS1"
"533",-0.063807042,"100506319","LINC01988",0.00222716415234964,"LINC01988"
"534",-0.089975416,"100506325","SP2-AS1",0.00377393638500968,"SP2-AS1"
"535",0.020066929,"100506343","INKA2-AS1",0.00304063796828346,"INKA2-AS1"
"536",-0.052879105,"100506358","LOC100506358",0.00168969237906602,"LOC100506358"
"537",0.066982,"100506365","OTUD6B-AS1",0.00359537274202866,"OTUD6B-AS1"
"538",-0.076762619,"100506368","FZD4-DT",0.00472485652256855,"FZD4-DT"
"539",-0.031505916,"100506371","LINC02091",0.00193763819790082,"LINC02091"
"540",-0.028710746,"100506374","EDDM13",0.00362036300628755,"EDDM13"
"541",-0.106424146,"100506380","LINC01006",0.0036626544491176,"LINC01006"
"542",-2e-05,"100506385","LINC01426",0.00168891688617969,"LINC01426"
"543",-0.088781761,"100506388","LOC100506388",0.00716238263300276,"LOC100506388"
"544",0.022131936,"100506403","LOC100506403",0.00247697792194902,"LOC100506403"
"545",-0.078777923,"100506405","LOC100506405",0.00356991150263586,"LOC100506405"
"546",-0.03159456,"100506406","LOC100506406",0.00293831761245736,"LOC100506406"
"547",-0.058797424,"100506409","ELOVL2-AS1",0.00390176226021713,"ELOVL2-AS1"
"548",0.024367867,"100506413","DOCK4-AS1",0.00312133669073962,"DOCK4-AS1"
"549",-0.019466046,"100506421","PANTR1",0.00202454146867499,"PANTR1"
"550",-0.017346322,"100506428","CBR3-AS1",0.00316344733937223,"CBR3-AS1"
"551",-0.038081307,"100506433","LINC00648",0.00269027585162624,"LINC00648"
"552",-0.03410027,"100506436","SPAG5-AS1",0.00241627970191597,"SPAG5-AS1"
"553",-0.067291343,"100506443","ITPKB-IT1",0.00224739745719299,"ITPKB-IT1"
"554",-0.120480373,"100506446","LOC100506446",0.00224383107981389,"LOC100506446"
"555",-0.054080051,"100506457","MIR3681HG",0.00294554588595006,"MIR3681HG"
"556",-0.064211619,"100506462","SRD5A3-AS1",0.00180728832976682,"SRD5A3-AS1"
"557",0.040443715,"100506465","LINC01234",0.00137631654765852,"LINC01234"
"558",-0.065554401,"100506469","TMEM147-AS1",0.00184492602633441,"TMEM147-AS1"
"559",-0.139143993,"100506470","LINC01718",0.00174817894929427,"LINC01718"
"560",-0.083366946,"100506473","LOC100506473",0.00697534938038377,"LOC100506473"
"561",-0.041183778,"100506475","EGFLAM-AS2",0.00197753728583409,"EGFLAM-AS2"
"562",-0.054090309,"100506476","LOC100506476",0.00495427159207997,"LOC100506476"
"563",0.018503661,"100506489","LOC100506489",0.00118797076885475,"LOC100506489"
"564",-0.023723313,"100506492","DSCAM-AS1",0.00424755055788645,"DSCAM-AS1"
"565",1.51e-05,"100506495","LIFR-AS1",0.000717776023552114,"LIFR-AS1"
"566",-0.050846864,"100506497","LOC100506497",0.00134837565392604,"LOC100506497"
"567",-0.085252508,"100506498","LINC02274",0.00251922731964795,"LINC02274"
"568",-0.07482106,"100506504","PRKCZ-AS1",0.00180132747853959,"PRKCZ-AS1"
"569",-0.039884266,"100506526","C5orf64-AS1",0.00198172971882801,"C5orf64-AS1"
"570",-0.114759918,"100506527","LINC01007",0.00679479788353218,"LINC01007"
"571",-0.002379778,"100506530","LINC02349",0.00254679647843139,"LINC02349"
"572",-0.156965376,"100506540","SPTY2D1OS",0.003192612470687,"SPTY2D1OS"
"573",-0.029361462,"100506542","LINC01082",0.00200269355005525,"LINC01082"
"574",-0.016629814,"100506555","NECTIN3-AS1",0.00218409783745611,"NECTIN3-AS1"
"575",-0.173448977,"100506571","LINC02809",0.00347223265085985,"LINC02809"
"576",-0.071341339,"100506581","C16orf95",0.00181498404882937,"C16orf95"
"577",-0.054464262,"100506585","LOC100506585",0.00305589539296724,"LOC100506585"
"578",0.003355316,"100506599","PPP1R26-AS1",0.0017934414132131,"PPP1R26-AS1"
"579",-0.019493841,"100506603","VASH1-AS1",0.00148387576141943,"VASH1-AS1"
"580",-0.037454881,"100506606","LOC100506606",0.00188467905817523,"LOC100506606"
"581",-0.051217198,"100506622","LINC00540",0.00239785453861475,"LINC00540"
"582",-0.052593203,"100506649","PXN-AS1",0.0072785536885175,"PXN-AS1"
"583",-0.084956072,"100506655","LCMT1-AS2",0.0031624067333208,"LCMT1-AS2"
"584",-0.034058135,"100506660","DDX11-AS1",0.00208865507524266,"DDX11-AS1"
"585",-0.023247079,"100506668","NRAV",0.00213915176181476,"NRAV"
"586",-0.03226466,"100506675","LOC100506675",0.000998707911439729,"LOC100506675"
"587",-0.12666075,"100506677","AA06",0.00319738169020369,"AA06"
"588",-0.074746502,"100506679","LOC100506679",0.00282964578811915,"LOC100506679"
"589",-0.004056949,"100506680","SACS-AS1",0.00100804421227061,"SACS-AS1"
"590",-0.078082193,"100506681","JARID2-AS1",0.00136051658634572,"JARID2-AS1"
"591",-0.035951576,"100506686","IQCH-AS1",0.00208499809015701,"IQCH-AS1"
"592",-0.082638579,"100506691","LOC100506691",0.00182329759331194,"LOC100506691"
"593",-0.055309717,"100506696","PCAT6",0.00301746042118792,"PCAT6"
"594",-0.087340957,"100506697","LINC00327",0.00305689728998299,"LINC00327"
"595",0.090206523,"100506710","EBLN3P",0.00385396363283522,"EBLN3P"
"596",-0.019290156,"100506713","ALOX12-AS1",0.00245093201955889,"ALOX12-AS1"
"597",-0.006434603,"100506714","NUP50-DT",0.00255010922084345,"NUP50-DT"
"598",0.038516507,"100506724","LINC00901",0.0015053997957017,"LINC00901"
"599",0.011402719,"100506725","LOC100506725",0.0425353334564595,"LOC100506725"
"600",0.004696002,"100506730","LOC100506730",0.00232462034022366,"LOC100506730"
"601",0.022362909,"100506731","LOC100506731",0.00953076607264687,"LOC100506731"
"602",-0.019859188,"100506733","FAM170B-AS1",0.000739856958794129,"FAM170B-AS1"
"603",-0.042235932,"100506742","CASP12",0.00131785682235914,"CASP12"
"604",-0.099410859,"100506753","AZIN1-AS1",0.00567910625077038,"AZIN1-AS1"
"605",-0.133577384,"100506755","MIR497HG",0.00479493646590423,"MIR497HG"
"606",-0.077102982,"100506757","LINC00629",0.00161917827140262,"LINC00629"
"607",-0.02441502,"100506765","IGSF11-AS1",0.00246991765824118,"IGSF11-AS1"
"608",-0.08041375,"100506769","C10orf71-AS1",0.00494094917100338,"C10orf71-AS1"
"609",-0.079070115,"100506776","TRG-AS1",0.0025462739903341,"TRG-AS1"
"610",0.028576244,"100506779","TSPOAP1-AS1",0.00253903818497141,"TSPOAP1-AS1"
"611",-0.054461745,"100506783","HOXD-AS2",0.00200460945158867,"HOXD-AS2"
